,braunlage,braunschweig,norderney,wind_onshore_mps,wind_offshore_mps,pf_onshore,pf_offshore,gen_onshore_mw,gen_offshore_mw,gen_total_mw,energy_onshore_mwh,energy_offshore_mwh,energy_total_mwh
2021-09-08 21:00:00,2.8707160214707512,3.2873782034410426,6.3310580477604015,4.163050757557399,6.3310580477604015,0.0021580846574552905,0.05070129758857528,28.055100546918776,354.90908312002693,382.9641836669457,28.055100546918776,354.90908312002693,382.9641836669457
2021-09-08 22:00:00,2.729543866184284,3.342300599229119,6.211604122330961,4.094482862581454,6.211604122330961,0.0017984541444349543,0.0454400176884177,23.379903877654407,318.0801238189239,341.46002769657827,23.379903877654407,318.0801238189239,341.46002769657827
2021-09-08 23:00:00,2.8143333720242905,3.37709987955119,5.614334495183753,3.9352559155864113,5.614334495183753,0.001122183459718272,0.024510712255436638,14.588384976337537,171.57498578805647,186.16337076439402,14.588384976337537,171.57498578805647,186.16337076439402
2021-09-09 00:00:00,2.802513899226578,3.4788465993914794,5.733788420613194,4.00504963974375,5.733788420613194,0.001392627633163155,0.02802639061493402,18.104159231121013,196.18473430453813,214.28889353565913,18.104159231121013,196.18473430453813,214.28889353565913
2021-09-09 01:00:00,2.757204771827273,3.4863746791464703,5.853242346042637,4.032273932338794,5.853242346042637,0.0015088892097210502,0.031863131393398254,19.615559726373654,223.04191975378777,242.6574794801614,19.615559726373654,223.04191975378777,242.6574794801614
2021-09-09 02:00:00,2.7916000876016422,3.399944259959294,5.37542664432487,3.855656997295269,5.37542664432487,0.0008593529860047741,0.018386427015011527,11.171588818062064,128.7049891050807,139.87657792314278,11.171588818062064,128.7049891050807,139.87657792314278
2021-09-09 03:00:00,2.7904820710216254,3.424729481880102,5.972696271472078,4.062635941457935,5.972696271472078,0.0016459853841114648,0.036034963535411794,21.397809993449044,252.24474474788255,273.6425547413316,21.397809993449044,252.24474474788255,273.6425547413316
2021-09-09 04:00:00,2.8124975408248027,3.4415613404231356,6.211604122330961,4.155221001192967,6.211604122330961,0.0021147921914897506,0.0454400176884177,27.492298489366757,318.0801238189239,345.57242230829064,27.492298489366757,318.0801238189239,345.57242230829064
2021-09-09 05:00:00,2.8084347501112266,3.4276655989964637,6.689419824048727,4.308506724385473,6.689419824048727,0.003073267392621558,0.06888849591865856,39.952476104080255,482.21947143060993,522.1719475346902,39.952476104080255,482.21947143060993,522.1719475346902
2021-09-09 06:00:00,3.0261614844909976,3.682269895255884,7.167235525766493,4.625222301837792,7.167235525766493,0.005888582871461614,0.09926967775894574,76.55157732900098,694.8877443126202,771.4393216416212,76.55157732900098,694.8877443126202,771.4393216416212
2021-09-09 07:00:00,3.0873565026787464,3.941916292624022,7.883959078343143,4.971077291215304,7.883959078343143,0.01050469470311492,0.15980432202978329,136.56103114049398,1118.630254208483,1255.1912853489769,136.56103114049398,1118.630254208483,1255.1912853489769
2021-09-09 08:00:00,3.820133267601279,4.50545243410276,8.361774780060909,5.562453493921649,8.361774780060909,0.023080246774816054,0.21144536737832614,300.0432080726087,1480.117571648283,1780.1607797208917,300.0432080726087,1480.117571648283,1780.1607797208917
2021-09-09 09:00:00,4.711497872793722,4.981777732964927,9.914675810643649,6.535983805467434,9.914675810643649,0.060646155286254215,0.4535111214664657,788.4000187213048,3174.57785026526,3962.977868986565,788.4000187213048,3174.57785026526,3962.977868986565
2021-09-09 10:00:00,4.977374108603256,5.484333667821648,9.31740618349644,6.593037986640449,9.31740618349644,0.06362941022652764,0.34585087211837495,827.1823329448594,2420.9561048286246,3248.138437773484,827.1823329448594,2420.9561048286246,3248.138437773484
2021-09-09 11:00:00,5.084006904762846,5.742604794932214,8.48122870549035,6.43594680172847,8.48122870549035,0.05564315732986271,0.22589480435346732,723.3610452882152,1581.2636304742712,2304.6246757624863,723.3610452882152,1581.2636304742712,2304.6246757624863
2021-09-09 12:00:00,5.001610399022074,5.79136996049713,8.839590481778675,6.544190280432627,8.839590481778675,0.06106938724159596,0.273161599923427,793.9020341407474,1912.1311994639889,2706.0332336047363,793.9020341407474,1912.1311994639889,2706.0332336047363
2021-09-09 13:00:00,5.110931799438601,5.869372022989137,8.839590481778675,6.606631434735472,8.839590481778675,0.06435432841446702,0.273161599923427,836.6062693880713,1912.1311994639889,2748.7374688520604,836.6062693880713,1912.1311994639889,2748.7374688520604
2021-09-09 14:00:00,4.970837238307728,5.642654208246539,7.047781600337052,5.887091015630439,7.047781600337052,0.0330106364300582,0.09097534002939288,429.1382735907566,636.8273802057502,1065.9656537965068,429.1382735907566,636.8273802057502,1065.9656537965068
2021-09-09 15:00:00,4.722397857610387,5.641448501194361,6.3310580477604015,5.564968135521717,6.3310580477604015,0.023148262279967968,0.05070129758857528,300.9274096395836,354.90908312002693,655.8364927596106,300.9274096395836,354.90908312002693,655.8364927596106
2021-09-09 16:00:00,4.392935072828884,4.975195219118983,10.631399363220298,6.666509885056056,10.631399363220298,0.06761313174446684,0.609656229893438,878.9707126780689,4267.593609254066,5146.564321932135,878.9707126780689,4267.593609254066,5146.564321932135
2021-09-09 17:00:00,3.9587698767907753,4.333727158964412,9.675767959784766,5.989421665179985,9.675767959784766,0.03664662673064424,0.4081089979012303,476.40614749837516,2856.762985308612,3333.169132806987,476.40614749837516,2856.762985308612,3333.169132806987
2021-09-09 18:00:00,3.2074051651143645,3.4778761786351273,7.764505152913701,4.8165954988877315,7.764505152913701,0.008223319666549761,0.14836309160773997,106.9031556651469,1038.5416412541797,1145.4447969193266,106.9031556651469,1038.5416412541797,1145.4447969193266
2021-09-09 19:00:00,3.0984896645371176,3.196971102564979,3.7030716883126877,3.332844151804928,3.7030716883126877,5.05819145529161e-05,0.00047672870352118856,0.6575648891879093,3.33710092464832,3.9946658138362294,0.6575648891879093,3.33710092464832,3.9946658138362294
2021-09-09 20:00:00,3.118674515402806,3.556423378260702,2.7474402848771553,3.1408460595135548,2.7474402848771553,3.832715429402949e-06,0.0,0.049825300582238344,0.0,0.049825300582238344,0.049825300582238344,0.0,0.049825300582238344
2021-09-09 21:00:00,2.9811680904750824,3.6692247210747797,3.2252559865949224,3.291882932714928,3.2252559865949224,3.411132390778169e-05,1.5678391238745883e-05,0.443447210801162,0.10974873867122119,0.5531959494723832,0.443447210801162,0.10974873867122119,0.5531959494723832
2021-09-09 22:00:00,2.9599244971349843,3.595364482751313,5.255972718895428,3.937087232927242,5.255972718895428,0.001128788392056099,0.015749762244918534,14.67424909672929,110.24833571442974,124.92258481115903,14.67424909672929,110.24833571442974,124.92258481115903
2021-09-09 23:00:00,3.0794524144292743,3.619534423722379,4.778157017177662,3.8257146184431057,4.778157017177662,0.0007722579572431653,0.007712280125082052,10.039353444161149,53.985960875574364,64.02531431973551,10.039353444161149,53.985960875574364,64.02531431973551
2021-09-10 00:00:00,2.999958404073851,3.6782435038723857,4.061433464601013,3.57987845751575,4.061433464601013,0.0002674751234943496,0.0016404039228431152,3.477176605426545,11.482827459901806,14.96000406532835,3.477176605426545,11.482827459901806,14.96000406532835
2021-09-10 01:00:00,2.8825184982721574,3.5562085260864387,3.9419795391715713,3.4602355211767226,3.9419795391715713,0.00013372508286002468,0.0011465602477028945,1.7384260771803208,8.025921733920262,9.764347811100583,1.7384260771803208,8.025921733920262,9.764347811100583
2021-09-10 02:00:00,2.7130877399477984,3.6502620236920844,5.614334495183753,3.992561419607879,5.614334495183753,0.001341357811609464,0.024510712255436638,17.437651550923032,171.57498578805647,189.0126373389795,17.437651550923032,171.57498578805647,189.0126373389795
2021-09-10 03:00:00,2.823558080085878,3.5892569622227635,4.180887390030454,3.531234144113032,4.180887390030454,0.00020565080503618844,0.002258904792793105,2.6734604654704497,15.812333549551735,18.485794015022183,2.6734604654704497,15.812333549551735,18.485794015022183
2021-09-10 04:00:00,2.7945483030984004,3.5565885207403545,3.9419795391715713,3.431038787670109,3.9419795391715713,0.00010985543025310944,0.0011465602477028945,1.4281205932904226,8.025921733920262,9.454042327210685,1.4281205932904226,8.025921733920262,9.454042327210685
2021-09-10 05:00:00,2.817498119406429,3.530287740929626,5.255972718895428,3.8679195264104944,5.255972718895428,0.000896831490619863,0.015749762244918534,11.65880937805822,110.24833571442974,121.90714509248797,11.65880937805822,110.24833571442974,121.90714509248797
