timestamp,action,generation_mwh,demand_mwh,price_eur_per_mwh,to_grid_mwh,to_electrolyser_mwh,h2_produced_kg,tank_soc_kg,energy_flux_battery_kwh,curtailed_mwh,battery_soc_mwh,h2_offtake_kg,grid_revenue_eur,h2_revenue_eur,ancillary_revenue_eur,total_revenue_eur,opex_eur,profit_eur
2023-12-24 02:00:00,electrolyse + curtail,243.8038475156379,37372.75,-0.29,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,239.22051418230456,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5607.488492859672,-5190.821826193005
2023-12-24 03:00:00,electrolyse + curtail,257.50914670128645,37311.0,-0.97,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,252.92581336795308,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5922.710374129589,-5506.043707462922
2023-12-24 04:00:00,electrolyse + curtail,228.97733978520006,37504.0,-3.74,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,224.3940064518667,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5266.478815059601,-4849.812148392934
2023-12-24 05:00:00,electrolyse + curtail,214.91797474330224,38198.25,-4.97,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,210.33464140996887,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,4943.113419095951,-4526.446752429284
2023-12-24 06:00:00,electrolyse + curtail,212.9706125339313,38671.25,-4.22,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,208.38727920059796,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,4898.32408828042,-4481.657421613753
2023-12-24 07:00:00,electrolyse + curtail,263.4397497934616,41227.75,-2.91,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,258.85641646012823,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6059.114245249617,-5642.44757858295
2023-12-24 08:00:00,electrolyse + curtail,266.21326566741413,45025.5,-2.93,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,261.62993233408076,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6122.905110350525,-5706.238443683858
2023-12-24 09:00:00,electrolyse + curtail,268.92777056532515,47929.0,-3.13,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,264.3444372319918,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6185.338723002478,-5768.672056335811
2023-12-24 10:00:00,electrolyse + curtail,306.87182816003775,50386.75,-5.15,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,302.2884948267044,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,7058.052047680868,-6641.385381014201
2023-12-24 11:00:00,electrolyse + curtail,312.24182697981826,51759.75,-3.57,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,307.6584936464849,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,7181.56202053582,-6764.895353869153
2023-12-24 12:00:00,electrolyse + curtail,303.6262244777529,52039.0,-2.95,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,299.0428911444195,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6983.403162988317,-6566.73649632165
