"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"14/10/2024 18:00:00 - 14/10/2024 19:00:00","BZN|PT","Without Sequence","121.04","",""
"14/10/2024 19:00:00 - 14/10/2024 20:00:00","BZN|PT","Without Sequence","161.89","",""
"14/10/2024 20:00:00 - 14/10/2024 21:00:00","BZN|PT","Without Sequence","178.61","",""
"14/10/2024 21:00:00 - 14/10/2024 22:00:00","BZN|PT","Without Sequence","128.90","",""
"14/10/2024 22:00:00 - 14/10/2024 23:00:00","BZN|PT","Without Sequence","100.24","",""
"14/10/2024 23:00:00 - 15/10/2024 00:00:00","BZN|PT","Without Sequence","94.80","",""
"15/10/2024 00:00:00 - 15/10/2024 01:00:00","BZN|PT","Without Sequence","82.19","",""
"15/10/2024 01:00:00 - 15/10/2024 02:00:00","BZN|PT","Without Sequence","79.99","",""
"15/10/2024 02:00:00 - 15/10/2024 03:00:00","BZN|PT","Without Sequence","80.00","",""
"15/10/2024 03:00:00 - 15/10/2024 04:00:00","BZN|PT","Without Sequence","77.05","",""
"15/10/2024 04:00:00 - 15/10/2024 05:00:00","BZN|PT","Without Sequence","69.78","",""
"15/10/2024 05:00:00 - 15/10/2024 06:00:00","BZN|PT","Without Sequence","72.00","",""
"15/10/2024 06:00:00 - 15/10/2024 07:00:00","BZN|PT","Without Sequence","72.00","",""
"15/10/2024 07:00:00 - 15/10/2024 08:00:00","BZN|PT","Without Sequence","91.36","",""
"15/10/2024 08:00:00 - 15/10/2024 09:00:00","BZN|PT","Without Sequence","122.28","",""
"15/10/2024 09:00:00 - 15/10/2024 10:00:00","BZN|PT","Without Sequence","110.47","",""
"15/10/2024 10:00:00 - 15/10/2024 11:00:00","BZN|PT","Without Sequence","92.74","",""
"15/10/2024 11:00:00 - 15/10/2024 12:00:00","BZN|PT","Without Sequence","83.05","",""
"15/10/2024 12:00:00 - 15/10/2024 13:00:00","BZN|PT","Without Sequence","80.00","",""
"15/10/2024 13:00:00 - 15/10/2024 14:00:00","BZN|PT","Without Sequence","79.92","",""
"15/10/2024 14:00:00 - 15/10/2024 15:00:00","BZN|PT","Without Sequence","70.16","",""
"15/10/2024 15:00:00 - 15/10/2024 16:00:00","BZN|PT","Without Sequence","71.90","",""
"15/10/2024 16:00:00 - 15/10/2024 17:00:00","BZN|PT","Without Sequence","82.19","",""
"15/10/2024 17:00:00 - 15/10/2024 18:00:00","BZN|PT","Without Sequence","81.00","",""
"15/10/2024 18:00:00 - 15/10/2024 19:00:00","BZN|PT","Without Sequence","90.08","",""
"15/10/2024 19:00:00 - 15/10/2024 20:00:00","BZN|PT","Without Sequence","105.01","",""
"15/10/2024 20:00:00 - 15/10/2024 21:00:00","BZN|PT","Without Sequence","125.89","",""
"15/10/2024 21:00:00 - 15/10/2024 22:00:00","BZN|PT","Without Sequence","105.01","",""
"15/10/2024 22:00:00 - 15/10/2024 23:00:00","BZN|PT","Without Sequence","90.08","",""
"15/10/2024 23:00:00 - 16/10/2024 00:00:00","BZN|PT","Without Sequence","79.26","",""
"16/10/2024 00:00:00 - 16/10/2024 01:00:00","BZN|PT","Without Sequence","54.50","",""
"16/10/2024 01:00:00 - 16/10/2024 02:00:00","BZN|PT","Without Sequence","47.51","",""
"16/10/2024 02:00:00 - 16/10/2024 03:00:00","BZN|PT","Without Sequence","45.00","",""
"16/10/2024 03:00:00 - 16/10/2024 04:00:00","BZN|PT","Without Sequence","40.32","",""
"16/10/2024 04:00:00 - 16/10/2024 05:00:00","BZN|PT","Without Sequence","40.00","",""
"16/10/2024 05:00:00 - 16/10/2024 06:00:00","BZN|PT","Without Sequence","40.00","",""
"16/10/2024 06:00:00 - 16/10/2024 07:00:00","BZN|PT","Without Sequence","52.84","",""
"16/10/2024 07:00:00 - 16/10/2024 08:00:00","BZN|PT","Without Sequence","49.90","",""
"16/10/2024 08:00:00 - 16/10/2024 09:00:00","BZN|PT","Without Sequence","59.55","",""
"16/10/2024 09:00:00 - 16/10/2024 10:00:00","BZN|PT","Without Sequence","54.29","",""
"16/10/2024 10:00:00 - 16/10/2024 11:00:00","BZN|PT","Without Sequence","30.00","",""
"16/10/2024 11:00:00 - 16/10/2024 12:00:00","BZN|PT","Without Sequence","14.16","",""
"16/10/2024 12:00:00 - 16/10/2024 13:00:00","BZN|PT","Without Sequence","4.09","",""
"16/10/2024 13:00:00 - 16/10/2024 14:00:00","BZN|PT","Without Sequence","3.32","",""
"16/10/2024 14:00:00 - 16/10/2024 15:00:00","BZN|PT","Without Sequence","4.00","",""
"16/10/2024 15:00:00 - 16/10/2024 16:00:00","BZN|PT","Without Sequence","14.18","",""
"16/10/2024 16:00:00 - 16/10/2024 17:00:00","BZN|PT","Without Sequence","30.84","",""
"16/10/2024 17:00:00 - 16/10/2024 18:00:00","BZN|PT","Without Sequence","51.81","",""
"16/10/2024 18:00:00 - 16/10/2024 19:00:00","BZN|PT","Without Sequence","75.74","",""
"16/10/2024 19:00:00 - 16/10/2024 20:00:00","BZN|PT","Without Sequence","83.91","",""
"16/10/2024 20:00:00 - 16/10/2024 21:00:00","BZN|PT","Without Sequence","112.08","",""
"16/10/2024 21:00:00 - 16/10/2024 22:00:00","BZN|PT","Without Sequence","105.01","",""
"16/10/2024 22:00:00 - 16/10/2024 23:00:00","BZN|PT","Without Sequence","83.30","",""
"16/10/2024 23:00:00 - 17/10/2024 00:00:00","BZN|PT","Without Sequence","75.74","",""
"17/10/2024 00:00:00 - 17/10/2024 01:00:00","BZN|PT","Without Sequence","84.80","",""
"17/10/2024 01:00:00 - 17/10/2024 02:00:00","BZN|PT","Without Sequence","76.50","",""
"17/10/2024 02:00:00 - 17/10/2024 03:00:00","BZN|PT","Without Sequence","70.12","",""
"17/10/2024 03:00:00 - 17/10/2024 04:00:00","BZN|PT","Without Sequence","70.00","",""
"17/10/2024 04:00:00 - 17/10/2024 05:00:00","BZN|PT","Without Sequence","60.00","",""
"17/10/2024 05:00:00 - 17/10/2024 06:00:00","BZN|PT","Without Sequence","54.08","",""
"17/10/2024 06:00:00 - 17/10/2024 07:00:00","BZN|PT","Without Sequence","63.38","",""
"17/10/2024 07:00:00 - 17/10/2024 08:00:00","BZN|PT","Without Sequence","84.34","",""
"17/10/2024 08:00:00 - 17/10/2024 09:00:00","BZN|PT","Without Sequence","83.93","",""
"17/10/2024 09:00:00 - 17/10/2024 10:00:00","BZN|PT","Without Sequence","82.27","",""
"17/10/2024 10:00:00 - 17/10/2024 11:00:00","BZN|PT","Without Sequence","55.00","",""
"17/10/2024 11:00:00 - 17/10/2024 12:00:00","BZN|PT","Without Sequence","7.00","",""
"17/10/2024 12:00:00 - 17/10/2024 13:00:00","BZN|PT","Without Sequence","3.32","",""
"17/10/2024 13:00:00 - 17/10/2024 14:00:00","BZN|PT","Without Sequence","3.32","",""
"17/10/2024 14:00:00 - 17/10/2024 15:00:00","BZN|PT","Without Sequence","1.51","",""
"17/10/2024 15:00:00 - 17/10/2024 16:00:00","BZN|PT","Without Sequence","0.44","",""
"17/10/2024 16:00:00 - 17/10/2024 17:00:00","BZN|PT","Without Sequence","0.44","",""
"17/10/2024 17:00:00 - 17/10/2024 18:00:00","BZN|PT","Without Sequence","3.32","",""
"17/10/2024 18:00:00 - 17/10/2024 19:00:00","BZN|PT","Without Sequence","49.97","",""
"17/10/2024 19:00:00 - 17/10/2024 20:00:00","BZN|PT","Without Sequence","82.27","",""
"17/10/2024 20:00:00 - 17/10/2024 21:00:00","BZN|PT","Without Sequence","82.27","",""
"17/10/2024 21:00:00 - 17/10/2024 22:00:00","BZN|PT","Without Sequence","72.59","",""
"17/10/2024 22:00:00 - 17/10/2024 23:00:00","BZN|PT","Without Sequence","71.08","",""
"17/10/2024 23:00:00 - 18/10/2024 00:00:00","BZN|PT","Without Sequence","68.06","",""
"18/10/2024 00:00:00 - 18/10/2024 01:00:00","BZN|PT","Without Sequence","50.10","",""
"18/10/2024 01:00:00 - 18/10/2024 02:00:00","BZN|PT","Without Sequence","45.62","",""
"18/10/2024 02:00:00 - 18/10/2024 03:00:00","BZN|PT","Without Sequence","38.06","",""
"18/10/2024 03:00:00 - 18/10/2024 04:00:00","BZN|PT","Without Sequence","30.30","",""
"18/10/2024 04:00:00 - 18/10/2024 05:00:00","BZN|PT","Without Sequence","51.21","",""
"18/10/2024 05:00:00 - 18/10/2024 06:00:00","BZN|PT","Without Sequence","51.21","",""
"18/10/2024 06:00:00 - 18/10/2024 07:00:00","BZN|PT","Without Sequence","57.84","",""
"18/10/2024 07:00:00 - 18/10/2024 08:00:00","BZN|PT","Without Sequence","75.00","",""
"18/10/2024 08:00:00 - 18/10/2024 09:00:00","BZN|PT","Without Sequence","99.50","",""
"18/10/2024 09:00:00 - 18/10/2024 10:00:00","BZN|PT","Without Sequence","75.00","",""
"18/10/2024 10:00:00 - 18/10/2024 11:00:00","BZN|PT","Without Sequence","54.50","",""
"18/10/2024 11:00:00 - 18/10/2024 12:00:00","BZN|PT","Without Sequence","54.08","",""
"18/10/2024 12:00:00 - 18/10/2024 13:00:00","BZN|PT","Without Sequence","54.08","",""
"18/10/2024 13:00:00 - 18/10/2024 14:00:00","BZN|PT","Without Sequence","53.83","",""
"18/10/2024 14:00:00 - 18/10/2024 15:00:00","BZN|PT","Without Sequence","51.21","",""
"18/10/2024 15:00:00 - 18/10/2024 16:00:00","BZN|PT","Without Sequence","46.69","",""
"18/10/2024 16:00:00 - 18/10/2024 17:00:00","BZN|PT","Without Sequence","46.13","",""
"18/10/2024 17:00:00 - 18/10/2024 18:00:00","BZN|PT","Without Sequence","51.21","",""
"18/10/2024 18:00:00 - 18/10/2024 19:00:00","BZN|PT","Without Sequence","81.89","",""
"18/10/2024 19:00:00 - 18/10/2024 20:00:00","BZN|PT","Without Sequence","109.56","",""
"18/10/2024 20:00:00 - 18/10/2024 21:00:00","BZN|PT","Without Sequence","103.25","",""
"18/10/2024 21:00:00 - 18/10/2024 22:00:00","BZN|PT","Without Sequence","93.89","",""
"18/10/2024 22:00:00 - 18/10/2024 23:00:00","BZN|PT","Without Sequence","81.20","",""
"18/10/2024 23:00:00 - 19/10/2024 00:00:00","BZN|PT","Without Sequence","71.08","",""
"19/10/2024 00:00:00 - 19/10/2024 01:00:00","BZN|PT","Without Sequence","65.00","",""
"19/10/2024 01:00:00 - 19/10/2024 02:00:00","BZN|PT","Without Sequence","62.14","",""
"19/10/2024 02:00:00 - 19/10/2024 03:00:00","BZN|PT","Without Sequence","51.21","",""
"19/10/2024 03:00:00 - 19/10/2024 04:00:00","BZN|PT","Without Sequence","50.47","",""
"19/10/2024 04:00:00 - 19/10/2024 05:00:00","BZN|PT","Without Sequence","50.47","",""
"19/10/2024 05:00:00 - 19/10/2024 06:00:00","BZN|PT","Without Sequence","47.50","",""
"19/10/2024 06:00:00 - 19/10/2024 07:00:00","BZN|PT","Without Sequence","54.78","",""
"19/10/2024 07:00:00 - 19/10/2024 08:00:00","BZN|PT","Without Sequence","62.40","",""
"19/10/2024 08:00:00 - 19/10/2024 09:00:00","BZN|PT","Without Sequence","70.00","",""
"19/10/2024 09:00:00 - 19/10/2024 10:00:00","BZN|PT","Without Sequence","64.53","",""
"19/10/2024 10:00:00 - 19/10/2024 11:00:00","BZN|PT","Without Sequence","46.42","",""
"19/10/2024 11:00:00 - 19/10/2024 12:00:00","BZN|PT","Without Sequence","35.00","",""
"19/10/2024 12:00:00 - 19/10/2024 13:00:00","BZN|PT","Without Sequence","30.24","",""
"19/10/2024 13:00:00 - 19/10/2024 14:00:00","BZN|PT","Without Sequence","17.67","",""
"19/10/2024 14:00:00 - 19/10/2024 15:00:00","BZN|PT","Without Sequence","13.17","",""
"19/10/2024 15:00:00 - 19/10/2024 16:00:00","BZN|PT","Without Sequence","5.79","",""
"19/10/2024 16:00:00 - 19/10/2024 17:00:00","BZN|PT","Without Sequence","5.05","",""
"19/10/2024 17:00:00 - 19/10/2024 18:00:00","BZN|PT","Without Sequence","22.32","",""
"19/10/2024 18:00:00 - 19/10/2024 19:00:00","BZN|PT","Without Sequence","44.13","",""
"19/10/2024 19:00:00 - 19/10/2024 20:00:00","BZN|PT","Without Sequence","70.00","",""
"19/10/2024 20:00:00 - 19/10/2024 21:00:00","BZN|PT","Without Sequence","82.88","",""
"19/10/2024 21:00:00 - 19/10/2024 22:00:00","BZN|PT","Without Sequence","91.50","",""
"19/10/2024 22:00:00 - 19/10/2024 23:00:00","BZN|PT","Without Sequence","80.18","",""
"19/10/2024 23:00:00 - 20/10/2024 00:00:00","BZN|PT","Without Sequence","73.33","",""
"20/10/2024 00:00:00 - 20/10/2024 01:00:00","BZN|PT","Without Sequence","56.00","",""
"20/10/2024 01:00:00 - 20/10/2024 02:00:00","BZN|PT","Without Sequence","54.85","",""
"20/10/2024 02:00:00 - 20/10/2024 03:00:00","BZN|PT","Without Sequence","54.85","",""
"20/10/2024 03:00:00 - 20/10/2024 04:00:00","BZN|PT","Without Sequence","54.85","",""
"20/10/2024 04:00:00 - 20/10/2024 05:00:00","BZN|PT","Without Sequence","54.60","",""
"20/10/2024 05:00:00 - 20/10/2024 06:00:00","BZN|PT","Without Sequence","54.60","",""
"20/10/2024 06:00:00 - 20/10/2024 07:00:00","BZN|PT","Without Sequence","54.85","",""
"20/10/2024 07:00:00 - 20/10/2024 08:00:00","BZN|PT","Without Sequence","54.85","",""
"20/10/2024 08:00:00 - 20/10/2024 09:00:00","BZN|PT","Without Sequence","55.27","",""
"20/10/2024 09:00:00 - 20/10/2024 10:00:00","BZN|PT","Without Sequence","54.85","",""
"20/10/2024 10:00:00 - 20/10/2024 11:00:00","BZN|PT","Without Sequence","54.60","",""
"20/10/2024 11:00:00 - 20/10/2024 12:00:00","BZN|PT","Without Sequence","0.08","",""
"20/10/2024 12:00:00 - 20/10/2024 13:00:00","BZN|PT","Without Sequence","3.33","",""
"20/10/2024 13:00:00 - 20/10/2024 14:00:00","BZN|PT","Without Sequence","3.33","",""
"20/10/2024 14:00:00 - 20/10/2024 15:00:00","BZN|PT","Without Sequence","0.02","",""
"20/10/2024 15:00:00 - 20/10/2024 16:00:00","BZN|PT","Without Sequence","0.02","",""
"20/10/2024 16:00:00 - 20/10/2024 17:00:00","BZN|PT","Without Sequence","0.04","",""
"20/10/2024 17:00:00 - 20/10/2024 18:00:00","BZN|PT","Without Sequence","8.64","",""
"20/10/2024 18:00:00 - 20/10/2024 19:00:00","BZN|PT","Without Sequence","64.82","",""
"20/10/2024 19:00:00 - 20/10/2024 20:00:00","BZN|PT","Without Sequence","99.87","",""
"20/10/2024 20:00:00 - 20/10/2024 21:00:00","BZN|PT","Without Sequence","125.01","",""
"20/10/2024 21:00:00 - 20/10/2024 22:00:00","BZN|PT","Without Sequence","125.89","",""
"20/10/2024 22:00:00 - 20/10/2024 23:00:00","BZN|PT","Without Sequence","100.23","",""
"20/10/2024 23:00:00 - 21/10/2024 00:00:00","BZN|PT","Without Sequence","95.56","",""
"21/10/2024 00:00:00 - 21/10/2024 01:00:00","BZN|PT","Without Sequence","92.00","",""
"21/10/2024 01:00:00 - 21/10/2024 02:00:00","BZN|PT","Without Sequence","85.23","",""
"21/10/2024 02:00:00 - 21/10/2024 03:00:00","BZN|PT","Without Sequence","74.61","",""
"21/10/2024 03:00:00 - 21/10/2024 04:00:00","BZN|PT","Without Sequence","68.41","",""
"21/10/2024 04:00:00 - 21/10/2024 05:00:00","BZN|PT","Without Sequence","64.00","",""
"21/10/2024 05:00:00 - 21/10/2024 06:00:00","BZN|PT","Without Sequence","70.00","",""
"21/10/2024 06:00:00 - 21/10/2024 07:00:00","BZN|PT","Without Sequence","90.71","",""
"21/10/2024 07:00:00 - 21/10/2024 08:00:00","BZN|PT","Without Sequence","105.01","",""
"21/10/2024 08:00:00 - 21/10/2024 09:00:00","BZN|PT","Without Sequence","125.89","",""
"21/10/2024 09:00:00 - 21/10/2024 10:00:00","BZN|PT","Without Sequence","103.90","",""
"21/10/2024 10:00:00 - 21/10/2024 11:00:00","BZN|PT","Without Sequence","88.77","",""
"21/10/2024 11:00:00 - 21/10/2024 12:00:00","BZN|PT","Without Sequence","81.50","",""
"21/10/2024 12:00:00 - 21/10/2024 13:00:00","BZN|PT","Without Sequence","73.29","",""
"21/10/2024 13:00:00 - 21/10/2024 14:00:00","BZN|PT","Without Sequence","69.00","",""
"21/10/2024 14:00:00 - 21/10/2024 15:00:00","BZN|PT","Without Sequence","67.04","",""
"21/10/2024 15:00:00 - 21/10/2024 16:00:00","BZN|PT","Without Sequence","67.88","",""
"21/10/2024 16:00:00 - 21/10/2024 17:00:00","BZN|PT","Without Sequence","70.47","",""
"21/10/2024 17:00:00 - 21/10/2024 18:00:00","BZN|PT","Without Sequence","90.22","",""
"21/10/2024 18:00:00 - 21/10/2024 19:00:00","BZN|PT","Without Sequence","103.41","",""
"21/10/2024 19:00:00 - 21/10/2024 20:00:00","BZN|PT","Without Sequence","158.40","",""
"21/10/2024 20:00:00 - 21/10/2024 21:00:00","BZN|PT","Without Sequence","181.00","",""
"21/10/2024 21:00:00 - 21/10/2024 22:00:00","BZN|PT","Without Sequence","126.39","",""
"21/10/2024 22:00:00 - 21/10/2024 23:00:00","BZN|PT","Without Sequence","103.37","",""
"21/10/2024 23:00:00 - 22/10/2024 00:00:00","BZN|PT","Without Sequence","95.56","",""
"22/10/2024 00:00:00 - 22/10/2024 01:00:00","BZN|PT","Without Sequence","80.85","",""
"22/10/2024 01:00:00 - 22/10/2024 02:00:00","BZN|PT","Without Sequence","70.00","",""
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|PT","Without Sequence","63.79","",""
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|PT","Without Sequence","69.40","",""
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|PT","Without Sequence","60.00","",""
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|PT","Without Sequence","70.00","",""
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|PT","Without Sequence","75.97","",""
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|PT","Without Sequence","102.17","",""
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|PT","Without Sequence","123.02","",""
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|PT","Without Sequence","105.50","",""
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|PT","Without Sequence","93.02","",""
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|PT","Without Sequence","55.40","",""
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|PT","Without Sequence","53.54","",""
"22/10/2024 13:00:00 - 22/10/2024 14:00:00","BZN|PT","Without Sequence","50.24","",""
"22/10/2024 14:00:00 - 22/10/2024 15:00:00","BZN|PT","Without Sequence","53.54","",""
"22/10/2024 15:00:00 - 22/10/2024 16:00:00","BZN|PT","Without Sequence","53.54","",""
"22/10/2024 16:00:00 - 22/10/2024 17:00:00","BZN|PT","Without Sequence","52.50","",""
"22/10/2024 17:00:00 - 22/10/2024 18:00:00","BZN|PT","Without Sequence","74.99","",""
"22/10/2024 18:00:00 - 22/10/2024 19:00:00","BZN|PT","Without Sequence","95.91","",""
"22/10/2024 19:00:00 - 22/10/2024 20:00:00","BZN|PT","Without Sequence","124.71","",""
"22/10/2024 20:00:00 - 22/10/2024 21:00:00","BZN|PT","Without Sequence","112.02","",""
"22/10/2024 21:00:00 - 22/10/2024 22:00:00","BZN|PT","Without Sequence","100.00","",""
"22/10/2024 22:00:00 - 22/10/2024 23:00:00","BZN|PT","Without Sequence","95.78","",""
"22/10/2024 23:00:00 - 23/10/2024 00:00:00","BZN|PT","Without Sequence","88.35","",""
"23/10/2024 00:00:00 - 23/10/2024 01:00:00","BZN|PT","Without Sequence","75.56","",""
"23/10/2024 01:00:00 - 23/10/2024 02:00:00","BZN|PT","Without Sequence","79.25","",""
"23/10/2024 02:00:00 - 23/10/2024 03:00:00","BZN|PT","Without Sequence","71.00","",""
"23/10/2024 03:00:00 - 23/10/2024 04:00:00","BZN|PT","Without Sequence","64.32","",""
"23/10/2024 04:00:00 - 23/10/2024 05:00:00","BZN|PT","Without Sequence","64.29","",""
"23/10/2024 05:00:00 - 23/10/2024 06:00:00","BZN|PT","Without Sequence","65.00","",""
"23/10/2024 06:00:00 - 23/10/2024 07:00:00","BZN|PT","Without Sequence","84.98","",""
"23/10/2024 07:00:00 - 23/10/2024 08:00:00","BZN|PT","Without Sequence","102.10","",""
"23/10/2024 08:00:00 - 23/10/2024 09:00:00","BZN|PT","Without Sequence","134.71","",""
"23/10/2024 09:00:00 - 23/10/2024 10:00:00","BZN|PT","Without Sequence","110.06","",""
"23/10/2024 10:00:00 - 23/10/2024 11:00:00","BZN|PT","Without Sequence","85.00","",""
"23/10/2024 11:00:00 - 23/10/2024 12:00:00","BZN|PT","Without Sequence","65.00","",""
"23/10/2024 12:00:00 - 23/10/2024 13:00:00","BZN|PT","Without Sequence","64.08","",""
"23/10/2024 13:00:00 - 23/10/2024 14:00:00","BZN|PT","Without Sequence","56.58","",""
"23/10/2024 14:00:00 - 23/10/2024 15:00:00","BZN|PT","Without Sequence","56.08","",""
"23/10/2024 15:00:00 - 23/10/2024 16:00:00","BZN|PT","Without Sequence","59.99","",""
"23/10/2024 16:00:00 - 23/10/2024 17:00:00","BZN|PT","Without Sequence","63.83","",""
"23/10/2024 17:00:00 - 23/10/2024 18:00:00","BZN|PT","Without Sequence","71.99","",""
"23/10/2024 18:00:00 - 23/10/2024 19:00:00","BZN|PT","Without Sequence","103.41","",""
"23/10/2024 19:00:00 - 23/10/2024 20:00:00","BZN|PT","Without Sequence","155.80","",""
"23/10/2024 20:00:00 - 23/10/2024 21:00:00","BZN|PT","Without Sequence","145.97","",""
"23/10/2024 21:00:00 - 23/10/2024 22:00:00","BZN|PT","Without Sequence","121.89","",""
"23/10/2024 22:00:00 - 23/10/2024 23:00:00","BZN|PT","Without Sequence","99.87","",""
"23/10/2024 23:00:00 - 24/10/2024 00:00:00","BZN|PT","Without Sequence","93.16","",""
"24/10/2024 00:00:00 - 24/10/2024 01:00:00","BZN|PT","Without Sequence","74.90","",""
"24/10/2024 01:00:00 - 24/10/2024 02:00:00","BZN|PT","Without Sequence","65.15","",""
"24/10/2024 02:00:00 - 24/10/2024 03:00:00","BZN|PT","Without Sequence","62.08","",""
"24/10/2024 03:00:00 - 24/10/2024 04:00:00","BZN|PT","Without Sequence","62.08","",""
"24/10/2024 04:00:00 - 24/10/2024 05:00:00","BZN|PT","Without Sequence","62.29","",""
"24/10/2024 05:00:00 - 24/10/2024 06:00:00","BZN|PT","Without Sequence","66.30","",""
"24/10/2024 06:00:00 - 24/10/2024 07:00:00","BZN|PT","Without Sequence","71.76","",""
"24/10/2024 07:00:00 - 24/10/2024 08:00:00","BZN|PT","Without Sequence","90.01","",""
"24/10/2024 08:00:00 - 24/10/2024 09:00:00","BZN|PT","Without Sequence","120.01","",""
"24/10/2024 09:00:00 - 24/10/2024 10:00:00","BZN|PT","Without Sequence","98.15","",""
"24/10/2024 10:00:00 - 24/10/2024 11:00:00","BZN|PT","Without Sequence","69.17","",""
"24/10/2024 11:00:00 - 24/10/2024 12:00:00","BZN|PT","Without Sequence","60.00","",""
"24/10/2024 12:00:00 - 24/10/2024 13:00:00","BZN|PT","Without Sequence","50.24","",""
"24/10/2024 13:00:00 - 24/10/2024 14:00:00","BZN|PT","Without Sequence","43.54","",""
"24/10/2024 14:00:00 - 24/10/2024 15:00:00","BZN|PT","Without Sequence","30.01","",""
"24/10/2024 15:00:00 - 24/10/2024 16:00:00","BZN|PT","Without Sequence","24.55","",""
"24/10/2024 16:00:00 - 24/10/2024 17:00:00","BZN|PT","Without Sequence","47.44","",""
"24/10/2024 17:00:00 - 24/10/2024 18:00:00","BZN|PT","Without Sequence","60.40","",""
"24/10/2024 18:00:00 - 24/10/2024 19:00:00","BZN|PT","Without Sequence","79.36","",""
"24/10/2024 19:00:00 - 24/10/2024 20:00:00","BZN|PT","Without Sequence","110.16","",""
"24/10/2024 20:00:00 - 24/10/2024 21:00:00","BZN|PT","Without Sequence","101.35","",""
"24/10/2024 21:00:00 - 24/10/2024 22:00:00","BZN|PT","Without Sequence","92.98","",""
"24/10/2024 22:00:00 - 24/10/2024 23:00:00","BZN|PT","Without Sequence","75.72","",""
"24/10/2024 23:00:00 - 25/10/2024 00:00:00","BZN|PT","Without Sequence","67.00","",""
"25/10/2024 00:00:00 - 25/10/2024 01:00:00","BZN|PT","Without Sequence","57.00","",""
"25/10/2024 01:00:00 - 25/10/2024 02:00:00","BZN|PT","Without Sequence","55.83","",""
"25/10/2024 02:00:00 - 25/10/2024 03:00:00","BZN|PT","Without Sequence","43.50","",""
"25/10/2024 03:00:00 - 25/10/2024 04:00:00","BZN|PT","Without Sequence","44.00","",""
"25/10/2024 04:00:00 - 25/10/2024 05:00:00","BZN|PT","Without Sequence","49.00","",""
"25/10/2024 05:00:00 - 25/10/2024 06:00:00","BZN|PT","Without Sequence","41.00","",""
"25/10/2024 06:00:00 - 25/10/2024 07:00:00","BZN|PT","Without Sequence","56.50","",""
"25/10/2024 07:00:00 - 25/10/2024 08:00:00","BZN|PT","Without Sequence","70.10","",""
"25/10/2024 08:00:00 - 25/10/2024 09:00:00","BZN|PT","Without Sequence","90.30","",""
"25/10/2024 09:00:00 - 25/10/2024 10:00:00","BZN|PT","Without Sequence","79.64","",""
"25/10/2024 10:00:00 - 25/10/2024 11:00:00","BZN|PT","Without Sequence","70.00","",""
"25/10/2024 11:00:00 - 25/10/2024 12:00:00","BZN|PT","Without Sequence","60.00","",""
"25/10/2024 12:00:00 - 25/10/2024 13:00:00","BZN|PT","Without Sequence","55.83","",""
"25/10/2024 13:00:00 - 25/10/2024 14:00:00","BZN|PT","Without Sequence","54.00","",""
"25/10/2024 14:00:00 - 25/10/2024 15:00:00","BZN|PT","Without Sequence","50.00","",""
"25/10/2024 15:00:00 - 25/10/2024 16:00:00","BZN|PT","Without Sequence","42.00","",""
"25/10/2024 16:00:00 - 25/10/2024 17:00:00","BZN|PT","Without Sequence","40.00","",""
"25/10/2024 17:00:00 - 25/10/2024 18:00:00","BZN|PT","Without Sequence","53.90","",""
"25/10/2024 18:00:00 - 25/10/2024 19:00:00","BZN|PT","Without Sequence","70.57","",""
"25/10/2024 19:00:00 - 25/10/2024 20:00:00","BZN|PT","Without Sequence","102.17","",""
"25/10/2024 20:00:00 - 25/10/2024 21:00:00","BZN|PT","Without Sequence","103.06","",""
"25/10/2024 21:00:00 - 25/10/2024 22:00:00","BZN|PT","Without Sequence","90.50","",""
"25/10/2024 22:00:00 - 25/10/2024 23:00:00","BZN|PT","Without Sequence","79.03","",""
"25/10/2024 23:00:00 - 26/10/2024 00:00:00","BZN|PT","Without Sequence","74.00","",""
"26/10/2024 00:00:00 - 26/10/2024 01:00:00","BZN|PT","Without Sequence","67.82","",""
"26/10/2024 01:00:00 - 26/10/2024 02:00:00","BZN|PT","Without Sequence","56.29","",""
"26/10/2024 02:00:00 - 26/10/2024 03:00:00","BZN|PT","Without Sequence","50.00","",""
"26/10/2024 03:00:00 - 26/10/2024 04:00:00","BZN|PT","Without Sequence","42.76","",""
"26/10/2024 04:00:00 - 26/10/2024 05:00:00","BZN|PT","Without Sequence","42.90","",""
"26/10/2024 05:00:00 - 26/10/2024 06:00:00","BZN|PT","Without Sequence","41.94","",""
"26/10/2024 06:00:00 - 26/10/2024 07:00:00","BZN|PT","Without Sequence","50.10","",""
"26/10/2024 07:00:00 - 26/10/2024 08:00:00","BZN|PT","Without Sequence","56.50","",""
