"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"22/09/2022 22:00:00 - 22/09/2022 23:00:00","BZN|PT","Without Sequence","176.88","",""
"22/09/2022 23:00:00 - 23/09/2022 00:00:00","BZN|PT","Without Sequence","171.00","",""
"23/09/2022 00:00:00 - 23/09/2022 01:00:00","BZN|PT","Without Sequence","152.26","",""
"23/09/2022 01:00:00 - 23/09/2022 02:00:00","BZN|PT","Without Sequence","143.95","",""
"23/09/2022 02:00:00 - 23/09/2022 03:00:00","BZN|PT","Without Sequence","128.05","",""
"23/09/2022 03:00:00 - 23/09/2022 04:00:00","BZN|PT","Without Sequence","115.20","",""
"23/09/2022 04:00:00 - 23/09/2022 05:00:00","BZN|PT","Without Sequence","115.20","",""
"23/09/2022 05:00:00 - 23/09/2022 06:00:00","BZN|PT","Without Sequence","115.20","",""
"23/09/2022 06:00:00 - 23/09/2022 07:00:00","BZN|PT","Without Sequence","115.32","",""
"23/09/2022 07:00:00 - 23/09/2022 08:00:00","BZN|PT","Without Sequence","173.00","",""
"23/09/2022 08:00:00 - 23/09/2022 09:00:00","BZN|PT","Without Sequence","178.04","",""
"23/09/2022 09:00:00 - 23/09/2022 10:00:00","BZN|PT","Without Sequence","147.99","",""
"23/09/2022 10:00:00 - 23/09/2022 11:00:00","BZN|PT","Without Sequence","111.95","",""
"23/09/2022 11:00:00 - 23/09/2022 12:00:00","BZN|PT","Without Sequence","101.91","",""
"23/09/2022 12:00:00 - 23/09/2022 13:00:00","BZN|PT","Without Sequence","99.50","",""
"23/09/2022 13:00:00 - 23/09/2022 14:00:00","BZN|PT","Without Sequence","99.00","",""
"23/09/2022 14:00:00 - 23/09/2022 15:00:00","BZN|PT","Without Sequence","96.28","",""
"23/09/2022 15:00:00 - 23/09/2022 16:00:00","BZN|PT","Without Sequence","95.70","",""
"23/09/2022 16:00:00 - 23/09/2022 17:00:00","BZN|PT","Without Sequence","96.60","",""
"23/09/2022 17:00:00 - 23/09/2022 18:00:00","BZN|PT","Without Sequence","99.08","",""
"23/09/2022 18:00:00 - 23/09/2022 19:00:00","BZN|PT","Without Sequence","115.20","",""
"23/09/2022 19:00:00 - 23/09/2022 20:00:00","BZN|PT","Without Sequence","158.01","",""
"23/09/2022 20:00:00 - 23/09/2022 21:00:00","BZN|PT","Without Sequence","182.17","",""
"23/09/2022 21:00:00 - 23/09/2022 22:00:00","BZN|PT","Without Sequence","178.50","",""
"23/09/2022 22:00:00 - 23/09/2022 23:00:00","BZN|PT","Without Sequence","139.65","",""
"23/09/2022 23:00:00 - 24/09/2022 00:00:00","BZN|PT","Without Sequence","112.00","",""
"24/09/2022 00:00:00 - 24/09/2022 01:00:00","BZN|PT","Without Sequence","160.08","",""
"24/09/2022 01:00:00 - 24/09/2022 02:00:00","BZN|PT","Without Sequence","147.00","",""
"24/09/2022 02:00:00 - 24/09/2022 03:00:00","BZN|PT","Without Sequence","127.93","",""
"24/09/2022 03:00:00 - 24/09/2022 04:00:00","BZN|PT","Without Sequence","117.46","",""
"24/09/2022 04:00:00 - 24/09/2022 05:00:00","BZN|PT","Without Sequence","117.16","",""
"24/09/2022 05:00:00 - 24/09/2022 06:00:00","BZN|PT","Without Sequence","110.01","",""
"24/09/2022 06:00:00 - 24/09/2022 07:00:00","BZN|PT","Without Sequence","110.00","",""
"24/09/2022 07:00:00 - 24/09/2022 08:00:00","BZN|PT","Without Sequence","107.41","",""
"24/09/2022 08:00:00 - 24/09/2022 09:00:00","BZN|PT","Without Sequence","118.72","",""
"24/09/2022 09:00:00 - 24/09/2022 10:00:00","BZN|PT","Without Sequence","119.32","",""
"24/09/2022 10:00:00 - 24/09/2022 11:00:00","BZN|PT","Without Sequence","117.39","",""
"24/09/2022 11:00:00 - 24/09/2022 12:00:00","BZN|PT","Without Sequence","87.25","",""
"24/09/2022 12:00:00 - 24/09/2022 13:00:00","BZN|PT","Without Sequence","76.23","",""
"24/09/2022 13:00:00 - 24/09/2022 14:00:00","BZN|PT","Without Sequence","73.05","",""
"24/09/2022 14:00:00 - 24/09/2022 15:00:00","BZN|PT","Without Sequence","64.00","",""
"24/09/2022 15:00:00 - 24/09/2022 16:00:00","BZN|PT","Without Sequence","60.56","",""
"24/09/2022 16:00:00 - 24/09/2022 17:00:00","BZN|PT","Without Sequence","50.10","",""
"24/09/2022 17:00:00 - 24/09/2022 18:00:00","BZN|PT","Without Sequence","54.05","",""
"24/09/2022 18:00:00 - 24/09/2022 19:00:00","BZN|PT","Without Sequence","64.00","",""
"24/09/2022 19:00:00 - 24/09/2022 20:00:00","BZN|PT","Without Sequence","117.26","",""
"24/09/2022 20:00:00 - 24/09/2022 21:00:00","BZN|PT","Without Sequence","157.04","",""
"24/09/2022 21:00:00 - 24/09/2022 22:00:00","BZN|PT","Without Sequence","160.00","",""
"24/09/2022 22:00:00 - 24/09/2022 23:00:00","BZN|PT","Without Sequence","128.05","",""
"24/09/2022 23:00:00 - 25/09/2022 00:00:00","BZN|PT","Without Sequence","117.76","",""
"25/09/2022 00:00:00 - 25/09/2022 01:00:00","BZN|PT","Without Sequence","105.61","",""
"25/09/2022 01:00:00 - 25/09/2022 02:00:00","BZN|PT","Without Sequence","105.79","",""
"25/09/2022 02:00:00 - 25/09/2022 03:00:00","BZN|PT","Without Sequence","95.00","",""
"25/09/2022 03:00:00 - 25/09/2022 04:00:00","BZN|PT","Without Sequence","100.51","",""
"25/09/2022 04:00:00 - 25/09/2022 05:00:00","BZN|PT","Without Sequence","100.79","",""
"25/09/2022 05:00:00 - 25/09/2022 06:00:00","BZN|PT","Without Sequence","105.51","",""
"25/09/2022 06:00:00 - 25/09/2022 07:00:00","BZN|PT","Without Sequence","101.11","",""
"25/09/2022 07:00:00 - 25/09/2022 08:00:00","BZN|PT","Without Sequence","100.00","",""
"25/09/2022 08:00:00 - 25/09/2022 09:00:00","BZN|PT","Without Sequence","75.20","",""
"25/09/2022 09:00:00 - 25/09/2022 10:00:00","BZN|PT","Without Sequence","69.00","",""
"25/09/2022 10:00:00 - 25/09/2022 11:00:00","BZN|PT","Without Sequence","30.83","",""
"25/09/2022 11:00:00 - 25/09/2022 12:00:00","BZN|PT","Without Sequence","1.44","",""
"25/09/2022 12:00:00 - 25/09/2022 13:00:00","BZN|PT","Without Sequence","3.83","",""
"25/09/2022 13:00:00 - 25/09/2022 14:00:00","BZN|PT","Without Sequence","15.00","",""
"25/09/2022 14:00:00 - 25/09/2022 15:00:00","BZN|PT","Without Sequence","13.07","",""
"25/09/2022 15:00:00 - 25/09/2022 16:00:00","BZN|PT","Without Sequence","30.90","",""
"25/09/2022 16:00:00 - 25/09/2022 17:00:00","BZN|PT","Without Sequence","35.91","",""
"25/09/2022 17:00:00 - 25/09/2022 18:00:00","BZN|PT","Without Sequence","20.00","",""
"25/09/2022 18:00:00 - 25/09/2022 19:00:00","BZN|PT","Without Sequence","34.16","",""
"25/09/2022 19:00:00 - 25/09/2022 20:00:00","BZN|PT","Without Sequence","116.00","",""
"25/09/2022 20:00:00 - 25/09/2022 21:00:00","BZN|PT","Without Sequence","148.16","",""
"25/09/2022 21:00:00 - 25/09/2022 22:00:00","BZN|PT","Without Sequence","156.82","",""
"25/09/2022 22:00:00 - 25/09/2022 23:00:00","BZN|PT","Without Sequence","144.68","",""
"25/09/2022 23:00:00 - 26/09/2022 00:00:00","BZN|PT","Without Sequence","101.49","",""
"26/09/2022 00:00:00 - 26/09/2022 01:00:00","BZN|PT","Without Sequence","93.18","",""
"26/09/2022 01:00:00 - 26/09/2022 02:00:00","BZN|PT","Without Sequence","80.00","",""
"26/09/2022 02:00:00 - 26/09/2022 03:00:00","BZN|PT","Without Sequence","75.64","",""
"26/09/2022 03:00:00 - 26/09/2022 04:00:00","BZN|PT","Without Sequence","80.00","",""
"26/09/2022 04:00:00 - 26/09/2022 05:00:00","BZN|PT","Without Sequence","85.10","",""
"26/09/2022 05:00:00 - 26/09/2022 06:00:00","BZN|PT","Without Sequence","94.34","",""
"26/09/2022 06:00:00 - 26/09/2022 07:00:00","BZN|PT","Without Sequence","96.34","",""
"26/09/2022 07:00:00 - 26/09/2022 08:00:00","BZN|PT","Without Sequence","120.04","",""
"26/09/2022 08:00:00 - 26/09/2022 09:00:00","BZN|PT","Without Sequence","140.66","",""
"26/09/2022 09:00:00 - 26/09/2022 10:00:00","BZN|PT","Without Sequence","139.00","",""
"26/09/2022 10:00:00 - 26/09/2022 11:00:00","BZN|PT","Without Sequence","122.52","",""
"26/09/2022 11:00:00 - 26/09/2022 12:00:00","BZN|PT","Without Sequence","110.34","",""
"26/09/2022 12:00:00 - 26/09/2022 13:00:00","BZN|PT","Without Sequence","120.00","",""
"26/09/2022 13:00:00 - 26/09/2022 14:00:00","BZN|PT","Without Sequence","120.00","",""
"26/09/2022 14:00:00 - 26/09/2022 15:00:00","BZN|PT","Without Sequence","115.00","",""
"26/09/2022 15:00:00 - 26/09/2022 16:00:00","BZN|PT","Without Sequence","102.20","",""
"26/09/2022 16:00:00 - 26/09/2022 17:00:00","BZN|PT","Without Sequence","98.34","",""
"26/09/2022 17:00:00 - 26/09/2022 18:00:00","BZN|PT","Without Sequence","110.11","",""
"26/09/2022 18:00:00 - 26/09/2022 19:00:00","BZN|PT","Without Sequence","123.10","",""
"26/09/2022 19:00:00 - 26/09/2022 20:00:00","BZN|PT","Without Sequence","140.00","",""
"26/09/2022 20:00:00 - 26/09/2022 21:00:00","BZN|PT","Without Sequence","218.60","",""
"26/09/2022 21:00:00 - 26/09/2022 22:00:00","BZN|PT","Without Sequence","208.05","",""
"26/09/2022 22:00:00 - 26/09/2022 23:00:00","BZN|PT","Without Sequence","149.98","",""
"26/09/2022 23:00:00 - 27/09/2022 00:00:00","BZN|PT","Without Sequence","120.04","",""
"27/09/2022 00:00:00 - 27/09/2022 01:00:00","BZN|PT","Without Sequence","142.53","",""
"27/09/2022 01:00:00 - 27/09/2022 02:00:00","BZN|PT","Without Sequence","139.07","",""
"27/09/2022 02:00:00 - 27/09/2022 03:00:00","BZN|PT","Without Sequence","133.33","",""
"27/09/2022 03:00:00 - 27/09/2022 04:00:00","BZN|PT","Without Sequence","120.01","",""
"27/09/2022 04:00:00 - 27/09/2022 05:00:00","BZN|PT","Without Sequence","90.02","",""
"27/09/2022 05:00:00 - 27/09/2022 06:00:00","BZN|PT","Without Sequence","88.93","",""
"27/09/2022 06:00:00 - 27/09/2022 07:00:00","BZN|PT","Without Sequence","128.77","",""
"27/09/2022 07:00:00 - 27/09/2022 08:00:00","BZN|PT","Without Sequence","138.12","",""
"27/09/2022 08:00:00 - 27/09/2022 09:00:00","BZN|PT","Without Sequence","139.07","",""
"27/09/2022 09:00:00 - 27/09/2022 10:00:00","BZN|PT","Without Sequence","136.10","",""
"27/09/2022 10:00:00 - 27/09/2022 11:00:00","BZN|PT","Without Sequence","91.93","",""
"27/09/2022 11:00:00 - 27/09/2022 12:00:00","BZN|PT","Without Sequence","60.50","",""
"27/09/2022 12:00:00 - 27/09/2022 13:00:00","BZN|PT","Without Sequence","58.18","",""
"27/09/2022 13:00:00 - 27/09/2022 14:00:00","BZN|PT","Without Sequence","48.90","",""
"27/09/2022 14:00:00 - 27/09/2022 15:00:00","BZN|PT","Without Sequence","39.03","",""
"27/09/2022 15:00:00 - 27/09/2022 16:00:00","BZN|PT","Without Sequence","21.01","",""
"27/09/2022 16:00:00 - 27/09/2022 17:00:00","BZN|PT","Without Sequence","21.01","",""
"27/09/2022 17:00:00 - 27/09/2022 18:00:00","BZN|PT","Without Sequence","37.10","",""
"27/09/2022 18:00:00 - 27/09/2022 19:00:00","BZN|PT","Without Sequence","58.57","",""
"27/09/2022 19:00:00 - 27/09/2022 20:00:00","BZN|PT","Without Sequence","125.71","",""
"27/09/2022 20:00:00 - 27/09/2022 21:00:00","BZN|PT","Without Sequence","150.81","",""
"27/09/2022 21:00:00 - 27/09/2022 22:00:00","BZN|PT","Without Sequence","164.00","",""
"27/09/2022 22:00:00 - 27/09/2022 23:00:00","BZN|PT","Without Sequence","139.07","",""
"27/09/2022 23:00:00 - 28/09/2022 00:00:00","BZN|PT","Without Sequence","132.04","",""
"28/09/2022 00:00:00 - 28/09/2022 01:00:00","BZN|PT","Without Sequence","130.00","",""
"28/09/2022 01:00:00 - 28/09/2022 02:00:00","BZN|PT","Without Sequence","117.04","",""
"28/09/2022 02:00:00 - 28/09/2022 03:00:00","BZN|PT","Without Sequence","115.00","",""
"28/09/2022 03:00:00 - 28/09/2022 04:00:00","BZN|PT","Without Sequence","110.01","",""
"28/09/2022 04:00:00 - 28/09/2022 05:00:00","BZN|PT","Without Sequence","103.00","",""
"28/09/2022 05:00:00 - 28/09/2022 06:00:00","BZN|PT","Without Sequence","102.75","",""
"28/09/2022 06:00:00 - 28/09/2022 07:00:00","BZN|PT","Without Sequence","115.81","",""
"28/09/2022 07:00:00 - 28/09/2022 08:00:00","BZN|PT","Without Sequence","139.14","",""
"28/09/2022 08:00:00 - 28/09/2022 09:00:00","BZN|PT","Without Sequence","145.00","",""
"28/09/2022 09:00:00 - 28/09/2022 10:00:00","BZN|PT","Without Sequence","132.04","",""
"28/09/2022 10:00:00 - 28/09/2022 11:00:00","BZN|PT","Without Sequence","116.53","",""
"28/09/2022 11:00:00 - 28/09/2022 12:00:00","BZN|PT","Without Sequence","94.28","",""
"28/09/2022 12:00:00 - 28/09/2022 13:00:00","BZN|PT","Without Sequence","84.99","",""
"28/09/2022 13:00:00 - 28/09/2022 14:00:00","BZN|PT","Without Sequence","70.20","",""
"28/09/2022 14:00:00 - 28/09/2022 15:00:00","BZN|PT","Without Sequence","53.43","",""
"28/09/2022 15:00:00 - 28/09/2022 16:00:00","BZN|PT","Without Sequence","40.00","",""
"28/09/2022 16:00:00 - 28/09/2022 17:00:00","BZN|PT","Without Sequence","36.18","",""
"28/09/2022 17:00:00 - 28/09/2022 18:00:00","BZN|PT","Without Sequence","50.56","",""
"28/09/2022 18:00:00 - 28/09/2022 19:00:00","BZN|PT","Without Sequence","79.38","",""
"28/09/2022 19:00:00 - 28/09/2022 20:00:00","BZN|PT","Without Sequence","115.81","",""
"28/09/2022 20:00:00 - 28/09/2022 21:00:00","BZN|PT","Without Sequence","174.88","",""
"28/09/2022 21:00:00 - 28/09/2022 22:00:00","BZN|PT","Without Sequence","203.74","",""
"28/09/2022 22:00:00 - 28/09/2022 23:00:00","BZN|PT","Without Sequence","146.17","",""
"28/09/2022 23:00:00 - 29/09/2022 00:00:00","BZN|PT","Without Sequence","131.00","",""
"29/09/2022 00:00:00 - 29/09/2022 01:00:00","BZN|PT","Without Sequence","115.81","",""
"29/09/2022 01:00:00 - 29/09/2022 02:00:00","BZN|PT","Without Sequence","112.32","",""
"29/09/2022 02:00:00 - 29/09/2022 03:00:00","BZN|PT","Without Sequence","102.94","",""
"29/09/2022 03:00:00 - 29/09/2022 04:00:00","BZN|PT","Without Sequence","94.94","",""
"29/09/2022 04:00:00 - 29/09/2022 05:00:00","BZN|PT","Without Sequence","92.89","",""
"29/09/2022 05:00:00 - 29/09/2022 06:00:00","BZN|PT","Without Sequence","93.95","",""
"29/09/2022 06:00:00 - 29/09/2022 07:00:00","BZN|PT","Without Sequence","110.10","",""
"29/09/2022 07:00:00 - 29/09/2022 08:00:00","BZN|PT","Without Sequence","145.00","",""
"29/09/2022 08:00:00 - 29/09/2022 09:00:00","BZN|PT","Without Sequence","155.00","",""
"29/09/2022 09:00:00 - 29/09/2022 10:00:00","BZN|PT","Without Sequence","131.86","",""
"29/09/2022 10:00:00 - 29/09/2022 11:00:00","BZN|PT","Without Sequence","105.44","",""
"29/09/2022 11:00:00 - 29/09/2022 12:00:00","BZN|PT","Without Sequence","90.10","",""
"29/09/2022 12:00:00 - 29/09/2022 13:00:00","BZN|PT","Without Sequence","90.10","",""
"29/09/2022 13:00:00 - 29/09/2022 14:00:00","BZN|PT","Without Sequence","90.10","",""
"29/09/2022 14:00:00 - 29/09/2022 15:00:00","BZN|PT","Without Sequence","89.06","",""
"29/09/2022 15:00:00 - 29/09/2022 16:00:00","BZN|PT","Without Sequence","86.00","",""
"29/09/2022 16:00:00 - 29/09/2022 17:00:00","BZN|PT","Without Sequence","86.00","",""
"29/09/2022 17:00:00 - 29/09/2022 18:00:00","BZN|PT","Without Sequence","92.89","",""
"29/09/2022 18:00:00 - 29/09/2022 19:00:00","BZN|PT","Without Sequence","107.42","",""
"29/09/2022 19:00:00 - 29/09/2022 20:00:00","BZN|PT","Without Sequence","130.54","",""
"29/09/2022 20:00:00 - 29/09/2022 21:00:00","BZN|PT","Without Sequence","180.00","",""
"29/09/2022 21:00:00 - 29/09/2022 22:00:00","BZN|PT","Without Sequence","200.00","",""
"29/09/2022 22:00:00 - 29/09/2022 23:00:00","BZN|PT","Without Sequence","135.00","",""
"29/09/2022 23:00:00 - 30/09/2022 00:00:00","BZN|PT","Without Sequence","115.01","",""
"30/09/2022 00:00:00 - 30/09/2022 01:00:00","BZN|PT","Without Sequence","92.79","",""
"30/09/2022 01:00:00 - 30/09/2022 02:00:00","BZN|PT","Without Sequence","90.20","",""
"30/09/2022 02:00:00 - 30/09/2022 03:00:00","BZN|PT","Without Sequence","90.10","",""
"30/09/2022 03:00:00 - 30/09/2022 04:00:00","BZN|PT","Without Sequence","90.20","",""
"30/09/2022 04:00:00 - 30/09/2022 05:00:00","BZN|PT","Without Sequence","92.86","",""
"30/09/2022 05:00:00 - 30/09/2022 06:00:00","BZN|PT","Without Sequence","96.10","",""
"30/09/2022 06:00:00 - 30/09/2022 07:00:00","BZN|PT","Without Sequence","132.30","",""
"30/09/2022 07:00:00 - 30/09/2022 08:00:00","BZN|PT","Without Sequence","170.10","",""
"30/09/2022 08:00:00 - 30/09/2022 09:00:00","BZN|PT","Without Sequence","174.28","",""
"30/09/2022 09:00:00 - 30/09/2022 10:00:00","BZN|PT","Without Sequence","135.61","",""
"30/09/2022 10:00:00 - 30/09/2022 11:00:00","BZN|PT","Without Sequence","92.72","",""
"30/09/2022 11:00:00 - 30/09/2022 12:00:00","BZN|PT","Without Sequence","80.50","",""
"30/09/2022 12:00:00 - 30/09/2022 13:00:00","BZN|PT","Without Sequence","83.20","",""
"30/09/2022 13:00:00 - 30/09/2022 14:00:00","BZN|PT","Without Sequence","83.53","",""
"30/09/2022 14:00:00 - 30/09/2022 15:00:00","BZN|PT","Without Sequence","80.50","",""
"30/09/2022 15:00:00 - 30/09/2022 16:00:00","BZN|PT","Without Sequence","80.00","",""
"30/09/2022 16:00:00 - 30/09/2022 17:00:00","BZN|PT","Without Sequence","80.50","",""
"30/09/2022 17:00:00 - 30/09/2022 18:00:00","BZN|PT","Without Sequence","90.10","",""
"30/09/2022 18:00:00 - 30/09/2022 19:00:00","BZN|PT","Without Sequence","105.00","",""
"30/09/2022 19:00:00 - 30/09/2022 20:00:00","BZN|PT","Without Sequence","150.00","",""
"30/09/2022 20:00:00 - 30/09/2022 21:00:00","BZN|PT","Without Sequence","200.00","",""
"30/09/2022 21:00:00 - 30/09/2022 22:00:00","BZN|PT","Without Sequence","218.00","",""
"30/09/2022 22:00:00 - 30/09/2022 23:00:00","BZN|PT","Without Sequence","177.04","",""
"30/09/2022 23:00:00 - 01/10/2022 00:00:00","BZN|PT","Without Sequence","155.72","",""
"01/10/2022 00:00:00 - 01/10/2022 01:00:00","BZN|PT","Without Sequence","167.00","",""
"01/10/2022 01:00:00 - 01/10/2022 02:00:00","BZN|PT","Without Sequence","103.80","",""
"01/10/2022 02:00:00 - 01/10/2022 03:00:00","BZN|PT","Without Sequence","90.56","",""
"01/10/2022 03:00:00 - 01/10/2022 04:00:00","BZN|PT","Without Sequence","85.00","",""
"01/10/2022 04:00:00 - 01/10/2022 05:00:00","BZN|PT","Without Sequence","79.22","",""
"01/10/2022 05:00:00 - 01/10/2022 06:00:00","BZN|PT","Without Sequence","77.97","",""
"01/10/2022 06:00:00 - 01/10/2022 07:00:00","BZN|PT","Without Sequence","90.56","",""
"01/10/2022 07:00:00 - 01/10/2022 08:00:00","BZN|PT","Without Sequence","98.37","",""
"01/10/2022 08:00:00 - 01/10/2022 09:00:00","BZN|PT","Without Sequence","128.30","",""
"01/10/2022 09:00:00 - 01/10/2022 10:00:00","BZN|PT","Without Sequence","135.99","",""
"01/10/2022 10:00:00 - 01/10/2022 11:00:00","BZN|PT","Without Sequence","100.05","",""
"01/10/2022 11:00:00 - 01/10/2022 12:00:00","BZN|PT","Without Sequence","95.00","",""
"01/10/2022 12:00:00 - 01/10/2022 13:00:00","BZN|PT","Without Sequence","91.00","",""
"01/10/2022 13:00:00 - 01/10/2022 14:00:00","BZN|PT","Without Sequence","85.11","",""
"01/10/2022 14:00:00 - 01/10/2022 15:00:00","BZN|PT","Without Sequence","72.72","",""
"01/10/2022 15:00:00 - 01/10/2022 16:00:00","BZN|PT","Without Sequence","74.87","",""
"01/10/2022 16:00:00 - 01/10/2022 17:00:00","BZN|PT","Without Sequence","81.57","",""
"01/10/2022 17:00:00 - 01/10/2022 18:00:00","BZN|PT","Without Sequence","94.00","",""
"01/10/2022 18:00:00 - 01/10/2022 19:00:00","BZN|PT","Without Sequence","128.60","",""
"01/10/2022 19:00:00 - 01/10/2022 20:00:00","BZN|PT","Without Sequence","180.85","",""
"01/10/2022 20:00:00 - 01/10/2022 21:00:00","BZN|PT","Without Sequence","218.65","",""
"01/10/2022 21:00:00 - 01/10/2022 22:00:00","BZN|PT","Without Sequence","188.89","",""
"01/10/2022 22:00:00 - 01/10/2022 23:00:00","BZN|PT","Without Sequence","170.25","",""
"01/10/2022 23:00:00 - 02/10/2022 00:00:00","BZN|PT","Without Sequence","147.71","",""
"02/10/2022 00:00:00 - 02/10/2022 01:00:00","BZN|PT","Without Sequence","185.04","",""
"02/10/2022 01:00:00 - 02/10/2022 02:00:00","BZN|PT","Without Sequence","156.10","",""
"02/10/2022 02:00:00 - 02/10/2022 03:00:00","BZN|PT","Without Sequence","159.94","",""
"02/10/2022 03:00:00 - 02/10/2022 04:00:00","BZN|PT","Without Sequence","150.30","",""
"02/10/2022 04:00:00 - 02/10/2022 05:00:00","BZN|PT","Without Sequence","125.31","",""
"02/10/2022 05:00:00 - 02/10/2022 06:00:00","BZN|PT","Without Sequence","150.20","",""
"02/10/2022 06:00:00 - 02/10/2022 07:00:00","BZN|PT","Without Sequence","177.70","",""
"02/10/2022 07:00:00 - 02/10/2022 08:00:00","BZN|PT","Without Sequence","170.50","",""
"02/10/2022 08:00:00 - 02/10/2022 09:00:00","BZN|PT","Without Sequence","154.07","",""
"02/10/2022 09:00:00 - 02/10/2022 10:00:00","BZN|PT","Without Sequence","134.00","",""
"02/10/2022 10:00:00 - 02/10/2022 11:00:00","BZN|PT","Without Sequence","99.87","",""
"02/10/2022 11:00:00 - 02/10/2022 12:00:00","BZN|PT","Without Sequence","92.86","",""
"02/10/2022 12:00:00 - 02/10/2022 13:00:00","BZN|PT","Without Sequence","99.63","",""
"02/10/2022 13:00:00 - 02/10/2022 14:00:00","BZN|PT","Without Sequence","99.05","",""
"02/10/2022 14:00:00 - 02/10/2022 15:00:00","BZN|PT","Without Sequence","88.00","",""
"02/10/2022 15:00:00 - 02/10/2022 16:00:00","BZN|PT","Without Sequence","96.08","",""
"02/10/2022 16:00:00 - 02/10/2022 17:00:00","BZN|PT","Without Sequence","99.88","",""
"02/10/2022 17:00:00 - 02/10/2022 18:00:00","BZN|PT","Without Sequence","105.00","",""
"02/10/2022 18:00:00 - 02/10/2022 19:00:00","BZN|PT","Without Sequence","149.34","",""
"02/10/2022 19:00:00 - 02/10/2022 20:00:00","BZN|PT","Without Sequence","177.00","",""
"02/10/2022 20:00:00 - 02/10/2022 21:00:00","BZN|PT","Without Sequence","220.06","",""
"02/10/2022 21:00:00 - 02/10/2022 22:00:00","BZN|PT","Without Sequence","232.99","",""
"02/10/2022 22:00:00 - 02/10/2022 23:00:00","BZN|PT","Without Sequence","181.58","",""
"02/10/2022 23:00:00 - 03/10/2022 00:00:00","BZN|PT","Without Sequence","175.61","",""
"03/10/2022 00:00:00 - 03/10/2022 01:00:00","BZN|PT","Without Sequence","196.39","",""
"03/10/2022 01:00:00 - 03/10/2022 02:00:00","BZN|PT","Without Sequence","187.00","",""
"03/10/2022 02:00:00 - 03/10/2022 03:00:00","BZN|PT","Without Sequence","190.28","",""
"03/10/2022 03:00:00 - 03/10/2022 04:00:00","BZN|PT","Without Sequence","190.28","",""
"03/10/2022 04:00:00 - 03/10/2022 05:00:00","BZN|PT","Without Sequence","194.29","",""
"03/10/2022 05:00:00 - 03/10/2022 06:00:00","BZN|PT","Without Sequence","197.70","",""
"03/10/2022 06:00:00 - 03/10/2022 07:00:00","BZN|PT","Without Sequence","199.46","",""
"03/10/2022 07:00:00 - 03/10/2022 08:00:00","BZN|PT","Without Sequence","204.97","",""
"03/10/2022 08:00:00 - 03/10/2022 09:00:00","BZN|PT","Without Sequence","235.00","",""
"03/10/2022 09:00:00 - 03/10/2022 10:00:00","BZN|PT","Without Sequence","215.00","",""
"03/10/2022 10:00:00 - 03/10/2022 11:00:00","BZN|PT","Without Sequence","195.61","",""
"03/10/2022 11:00:00 - 03/10/2022 12:00:00","BZN|PT","Without Sequence","187.00","",""
"03/10/2022 12:00:00 - 03/10/2022 13:00:00","BZN|PT","Without Sequence","185.37","",""
"03/10/2022 13:00:00 - 03/10/2022 14:00:00","BZN|PT","Without Sequence","180.00","",""
"03/10/2022 14:00:00 - 03/10/2022 15:00:00","BZN|PT","Without Sequence","169.31","",""
"03/10/2022 15:00:00 - 03/10/2022 16:00:00","BZN|PT","Without Sequence","165.00","",""
"03/10/2022 16:00:00 - 03/10/2022 17:00:00","BZN|PT","Without Sequence","171.43","",""
"03/10/2022 17:00:00 - 03/10/2022 18:00:00","BZN|PT","Without Sequence","187.00","",""
"03/10/2022 18:00:00 - 03/10/2022 19:00:00","BZN|PT","Without Sequence","199.24","",""
"03/10/2022 19:00:00 - 03/10/2022 20:00:00","BZN|PT","Without Sequence","215.00","",""
"03/10/2022 20:00:00 - 03/10/2022 21:00:00","BZN|PT","Without Sequence","270.00","",""
"03/10/2022 21:00:00 - 03/10/2022 22:00:00","BZN|PT","Without Sequence","265.00","",""
"03/10/2022 22:00:00 - 03/10/2022 23:00:00","BZN|PT","Without Sequence","208.50","",""
"03/10/2022 23:00:00 - 04/10/2022 00:00:00","BZN|PT","Without Sequence","200.30","",""
"04/10/2022 00:00:00 - 04/10/2022 01:00:00","BZN|PT","Without Sequence","205.42","",""
"04/10/2022 01:00:00 - 04/10/2022 02:00:00","BZN|PT","Without Sequence","183.59","",""
"04/10/2022 02:00:00 - 04/10/2022 03:00:00","BZN|PT","Without Sequence","183.89","",""
"04/10/2022 03:00:00 - 04/10/2022 04:00:00","BZN|PT","Without Sequence","162.50","",""
"04/10/2022 04:00:00 - 04/10/2022 05:00:00","BZN|PT","Without Sequence","170.00","",""
"04/10/2022 05:00:00 - 04/10/2022 06:00:00","BZN|PT","Without Sequence","184.19","",""
"04/10/2022 06:00:00 - 04/10/2022 07:00:00","BZN|PT","Without Sequence","205.23","",""
"04/10/2022 07:00:00 - 04/10/2022 08:00:00","BZN|PT","Without Sequence","250.00","",""
"04/10/2022 08:00:00 - 04/10/2022 09:00:00","BZN|PT","Without Sequence","255.00","",""
"04/10/2022 09:00:00 - 04/10/2022 10:00:00","BZN|PT","Without Sequence","249.60","",""
"04/10/2022 10:00:00 - 04/10/2022 11:00:00","BZN|PT","Without Sequence","161.00","",""
"04/10/2022 11:00:00 - 04/10/2022 12:00:00","BZN|PT","Without Sequence","144.00","",""
