"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"13/01/2022 19:00 - 13/01/2022 20:00","Portugal (PT)","7929.80","8089.00"
"13/01/2022 20:00 - 13/01/2022 21:00","Portugal (PT)","8203.20","8114.00"
"13/01/2022 21:00 - 13/01/2022 22:00","Portugal (PT)","8058.40","7862.00"
"13/01/2022 22:00 - 13/01/2022 23:00","Portugal (PT)","7633.60","7413.00"
"13/01/2022 23:00 - 14/01/2022 00:00","Portugal (PT)","7007.90","7015.00"
"14/01/2022 00:00 - 14/01/2022 01:00","Portugal (PT)","6304.30","6447.00"
"14/01/2022 01:00 - 14/01/2022 02:00","Portugal (PT)","5726.00","5921.00"
"14/01/2022 02:00 - 14/01/2022 03:00","Portugal (PT)","5324.90","5459.00"
"14/01/2022 03:00 - 14/01/2022 04:00","Portugal (PT)","5079.20","5216.00"
"14/01/2022 04:00 - 14/01/2022 05:00","Portugal (PT)","4947.40","5105.00"
"14/01/2022 05:00 - 14/01/2022 06:00","Portugal (PT)","4926.40","5043.00"
"14/01/2022 06:00 - 14/01/2022 07:00","Portugal (PT)","5029.80","5174.00"
"14/01/2022 07:00 - 14/01/2022 08:00","Portugal (PT)","5430.20","5601.00"
"14/01/2022 08:00 - 14/01/2022 09:00","Portugal (PT)","6218.10","6237.00"
"14/01/2022 09:00 - 14/01/2022 10:00","Portugal (PT)","7075.20","7043.00"
"14/01/2022 10:00 - 14/01/2022 11:00","Portugal (PT)","7434.10","7381.00"
"14/01/2022 11:00 - 14/01/2022 12:00","Portugal (PT)","7425.60","7359.00"
"14/01/2022 12:00 - 14/01/2022 13:00","Portugal (PT)","7440.50","7424.00"
"14/01/2022 13:00 - 14/01/2022 14:00","Portugal (PT)","7204.70","7185.00"
"14/01/2022 14:00 - 14/01/2022 15:00","Portugal (PT)","7040.30","7092.00"
"14/01/2022 15:00 - 14/01/2022 16:00","Portugal (PT)","7157.90","7106.00"
"14/01/2022 16:00 - 14/01/2022 17:00","Portugal (PT)","7094.30","6994.00"
"14/01/2022 17:00 - 14/01/2022 18:00","Portugal (PT)","7132.70","7054.00"
"14/01/2022 18:00 - 14/01/2022 19:00","Portugal (PT)","7382.60","7558.00"
"14/01/2022 19:00 - 14/01/2022 20:00","Portugal (PT)","7921.00","8049.00"
"14/01/2022 20:00 - 14/01/2022 21:00","Portugal (PT)","8119.20","8183.00"
"14/01/2022 21:00 - 14/01/2022 22:00","Portugal (PT)","7998.10","7984.00"
"14/01/2022 22:00 - 14/01/2022 23:00","Portugal (PT)","7572.40","7531.00"
"14/01/2022 23:00 - 15/01/2022 00:00","Portugal (PT)","6961.40","7094.00"
"15/01/2022 00:00 - 15/01/2022 01:00","Portugal (PT)","6345.50","6038.00"
"15/01/2022 01:00 - 15/01/2022 02:00","Portugal (PT)","5746.10","5773.00"
"15/01/2022 02:00 - 15/01/2022 03:00","Portugal (PT)","5303.20","5372.00"
"15/01/2022 03:00 - 15/01/2022 04:00","Portugal (PT)","5013.40","5087.00"
"15/01/2022 04:00 - 15/01/2022 05:00","Portugal (PT)","4872.40","4916.00"
"15/01/2022 05:00 - 15/01/2022 06:00","Portugal (PT)","4789.00","4833.00"
"15/01/2022 06:00 - 15/01/2022 07:00","Portugal (PT)","4791.00","4840.00"
"15/01/2022 07:00 - 15/01/2022 08:00","Portugal (PT)","4936.40","4969.00"
"15/01/2022 08:00 - 15/01/2022 09:00","Portugal (PT)","5173.60","5199.00"
"15/01/2022 09:00 - 15/01/2022 10:00","Portugal (PT)","5583.90","5518.00"
"15/01/2022 10:00 - 15/01/2022 11:00","Portugal (PT)","6066.20","5979.00"
"15/01/2022 11:00 - 15/01/2022 12:00","Portugal (PT)","6310.10","6236.00"
"15/01/2022 12:00 - 15/01/2022 13:00","Portugal (PT)","6443.60","6314.00"
"15/01/2022 13:00 - 15/01/2022 14:00","Portugal (PT)","6528.20","6343.00"
"15/01/2022 14:00 - 15/01/2022 15:00","Portugal (PT)","6348.40","6181.00"
"15/01/2022 15:00 - 15/01/2022 16:00","Portugal (PT)","6226.40","6042.00"
"15/01/2022 16:00 - 15/01/2022 17:00","Portugal (PT)","6133.50","5940.00"
"15/01/2022 17:00 - 15/01/2022 18:00","Portugal (PT)","6112.30","5975.00"
"15/01/2022 18:00 - 15/01/2022 19:00","Portugal (PT)","6557.00","6508.00"
"15/01/2022 19:00 - 15/01/2022 20:00","Portugal (PT)","7245.80","7203.00"
"15/01/2022 20:00 - 15/01/2022 21:00","Portugal (PT)","7446.30","7474.00"
"15/01/2022 21:00 - 15/01/2022 22:00","Portugal (PT)","7325.70","7380.00"
"15/01/2022 22:00 - 15/01/2022 23:00","Portugal (PT)","6940.40","6969.00"
"15/01/2022 23:00 - 16/01/2022 00:00","Portugal (PT)","6429.00","6599.00"
"16/01/2022 00:00 - 16/01/2022 01:00","Portugal (PT)","5922.80","5701.00"
"16/01/2022 01:00 - 16/01/2022 02:00","Portugal (PT)","5347.20","5507.00"
"16/01/2022 02:00 - 16/01/2022 03:00","Portugal (PT)","4909.00","5047.00"
"16/01/2022 03:00 - 16/01/2022 04:00","Portugal (PT)","4642.90","4758.00"
"16/01/2022 04:00 - 16/01/2022 05:00","Portugal (PT)","4479.20","4600.00"
"16/01/2022 05:00 - 16/01/2022 06:00","Portugal (PT)","4399.20","4530.00"
"16/01/2022 06:00 - 16/01/2022 07:00","Portugal (PT)","4395.20","4524.00"
"16/01/2022 07:00 - 16/01/2022 08:00","Portugal (PT)","4513.10","4602.00"
"16/01/2022 08:00 - 16/01/2022 09:00","Portugal (PT)","4582.40","4677.00"
"16/01/2022 09:00 - 16/01/2022 10:00","Portugal (PT)","4800.20","4905.00"
"16/01/2022 10:00 - 16/01/2022 11:00","Portugal (PT)","5283.50","5377.00"
"16/01/2022 11:00 - 16/01/2022 12:00","Portugal (PT)","5736.30","5779.00"
"16/01/2022 12:00 - 16/01/2022 13:00","Portugal (PT)","6015.00","6157.00"
"16/01/2022 13:00 - 16/01/2022 14:00","Portugal (PT)","6196.00","6375.00"
"16/01/2022 14:00 - 16/01/2022 15:00","Portugal (PT)","5965.00","6215.00"
"16/01/2022 15:00 - 16/01/2022 16:00","Portugal (PT)","5738.80","5979.00"
"16/01/2022 16:00 - 16/01/2022 17:00","Portugal (PT)","5640.00","5853.00"
"16/01/2022 17:00 - 16/01/2022 18:00","Portugal (PT)","5612.10","5840.00"
"16/01/2022 18:00 - 16/01/2022 19:00","Portugal (PT)","6095.50","6373.00"
"16/01/2022 19:00 - 16/01/2022 20:00","Portugal (PT)","6816.90","6960.00"
"16/01/2022 20:00 - 16/01/2022 21:00","Portugal (PT)","7139.70","7251.00"
"16/01/2022 21:00 - 16/01/2022 22:00","Portugal (PT)","7101.90","7269.00"
"16/01/2022 22:00 - 16/01/2022 23:00","Portugal (PT)","6803.50","6971.00"
"16/01/2022 23:00 - 17/01/2022 00:00","Portugal (PT)","6282.40","6676.00"
"17/01/2022 00:00 - 17/01/2022 01:00","Portugal (PT)","5768.70","6095.00"
"17/01/2022 01:00 - 17/01/2022 02:00","Portugal (PT)","5291.90","5501.00"
"17/01/2022 02:00 - 17/01/2022 03:00","Portugal (PT)","4903.10","5046.00"
"17/01/2022 03:00 - 17/01/2022 04:00","Portugal (PT)","4682.20","4792.00"
"17/01/2022 04:00 - 17/01/2022 05:00","Portugal (PT)","4567.90","4671.00"
"17/01/2022 05:00 - 17/01/2022 06:00","Portugal (PT)","4571.60","4643.00"
"17/01/2022 06:00 - 17/01/2022 07:00","Portugal (PT)","4689.00","4763.00"
"17/01/2022 07:00 - 17/01/2022 08:00","Portugal (PT)","5234.40","5223.00"
"17/01/2022 08:00 - 17/01/2022 09:00","Portugal (PT)","6038.20","6000.00"
"17/01/2022 09:00 - 17/01/2022 10:00","Portugal (PT)","6905.50","6908.00"
"17/01/2022 10:00 - 17/01/2022 11:00","Portugal (PT)","7331.50","7479.00"
"17/01/2022 11:00 - 17/01/2022 12:00","Portugal (PT)","7346.00","7595.00"
"17/01/2022 12:00 - 17/01/2022 13:00","Portugal (PT)","7368.80","7639.00"
"17/01/2022 13:00 - 17/01/2022 14:00","Portugal (PT)","7208.00","7507.00"
"17/01/2022 14:00 - 17/01/2022 15:00","Portugal (PT)","7002.90","7353.00"
"17/01/2022 15:00 - 17/01/2022 16:00","Portugal (PT)","7076.40","7352.00"
"17/01/2022 16:00 - 17/01/2022 17:00","Portugal (PT)","7022.40","7244.00"
"17/01/2022 17:00 - 17/01/2022 18:00","Portugal (PT)","7072.20","7284.00"
"17/01/2022 18:00 - 17/01/2022 19:00","Portugal (PT)","7348.50","7705.00"
"17/01/2022 19:00 - 17/01/2022 20:00","Portugal (PT)","7964.00","8384.00"
"17/01/2022 20:00 - 17/01/2022 21:00","Portugal (PT)","8270.90","8744.00"
"17/01/2022 21:00 - 17/01/2022 22:00","Portugal (PT)","8155.30","8595.00"
"17/01/2022 22:00 - 17/01/2022 23:00","Portugal (PT)","7725.20","8146.00"
"17/01/2022 23:00 - 18/01/2022 00:00","Portugal (PT)","7043.10","7651.00"
"18/01/2022 00:00 - 18/01/2022 01:00","Portugal (PT)","6304.10","6345.00"
"18/01/2022 01:00 - 18/01/2022 02:00","Portugal (PT)","5730.20","5800.00"
"18/01/2022 02:00 - 18/01/2022 03:00","Portugal (PT)","5318.70","5464.00"
"18/01/2022 03:00 - 18/01/2022 04:00","Portugal (PT)","5093.00","5225.00"
"18/01/2022 04:00 - 18/01/2022 05:00","Portugal (PT)","4958.50","5130.00"
"18/01/2022 05:00 - 18/01/2022 06:00","Portugal (PT)","4886.30","5093.00"
"18/01/2022 06:00 - 18/01/2022 07:00","Portugal (PT)","5005.30","5191.00"
"18/01/2022 07:00 - 18/01/2022 08:00","Portugal (PT)","5478.30","5678.00"
"18/01/2022 08:00 - 18/01/2022 09:00","Portugal (PT)","6243.90","6454.00"
"18/01/2022 09:00 - 18/01/2022 10:00","Portugal (PT)","7083.50","7271.00"
"18/01/2022 10:00 - 18/01/2022 11:00","Portugal (PT)","7505.30","7529.00"
"18/01/2022 11:00 - 18/01/2022 12:00","Portugal (PT)","7490.50","7521.00"
"18/01/2022 12:00 - 18/01/2022 13:00","Portugal (PT)","7518.30","7582.00"
"18/01/2022 13:00 - 18/01/2022 14:00","Portugal (PT)","7327.90","7340.00"
"18/01/2022 14:00 - 18/01/2022 15:00","Portugal (PT)","7145.70","7222.00"
"18/01/2022 15:00 - 18/01/2022 16:00","Portugal (PT)","7179.00","7261.00"
"18/01/2022 16:00 - 18/01/2022 17:00","Portugal (PT)","7108.30","7161.00"
"18/01/2022 17:00 - 18/01/2022 18:00","Portugal (PT)","7135.20","7207.00"
"18/01/2022 18:00 - 18/01/2022 19:00","Portugal (PT)","7420.60","7592.00"
"18/01/2022 19:00 - 18/01/2022 20:00","Portugal (PT)","8089.40","8132.00"
"18/01/2022 20:00 - 18/01/2022 21:00","Portugal (PT)","8435.30","8376.00"
"18/01/2022 21:00 - 18/01/2022 22:00","Portugal (PT)","8293.70","8188.00"
"18/01/2022 22:00 - 18/01/2022 23:00","Portugal (PT)","7865.20","7723.00"
"18/01/2022 23:00 - 19/01/2022 00:00","Portugal (PT)","7179.30","7254.00"
"19/01/2022 00:00 - 19/01/2022 01:00","Portugal (PT)","6419.90","6375.00"
"19/01/2022 01:00 - 19/01/2022 02:00","Portugal (PT)","5818.90","5791.00"
"19/01/2022 02:00 - 19/01/2022 03:00","Portugal (PT)","5393.00","5380.00"
"19/01/2022 03:00 - 19/01/2022 04:00","Portugal (PT)","5122.10","5128.00"
"19/01/2022 04:00 - 19/01/2022 05:00","Portugal (PT)","5035.20","5021.00"
"19/01/2022 05:00 - 19/01/2022 06:00","Portugal (PT)","5012.00","4995.00"
"19/01/2022 06:00 - 19/01/2022 07:00","Portugal (PT)","5117.30","5105.00"
"19/01/2022 07:00 - 19/01/2022 08:00","Portugal (PT)","5554.70","5543.00"
"19/01/2022 08:00 - 19/01/2022 09:00","Portugal (PT)","6348.30","6335.00"
"19/01/2022 09:00 - 19/01/2022 10:00","Portugal (PT)","7240.20","7139.00"
"19/01/2022 10:00 - 19/01/2022 11:00","Portugal (PT)","7591.70","7511.00"
"19/01/2022 11:00 - 19/01/2022 12:00","Portugal (PT)","7533.80","7564.00"
"19/01/2022 12:00 - 19/01/2022 13:00","Portugal (PT)","7535.50","7576.00"
"19/01/2022 13:00 - 19/01/2022 14:00","Portugal (PT)","7321.90","7344.00"
"19/01/2022 14:00 - 19/01/2022 15:00","Portugal (PT)","7171.50","7175.00"
"19/01/2022 15:00 - 19/01/2022 16:00","Portugal (PT)","7207.10","7218.00"
"19/01/2022 16:00 - 19/01/2022 17:00","Portugal (PT)","7149.30","7228.00"
"19/01/2022 17:00 - 19/01/2022 18:00","Portugal (PT)","7166.40","7339.00"
"19/01/2022 18:00 - 19/01/2022 19:00","Portugal (PT)","7458.30","7697.00"
"19/01/2022 19:00 - 19/01/2022 20:00","Portugal (PT)","8191.80","8287.00"
"19/01/2022 20:00 - 19/01/2022 21:00","Portugal (PT)","8521.60","8568.00"
"19/01/2022 21:00 - 19/01/2022 22:00","Portugal (PT)","8370.90","8451.00"
"19/01/2022 22:00 - 19/01/2022 23:00","Portugal (PT)","7937.70","8004.00"
"19/01/2022 23:00 - 20/01/2022 00:00","Portugal (PT)","7250.20","7560.00"
"20/01/2022 00:00 - 20/01/2022 01:00","Portugal (PT)","6508.90","6246.00"
"20/01/2022 01:00 - 20/01/2022 02:00","Portugal (PT)","5884.10","5720.00"
"20/01/2022 02:00 - 20/01/2022 03:00","Portugal (PT)","5442.80","5352.00"
"20/01/2022 03:00 - 20/01/2022 04:00","Portugal (PT)","5195.80","5163.00"
"20/01/2022 04:00 - 20/01/2022 05:00","Portugal (PT)","5060.60","5028.00"
"20/01/2022 05:00 - 20/01/2022 06:00","Portugal (PT)","5065.40","5010.00"
"20/01/2022 06:00 - 20/01/2022 07:00","Portugal (PT)","5163.80","5221.00"
"20/01/2022 07:00 - 20/01/2022 08:00","Portugal (PT)","5586.50","5797.00"
"20/01/2022 08:00 - 20/01/2022 09:00","Portugal (PT)","6328.80","6601.00"
"20/01/2022 09:00 - 20/01/2022 10:00","Portugal (PT)","7161.10","7367.00"
"20/01/2022 10:00 - 20/01/2022 11:00","Portugal (PT)","7508.40","7665.00"
"20/01/2022 11:00 - 20/01/2022 12:00","Portugal (PT)","7451.60","7676.00"
"20/01/2022 12:00 - 20/01/2022 13:00","Portugal (PT)","7559.70","7665.00"
"20/01/2022 13:00 - 20/01/2022 14:00","Portugal (PT)","7327.30","7448.00"
"20/01/2022 14:00 - 20/01/2022 15:00","Portugal (PT)","7097.40","7323.00"
"20/01/2022 15:00 - 20/01/2022 16:00","Portugal (PT)","7120.60","7315.00"
"20/01/2022 16:00 - 20/01/2022 17:00","Portugal (PT)","7057.30","7244.00"
"20/01/2022 17:00 - 20/01/2022 18:00","Portugal (PT)","7106.70","7311.00"
"20/01/2022 18:00 - 20/01/2022 19:00","Portugal (PT)","7399.90","7751.00"
"20/01/2022 19:00 - 20/01/2022 20:00","Portugal (PT)","8138.60","8325.00"
"20/01/2022 20:00 - 20/01/2022 21:00","Portugal (PT)","8485.00","8579.00"
"20/01/2022 21:00 - 20/01/2022 22:00","Portugal (PT)","8368.50","8360.00"
"20/01/2022 22:00 - 20/01/2022 23:00","Portugal (PT)","7912.50","7845.00"
"20/01/2022 23:00 - 21/01/2022 00:00","Portugal (PT)","7193.00","7315.00"
"21/01/2022 00:00 - 21/01/2022 01:00","Portugal (PT)","6483.50","6524.00"
"21/01/2022 01:00 - 21/01/2022 02:00","Portugal (PT)","5854.80","5709.00"
"21/01/2022 02:00 - 21/01/2022 03:00","Portugal (PT)","5417.20","5317.00"
"21/01/2022 03:00 - 21/01/2022 04:00","Portugal (PT)","5163.60","5111.00"
"21/01/2022 04:00 - 21/01/2022 05:00","Portugal (PT)","5021.70","5045.00"
"21/01/2022 05:00 - 21/01/2022 06:00","Portugal (PT)","4963.80","5057.00"
"21/01/2022 06:00 - 21/01/2022 07:00","Portugal (PT)","5115.30","5236.00"
"21/01/2022 07:00 - 21/01/2022 08:00","Portugal (PT)","5553.60","5781.00"
"21/01/2022 08:00 - 21/01/2022 09:00","Portugal (PT)","6358.70","6603.00"
"21/01/2022 09:00 - 21/01/2022 10:00","Portugal (PT)","7206.00","7365.00"
"21/01/2022 10:00 - 21/01/2022 11:00","Portugal (PT)","7521.40","7604.00"
"21/01/2022 11:00 - 21/01/2022 12:00","Portugal (PT)","7480.20","7575.00"
"21/01/2022 12:00 - 21/01/2022 13:00","Portugal (PT)","7496.60","7538.00"
"21/01/2022 13:00 - 21/01/2022 14:00","Portugal (PT)","7304.40","7308.00"
"21/01/2022 14:00 - 21/01/2022 15:00","Portugal (PT)","7105.20","7222.00"
"21/01/2022 15:00 - 21/01/2022 16:00","Portugal (PT)","7140.20","7222.00"
"21/01/2022 16:00 - 21/01/2022 17:00","Portugal (PT)","7092.80","7162.00"
"21/01/2022 17:00 - 21/01/2022 18:00","Portugal (PT)","7099.20","7214.00"
"21/01/2022 18:00 - 21/01/2022 19:00","Portugal (PT)","7326.00","7668.00"
"21/01/2022 19:00 - 21/01/2022 20:00","Portugal (PT)","8053.50","8296.00"
"21/01/2022 20:00 - 21/01/2022 21:00","Portugal (PT)","8349.70","8513.00"
"21/01/2022 21:00 - 21/01/2022 22:00","Portugal (PT)","8207.70","8284.00"
"21/01/2022 22:00 - 21/01/2022 23:00","Portugal (PT)","7741.90","7781.00"
"21/01/2022 23:00 - 22/01/2022 00:00","Portugal (PT)","7139.00","7254.00"
"22/01/2022 00:00 - 22/01/2022 01:00","Portugal (PT)","6486.70","6287.00"
"22/01/2022 01:00 - 22/01/2022 02:00","Portugal (PT)","5832.90","5795.00"
"22/01/2022 02:00 - 22/01/2022 03:00","Portugal (PT)","5376.30","5374.00"
"22/01/2022 03:00 - 22/01/2022 04:00","Portugal (PT)","5097.00","5096.00"
"22/01/2022 04:00 - 22/01/2022 05:00","Portugal (PT)","4934.50","4958.00"
"22/01/2022 05:00 - 22/01/2022 06:00","Portugal (PT)","4862.50","4888.00"
"22/01/2022 06:00 - 22/01/2022 07:00","Portugal (PT)","4857.30","4900.00"
"22/01/2022 07:00 - 22/01/2022 08:00","Portugal (PT)","5016.40","5084.00"
"22/01/2022 08:00 - 22/01/2022 09:00","Portugal (PT)","5198.90","5328.00"
"22/01/2022 09:00 - 22/01/2022 10:00","Portugal (PT)","5617.30","5774.00"
"22/01/2022 10:00 - 22/01/2022 11:00","Portugal (PT)","6091.30","6251.00"
"22/01/2022 11:00 - 22/01/2022 12:00","Portugal (PT)","6276.50","6497.00"
"22/01/2022 12:00 - 22/01/2022 13:00","Portugal (PT)","6380.50","6627.00"
"22/01/2022 13:00 - 22/01/2022 14:00","Portugal (PT)","6456.10","6684.00"
"22/01/2022 14:00 - 22/01/2022 15:00","Portugal (PT)","6257.10","6561.00"
"22/01/2022 15:00 - 22/01/2022 16:00","Portugal (PT)","6099.90","6465.00"
"22/01/2022 16:00 - 22/01/2022 17:00","Portugal (PT)","5992.10","6394.00"
"22/01/2022 17:00 - 22/01/2022 18:00","Portugal (PT)","5971.00","6391.00"
"22/01/2022 18:00 - 22/01/2022 19:00","Portugal (PT)","6365.50","6841.00"
"22/01/2022 19:00 - 22/01/2022 20:00","Portugal (PT)","7169.70","7431.00"
"22/01/2022 20:00 - 22/01/2022 21:00","Portugal (PT)","7575.50","7597.00"
"22/01/2022 21:00 - 22/01/2022 22:00","Portugal (PT)","7459.90","7435.00"
"22/01/2022 22:00 - 22/01/2022 23:00","Portugal (PT)","7090.80","7017.00"
"22/01/2022 23:00 - 23/01/2022 00:00","Portugal (PT)","6567.80","6621.00"
"23/01/2022 00:00 - 23/01/2022 01:00","Portugal (PT)","6053.20","5967.00"
"23/01/2022 01:00 - 23/01/2022 02:00","Portugal (PT)","5451.50","5406.00"
"23/01/2022 02:00 - 23/01/2022 03:00","Portugal (PT)","4990.10","4986.00"
"23/01/2022 03:00 - 23/01/2022 04:00","Portugal (PT)","4714.20","4714.00"
"23/01/2022 04:00 - 23/01/2022 05:00","Portugal (PT)","4564.50","4571.00"
"23/01/2022 05:00 - 23/01/2022 06:00","Portugal (PT)","4488.20","4520.00"
"23/01/2022 06:00 - 23/01/2022 07:00","Portugal (PT)","4501.00","4521.00"
"23/01/2022 07:00 - 23/01/2022 08:00","Portugal (PT)","4608.70","4590.00"
"23/01/2022 08:00 - 23/01/2022 09:00","Portugal (PT)","4694.40","4582.00"
"23/01/2022 09:00 - 23/01/2022 10:00","Portugal (PT)","4951.90","4774.00"
"23/01/2022 10:00 - 23/01/2022 11:00","Portugal (PT)","5423.40","5267.00"
"23/01/2022 11:00 - 23/01/2022 12:00","Portugal (PT)","5829.10","5777.00"
"23/01/2022 12:00 - 23/01/2022 13:00","Portugal (PT)","6092.30","6255.00"
"23/01/2022 13:00 - 23/01/2022 14:00","Portugal (PT)","6232.90","6484.00"
"23/01/2022 14:00 - 23/01/2022 15:00","Portugal (PT)","5966.80","6246.00"
"23/01/2022 15:00 - 23/01/2022 16:00","Portugal (PT)","5720.70","6035.00"
"23/01/2022 16:00 - 23/01/2022 17:00","Portugal (PT)","5578.90","5995.00"
"23/01/2022 17:00 - 23/01/2022 18:00","Portugal (PT)","5582.10","6090.00"
"23/01/2022 18:00 - 23/01/2022 19:00","Portugal (PT)","6087.50","6513.00"
"23/01/2022 19:00 - 23/01/2022 20:00","Portugal (PT)","6917.90","7066.00"
"23/01/2022 20:00 - 23/01/2022 21:00","Portugal (PT)","7335.00","7280.00"
"23/01/2022 21:00 - 23/01/2022 22:00","Portugal (PT)","7302.00","7102.00"
"23/01/2022 22:00 - 23/01/2022 23:00","Portugal (PT)","7004.20","6703.00"
"23/01/2022 23:00 - 24/01/2022 00:00","Portugal (PT)","6488.80","6412.00"
"24/01/2022 00:00 - 24/01/2022 01:00","Portugal (PT)","5880.40","6532.00"
"24/01/2022 01:00 - 24/01/2022 02:00","Portugal (PT)","5403.30","5280.00"
"24/01/2022 02:00 - 24/01/2022 03:00","Portugal (PT)","5002.40","4927.00"
"24/01/2022 03:00 - 24/01/2022 04:00","Portugal (PT)","4791.70","4752.00"
"24/01/2022 04:00 - 24/01/2022 05:00","Portugal (PT)","4681.10","4704.00"
"24/01/2022 05:00 - 24/01/2022 06:00","Portugal (PT)","4645.90","4679.00"
"24/01/2022 06:00 - 24/01/2022 07:00","Portugal (PT)","4785.00","4906.00"
"24/01/2022 07:00 - 24/01/2022 08:00","Portugal (PT)","5287.50","5550.00"
"24/01/2022 08:00 - 24/01/2022 09:00","Portugal (PT)","6051.80","6386.00"
"24/01/2022 09:00 - 24/01/2022 10:00","Portugal (PT)","7002.20","7179.00"
"24/01/2022 10:00 - 24/01/2022 11:00","Portugal (PT)","7513.80","7494.00"
"24/01/2022 11:00 - 24/01/2022 12:00","Portugal (PT)","7563.90","7529.00"
"24/01/2022 12:00 - 24/01/2022 13:00","Portugal (PT)","7627.70","7519.00"
"24/01/2022 13:00 - 24/01/2022 14:00","Portugal (PT)","7455.70","7315.00"
"24/01/2022 14:00 - 24/01/2022 15:00","Portugal (PT)","7246.70","7202.00"
"24/01/2022 15:00 - 24/01/2022 16:00","Portugal (PT)","7257.90","7228.00"
"24/01/2022 16:00 - 24/01/2022 17:00","Portugal (PT)","7197.50","7182.00"
"24/01/2022 17:00 - 24/01/2022 18:00","Portugal (PT)","7267.00","7251.00"
"24/01/2022 18:00 - 24/01/2022 19:00","Portugal (PT)","7522.00","7656.00"
"24/01/2022 19:00 - 24/01/2022 20:00","Portugal (PT)","8162.70","8196.00"
"24/01/2022 20:00 - 24/01/2022 21:00","Portugal (PT)","8505.00","8409.00"
"24/01/2022 21:00 - 24/01/2022 22:00","Portugal (PT)","8366.90","8199.00"
"24/01/2022 22:00 - 24/01/2022 23:00","Portugal (PT)","7923.90","7698.00"
"24/01/2022 23:00 - 25/01/2022 00:00","Portugal (PT)","7203.50","7170.00"
"25/01/2022 00:00 - 25/01/2022 01:00","Portugal (PT)","6420.20","6418.00"
"25/01/2022 01:00 - 25/01/2022 02:00","Portugal (PT)","5774.10","5753.00"
"25/01/2022 02:00 - 25/01/2022 03:00","Portugal (PT)","5359.40","5363.00"
"25/01/2022 03:00 - 25/01/2022 04:00","Portugal (PT)","5126.30","5165.00"
"25/01/2022 04:00 - 25/01/2022 05:00","Portugal (PT)","5022.50","5002.00"
"25/01/2022 05:00 - 25/01/2022 06:00","Portugal (PT)","4993.70","4951.00"
"25/01/2022 06:00 - 25/01/2022 07:00","Portugal (PT)","5087.40","5125.00"
"25/01/2022 07:00 - 25/01/2022 08:00","Portugal (PT)","5504.30","5657.00"
"25/01/2022 08:00 - 25/01/2022 09:00","Portugal (PT)","6273.70","6452.00"
"25/01/2022 09:00 - 25/01/2022 10:00","Portugal (PT)","7150.80","7248.00"
"25/01/2022 10:00 - 25/01/2022 11:00","Portugal (PT)","7548.40","7594.00"
"25/01/2022 11:00 - 25/01/2022 12:00","Portugal (PT)","7563.70","7625.00"
"25/01/2022 12:00 - 25/01/2022 13:00","Portugal (PT)","7591.70","7625.00"
"25/01/2022 13:00 - 25/01/2022 14:00","Portugal (PT)","7393.30","7459.00"
"25/01/2022 14:00 - 25/01/2022 15:00","Portugal (PT)","7206.90","7344.00"
"25/01/2022 15:00 - 25/01/2022 16:00","Portugal (PT)","7222.70","7343.00"
"25/01/2022 16:00 - 25/01/2022 17:00","Portugal (PT)","7149.00","7264.00"
"25/01/2022 17:00 - 25/01/2022 18:00","Portugal (PT)","7212.50","7288.00"
"25/01/2022 18:00 - 25/01/2022 19:00","Portugal (PT)","7429.80","7627.00"
"25/01/2022 19:00 - 25/01/2022 20:00","Portugal (PT)","8177.00","8220.00"
"25/01/2022 20:00 - 25/01/2022 21:00","Portugal (PT)","8545.30","8509.00"
"25/01/2022 21:00 - 25/01/2022 22:00","Portugal (PT)","8412.60","8333.00"
"25/01/2022 22:00 - 25/01/2022 23:00","Portugal (PT)","7956.20","7861.00"
"25/01/2022 23:00 - 26/01/2022 00:00","Portugal (PT)","7227.80","7354.00"
"26/01/2022 00:00 - 26/01/2022 01:00","Portugal (PT)","6482.30","6448.00"
"26/01/2022 01:00 - 26/01/2022 02:00","Portugal (PT)","5849.70","5716.00"
"26/01/2022 02:00 - 26/01/2022 03:00","Portugal (PT)","5408.20","5328.00"
"26/01/2022 03:00 - 26/01/2022 04:00","Portugal (PT)","5178.80","5132.00"
"26/01/2022 04:00 - 26/01/2022 05:00","Portugal (PT)","5026.10","5015.00"
"26/01/2022 05:00 - 26/01/2022 06:00","Portugal (PT)","5011.70","4987.00"
"26/01/2022 06:00 - 26/01/2022 07:00","Portugal (PT)","5127.40","5114.00"
