"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"04/05/2024 08:00 - 04/05/2024 09:00","Portugal (PT)","4656.80","4580.00"
"04/05/2024 09:00 - 04/05/2024 10:00","Portugal (PT)","4991.10","4965.00"
"04/05/2024 10:00 - 04/05/2024 11:00","Portugal (PT)","5302.20","5287.00"
"04/05/2024 11:00 - 04/05/2024 12:00","Portugal (PT)","5556.00","5473.00"
"04/05/2024 12:00 - 04/05/2024 13:00","Portugal (PT)","5802.70","5624.00"
"04/05/2024 13:00 - 04/05/2024 14:00","Portugal (PT)","6002.00","5691.00"
"04/05/2024 14:00 - 04/05/2024 15:00","Portugal (PT)","5793.90","5533.00"
"04/05/2024 15:00 - 04/05/2024 16:00","Portugal (PT)","5655.20","5404.00"
"04/05/2024 16:00 - 04/05/2024 17:00","Portugal (PT)","5535.40","5224.00"
"04/05/2024 17:00 - 04/05/2024 18:00","Portugal (PT)","5485.20","5134.00"
"04/05/2024 18:00 - 04/05/2024 19:00","Portugal (PT)","5473.20","5187.00"
"04/05/2024 19:00 - 04/05/2024 20:00","Portugal (PT)","5645.80","5402.00"
"04/05/2024 20:00 - 04/05/2024 21:00","Portugal (PT)","5980.30","5772.00"
"04/05/2024 21:00 - 04/05/2024 22:00","Portugal (PT)","6213.20","6089.00"
"04/05/2024 22:00 - 04/05/2024 23:00","Portugal (PT)","6114.00","5974.00"
"04/05/2024 23:00 - 05/05/2024 00:00","Portugal (PT)","5753.10","5594.00"
"05/05/2024 00:00 - 05/05/2024 01:00","Portugal (PT)","5290.30","5153.00"
"05/05/2024 01:00 - 05/05/2024 02:00","Portugal (PT)","4909.40","4740.00"
"05/05/2024 02:00 - 05/05/2024 03:00","Portugal (PT)","4601.20","4441.00"
"05/05/2024 03:00 - 05/05/2024 04:00","Portugal (PT)","4392.10","4203.00"
"05/05/2024 04:00 - 05/05/2024 05:00","Portugal (PT)","4298.20","4082.00"
"05/05/2024 05:00 - 05/05/2024 06:00","Portugal (PT)","4267.40","4023.00"
"05/05/2024 06:00 - 05/05/2024 07:00","Portugal (PT)","4267.70","4010.00"
"05/05/2024 07:00 - 05/05/2024 08:00","Portugal (PT)","4212.30","3983.00"
"05/05/2024 08:00 - 05/05/2024 09:00","Portugal (PT)","4269.40","4058.00"
"05/05/2024 09:00 - 05/05/2024 10:00","Portugal (PT)","4612.30","4375.00"
"05/05/2024 10:00 - 05/05/2024 11:00","Portugal (PT)","5014.70","4749.00"
"05/05/2024 11:00 - 05/05/2024 12:00","Portugal (PT)","5471.40","5074.00"
"05/05/2024 12:00 - 05/05/2024 13:00","Portugal (PT)","5757.70","5385.00"
"05/05/2024 13:00 - 05/05/2024 14:00","Portugal (PT)","5848.30","5462.00"
"05/05/2024 14:00 - 05/05/2024 15:00","Portugal (PT)","5416.10","5177.00"
"05/05/2024 15:00 - 05/05/2024 16:00","Portugal (PT)","5059.30","4880.00"
"05/05/2024 16:00 - 05/05/2024 17:00","Portugal (PT)","4984.00","4749.00"
"05/05/2024 17:00 - 05/05/2024 18:00","Portugal (PT)","5056.30","4679.00"
"05/05/2024 18:00 - 05/05/2024 19:00","Portugal (PT)","5053.00","4807.00"
"05/05/2024 19:00 - 05/05/2024 20:00","Portugal (PT)","5163.90","5042.00"
"05/05/2024 20:00 - 05/05/2024 21:00","Portugal (PT)","5575.00","5409.00"
"05/05/2024 21:00 - 05/05/2024 22:00","Portugal (PT)","5983.80","5766.00"
"05/05/2024 22:00 - 05/05/2024 23:00","Portugal (PT)","6041.90","5817.00"
"05/05/2024 23:00 - 06/05/2024 00:00","Portugal (PT)","5735.00","5443.00"
"06/05/2024 00:00 - 06/05/2024 01:00","Portugal (PT)","5255.00","4926.00"
"06/05/2024 01:00 - 06/05/2024 02:00","Portugal (PT)","4877.40","4651.00"
"06/05/2024 02:00 - 06/05/2024 03:00","Portugal (PT)","4591.50","4380.00"
"06/05/2024 03:00 - 06/05/2024 04:00","Portugal (PT)","4418.10","4221.00"
"06/05/2024 04:00 - 06/05/2024 05:00","Portugal (PT)","4327.90","4145.00"
"06/05/2024 05:00 - 06/05/2024 06:00","Portugal (PT)","4331.70","4107.00"
"06/05/2024 06:00 - 06/05/2024 07:00","Portugal (PT)","4456.70","4235.00"
"06/05/2024 07:00 - 06/05/2024 08:00","Portugal (PT)","4777.40","4560.00"
"06/05/2024 08:00 - 06/05/2024 09:00","Portugal (PT)","5438.40","5100.00"
"06/05/2024 09:00 - 06/05/2024 10:00","Portugal (PT)","6081.30","5813.00"
"06/05/2024 10:00 - 06/05/2024 11:00","Portugal (PT)","6129.40","5904.00"
"06/05/2024 11:00 - 06/05/2024 12:00","Portugal (PT)","5943.20","5834.00"
"06/05/2024 12:00 - 06/05/2024 13:00","Portugal (PT)","5952.00","5846.00"
"06/05/2024 13:00 - 06/05/2024 14:00","Portugal (PT)","5820.40","5659.00"
"06/05/2024 14:00 - 06/05/2024 15:00","Portugal (PT)","5719.10","5540.00"
"06/05/2024 15:00 - 06/05/2024 16:00","Portugal (PT)","5763.70","5572.00"
"06/05/2024 16:00 - 06/05/2024 17:00","Portugal (PT)","5781.40","5555.00"
"06/05/2024 17:00 - 06/05/2024 18:00","Portugal (PT)","5711.20","5544.00"
"06/05/2024 18:00 - 06/05/2024 19:00","Portugal (PT)","5676.10","5572.00"
"06/05/2024 19:00 - 06/05/2024 20:00","Portugal (PT)","5876.40","5792.00"
"06/05/2024 20:00 - 06/05/2024 21:00","Portugal (PT)","6474.50","6308.00"
"06/05/2024 21:00 - 06/05/2024 22:00","Portugal (PT)","6830.30","6602.00"
"06/05/2024 22:00 - 06/05/2024 23:00","Portugal (PT)","6826.20","6561.00"
"06/05/2024 23:00 - 07/05/2024 00:00","Portugal (PT)","6318.00","6085.00"
"07/05/2024 00:00 - 07/05/2024 01:00","Portugal (PT)","5712.40","5488.00"
"07/05/2024 01:00 - 07/05/2024 02:00","Portugal (PT)","5220.20","5050.00"
"07/05/2024 02:00 - 07/05/2024 03:00","Portugal (PT)","4914.90","4772.00"
"07/05/2024 03:00 - 07/05/2024 04:00","Portugal (PT)","4674.60","4576.00"
"07/05/2024 04:00 - 07/05/2024 05:00","Portugal (PT)","4586.30","4494.00"
"07/05/2024 05:00 - 07/05/2024 06:00","Portugal (PT)","4569.30","4455.00"
"07/05/2024 06:00 - 07/05/2024 07:00","Portugal (PT)","4655.90","4520.00"
"07/05/2024 07:00 - 07/05/2024 08:00","Portugal (PT)","4840.80","4799.00"
"07/05/2024 08:00 - 07/05/2024 09:00","Portugal (PT)","5475.10","5330.00"
"07/05/2024 09:00 - 07/05/2024 10:00","Portugal (PT)","6166.10","5892.00"
"07/05/2024 10:00 - 07/05/2024 11:00","Portugal (PT)","6220.80","5913.00"
"07/05/2024 11:00 - 07/05/2024 12:00","Portugal (PT)","6073.50","5835.00"
"07/05/2024 12:00 - 07/05/2024 13:00","Portugal (PT)","6063.40","5815.00"
"07/05/2024 13:00 - 07/05/2024 14:00","Portugal (PT)","5850.50","5642.00"
"07/05/2024 14:00 - 07/05/2024 15:00","Portugal (PT)","5718.30","5487.00"
"07/05/2024 15:00 - 07/05/2024 16:00","Portugal (PT)","5770.30","5549.00"
"07/05/2024 16:00 - 07/05/2024 17:00","Portugal (PT)","5751.80","5550.00"
"07/05/2024 17:00 - 07/05/2024 18:00","Portugal (PT)","5829.00","5573.00"
"07/05/2024 18:00 - 07/05/2024 19:00","Portugal (PT)","5866.80","5590.00"
"07/05/2024 19:00 - 07/05/2024 20:00","Portugal (PT)","6041.50","5817.00"
"07/05/2024 20:00 - 07/05/2024 21:00","Portugal (PT)","6452.90","6326.00"
"07/05/2024 21:00 - 07/05/2024 22:00","Portugal (PT)","6823.80","6597.00"
"07/05/2024 22:00 - 07/05/2024 23:00","Portugal (PT)","6763.50","6535.00"
"07/05/2024 23:00 - 08/05/2024 00:00","Portugal (PT)","6310.20","6071.00"
"08/05/2024 00:00 - 08/05/2024 01:00","Portugal (PT)","5705.50","5473.00"
"08/05/2024 01:00 - 08/05/2024 02:00","Portugal (PT)","5231.10","5106.00"
"08/05/2024 02:00 - 08/05/2024 03:00","Portugal (PT)","4920.60","4834.00"
"08/05/2024 03:00 - 08/05/2024 04:00","Portugal (PT)","4729.90","4658.00"
"08/05/2024 04:00 - 08/05/2024 05:00","Portugal (PT)","4635.60","4563.00"
"08/05/2024 05:00 - 08/05/2024 06:00","Portugal (PT)","4550.90","4530.00"
"08/05/2024 06:00 - 08/05/2024 07:00","Portugal (PT)","4574.40","4574.00"
"08/05/2024 07:00 - 08/05/2024 08:00","Portugal (PT)","4819.60","4838.00"
"08/05/2024 08:00 - 08/05/2024 09:00","Portugal (PT)","5405.30","5434.00"
"08/05/2024 09:00 - 08/05/2024 10:00","Portugal (PT)","5983.10","5938.00"
"08/05/2024 10:00 - 08/05/2024 11:00","Portugal (PT)","6005.50","5952.00"
"08/05/2024 11:00 - 08/05/2024 12:00","Portugal (PT)","5864.50","5854.00"
"08/05/2024 12:00 - 08/05/2024 13:00","Portugal (PT)","5881.20","5826.00"
"08/05/2024 13:00 - 08/05/2024 14:00","Portugal (PT)","5734.70","5679.00"
"08/05/2024 14:00 - 08/05/2024 15:00","Portugal (PT)","5611.70","5586.00"
"08/05/2024 15:00 - 08/05/2024 16:00","Portugal (PT)","5691.60","5684.00"
"08/05/2024 16:00 - 08/05/2024 17:00","Portugal (PT)","5658.00","5696.00"
"08/05/2024 17:00 - 08/05/2024 18:00","Portugal (PT)","5831.00","5712.00"
"08/05/2024 18:00 - 08/05/2024 19:00","Portugal (PT)","5929.60","5740.00"
"08/05/2024 19:00 - 08/05/2024 20:00","Portugal (PT)","6111.90","5941.00"
"08/05/2024 20:00 - 08/05/2024 21:00","Portugal (PT)","6573.00","6407.00"
"08/05/2024 21:00 - 08/05/2024 22:00","Portugal (PT)","6820.10","6604.00"
"08/05/2024 22:00 - 08/05/2024 23:00","Portugal (PT)","6726.50","6523.00"
"08/05/2024 23:00 - 09/05/2024 00:00","Portugal (PT)","6266.50","6074.00"
"09/05/2024 00:00 - 09/05/2024 01:00","Portugal (PT)","5704.60","5039.00"
"09/05/2024 01:00 - 09/05/2024 02:00","Portugal (PT)","5206.40","5107.00"
"09/05/2024 02:00 - 09/05/2024 03:00","Portugal (PT)","4902.30","4832.00"
"09/05/2024 03:00 - 09/05/2024 04:00","Portugal (PT)","4665.10","4638.00"
"09/05/2024 04:00 - 09/05/2024 05:00","Portugal (PT)","4590.10","4552.00"
"09/05/2024 05:00 - 09/05/2024 06:00","Portugal (PT)","4485.70","4520.00"
"09/05/2024 06:00 - 09/05/2024 07:00","Portugal (PT)","4623.30","4571.00"
"09/05/2024 07:00 - 09/05/2024 08:00","Portugal (PT)","4875.90","4807.00"
"09/05/2024 08:00 - 09/05/2024 09:00","Portugal (PT)","5419.10","5394.00"
"09/05/2024 09:00 - 09/05/2024 10:00","Portugal (PT)","6148.00","6001.00"
"09/05/2024 10:00 - 09/05/2024 11:00","Portugal (PT)","6327.80","6148.00"
"09/05/2024 11:00 - 09/05/2024 12:00","Portugal (PT)","6238.50","6096.00"
"09/05/2024 12:00 - 09/05/2024 13:00","Portugal (PT)","6252.70","6089.00"
"09/05/2024 13:00 - 09/05/2024 14:00","Portugal (PT)","5946.20","5882.00"
"09/05/2024 14:00 - 09/05/2024 15:00","Portugal (PT)","5780.10","5752.00"
"09/05/2024 15:00 - 09/05/2024 16:00","Portugal (PT)","5802.50","5806.00"
"09/05/2024 16:00 - 09/05/2024 17:00","Portugal (PT)","5830.40","5801.00"
"09/05/2024 17:00 - 09/05/2024 18:00","Portugal (PT)","5894.20","5818.00"
"09/05/2024 18:00 - 09/05/2024 19:00","Portugal (PT)","5821.50","5853.00"
"09/05/2024 19:00 - 09/05/2024 20:00","Portugal (PT)","6140.80","6024.00"
"09/05/2024 20:00 - 09/05/2024 21:00","Portugal (PT)","6528.10","6418.00"
"09/05/2024 21:00 - 09/05/2024 22:00","Portugal (PT)","6733.50","6644.00"
"09/05/2024 22:00 - 09/05/2024 23:00","Portugal (PT)","6679.40","6543.00"
"09/05/2024 23:00 - 10/05/2024 00:00","Portugal (PT)","6270.20","6099.00"
"10/05/2024 00:00 - 10/05/2024 01:00","Portugal (PT)","5744.20","5060.00"
"10/05/2024 01:00 - 10/05/2024 02:00","Portugal (PT)","5309.90","5135.00"
"10/05/2024 02:00 - 10/05/2024 03:00","Portugal (PT)","4978.70","4855.00"
"10/05/2024 03:00 - 10/05/2024 04:00","Portugal (PT)","4793.60","4667.00"
"10/05/2024 04:00 - 10/05/2024 05:00","Portugal (PT)","4687.20","4565.00"
"10/05/2024 05:00 - 10/05/2024 06:00","Portugal (PT)","4587.40","4511.00"
"10/05/2024 06:00 - 10/05/2024 07:00","Portugal (PT)","4725.50","4539.00"
"10/05/2024 07:00 - 10/05/2024 08:00","Portugal (PT)","4969.90","4763.00"
"10/05/2024 08:00 - 10/05/2024 09:00","Portugal (PT)","5450.10","5335.00"
"10/05/2024 09:00 - 10/05/2024 10:00","Portugal (PT)","6089.30","5906.00"
"10/05/2024 10:00 - 10/05/2024 11:00","Portugal (PT)","6119.80","5966.00"
"10/05/2024 11:00 - 10/05/2024 12:00","Portugal (PT)","6033.60","5920.00"
"10/05/2024 12:00 - 10/05/2024 13:00","Portugal (PT)","6028.30","5912.00"
"10/05/2024 13:00 - 10/05/2024 14:00","Portugal (PT)","5864.50","5780.00"
"10/05/2024 14:00 - 10/05/2024 15:00","Portugal (PT)","5767.60","5666.00"
"10/05/2024 15:00 - 10/05/2024 16:00","Portugal (PT)","5934.80","5739.00"
"10/05/2024 16:00 - 10/05/2024 17:00","Portugal (PT)","5877.50","5718.00"
"10/05/2024 17:00 - 10/05/2024 18:00","Portugal (PT)","5905.80","5769.00"
"10/05/2024 18:00 - 10/05/2024 19:00","Portugal (PT)","5905.00","5762.00"
"10/05/2024 19:00 - 10/05/2024 20:00","Portugal (PT)","6123.40","5940.00"
"10/05/2024 20:00 - 10/05/2024 21:00","Portugal (PT)","6405.50","6342.00"
"10/05/2024 21:00 - 10/05/2024 22:00","Portugal (PT)","6555.20","6479.00"
"10/05/2024 22:00 - 10/05/2024 23:00","Portugal (PT)","6493.50","6411.00"
"10/05/2024 23:00 - 11/05/2024 00:00","Portugal (PT)","6030.00","6011.00"
"11/05/2024 00:00 - 11/05/2024 01:00","Portugal (PT)","5497.90","5450.00"
"11/05/2024 01:00 - 11/05/2024 02:00","Portugal (PT)","5112.30","5099.00"
"11/05/2024 02:00 - 11/05/2024 03:00","Portugal (PT)","4869.10","4746.00"
"11/05/2024 03:00 - 11/05/2024 04:00","Portugal (PT)","4647.90","4539.00"
"11/05/2024 04:00 - 11/05/2024 05:00","Portugal (PT)","4534.70","4436.00"
"11/05/2024 05:00 - 11/05/2024 06:00","Portugal (PT)","4479.40","4355.00"
"11/05/2024 06:00 - 11/05/2024 07:00","Portugal (PT)","4454.00","4368.00"
"11/05/2024 07:00 - 11/05/2024 08:00","Portugal (PT)","4382.90","4302.00"
"11/05/2024 08:00 - 11/05/2024 09:00","Portugal (PT)","4594.00","4530.00"
"11/05/2024 09:00 - 11/05/2024 10:00","Portugal (PT)","4898.90","4835.00"
"11/05/2024 10:00 - 11/05/2024 11:00","Portugal (PT)","5090.70","4976.00"
"11/05/2024 11:00 - 11/05/2024 12:00","Portugal (PT)","5122.60","5050.00"
"11/05/2024 12:00 - 11/05/2024 13:00","Portugal (PT)","5148.60","5074.00"
"11/05/2024 13:00 - 11/05/2024 14:00","Portugal (PT)","5159.00","5086.00"
"11/05/2024 14:00 - 11/05/2024 15:00","Portugal (PT)","5069.70","4890.00"
"11/05/2024 15:00 - 11/05/2024 16:00","Portugal (PT)","4958.50","4729.00"
"11/05/2024 16:00 - 11/05/2024 17:00","Portugal (PT)","4857.50","4653.00"
"11/05/2024 17:00 - 11/05/2024 18:00","Portugal (PT)","4751.20","4656.00"
"11/05/2024 18:00 - 11/05/2024 19:00","Portugal (PT)","4926.10","4765.00"
"11/05/2024 19:00 - 11/05/2024 20:00","Portugal (PT)","5182.10","5094.00"
"11/05/2024 20:00 - 11/05/2024 21:00","Portugal (PT)","5554.00","5513.00"
"11/05/2024 21:00 - 11/05/2024 22:00","Portugal (PT)","5668.20","5761.00"
"11/05/2024 22:00 - 11/05/2024 23:00","Portugal (PT)","5703.10","5768.00"
"11/05/2024 23:00 - 12/05/2024 00:00","Portugal (PT)","5423.20","5374.00"
"12/05/2024 00:00 - 12/05/2024 01:00","Portugal (PT)","5026.70","4942.00"
"12/05/2024 01:00 - 12/05/2024 02:00","Portugal (PT)","4669.40","4669.00"
"12/05/2024 02:00 - 12/05/2024 03:00","Portugal (PT)","4392.70","4395.00"
"12/05/2024 03:00 - 12/05/2024 04:00","Portugal (PT)","4214.40","4188.00"
"12/05/2024 04:00 - 12/05/2024 05:00","Portugal (PT)","4084.20","4069.00"
"12/05/2024 05:00 - 12/05/2024 06:00","Portugal (PT)","4045.20","4003.00"
"12/05/2024 06:00 - 12/05/2024 07:00","Portugal (PT)","4013.90","4002.00"
"12/05/2024 07:00 - 12/05/2024 08:00","Portugal (PT)","3927.10","3944.00"
"12/05/2024 08:00 - 12/05/2024 09:00","Portugal (PT)","4036.30","4051.00"
"12/05/2024 09:00 - 12/05/2024 10:00","Portugal (PT)","4320.70","4290.00"
"12/05/2024 10:00 - 12/05/2024 11:00","Portugal (PT)","4593.00","4481.00"
"12/05/2024 11:00 - 12/05/2024 12:00","Portugal (PT)","4814.80","4634.00"
"12/05/2024 12:00 - 12/05/2024 13:00","Portugal (PT)","4872.50","4787.00"
"12/05/2024 13:00 - 12/05/2024 14:00","Portugal (PT)","4927.60","4851.00"
"12/05/2024 14:00 - 12/05/2024 15:00","Portugal (PT)","4669.60","4566.00"
"12/05/2024 15:00 - 12/05/2024 16:00","Portugal (PT)","4437.50","4353.00"
"12/05/2024 16:00 - 12/05/2024 17:00","Portugal (PT)","4277.40","4251.00"
"12/05/2024 17:00 - 12/05/2024 18:00","Portugal (PT)","4284.00","4242.00"
"12/05/2024 18:00 - 12/05/2024 19:00","Portugal (PT)","4484.10","4407.00"
"12/05/2024 19:00 - 12/05/2024 20:00","Portugal (PT)","4790.30","4752.00"
"12/05/2024 20:00 - 12/05/2024 21:00","Portugal (PT)","5273.00","5223.00"
"12/05/2024 21:00 - 12/05/2024 22:00","Portugal (PT)","5510.50","5545.00"
"12/05/2024 22:00 - 12/05/2024 23:00","Portugal (PT)","5580.90","5631.00"
"12/05/2024 23:00 - 13/05/2024 00:00","Portugal (PT)","5396.20","5338.00"
"13/05/2024 00:00 - 13/05/2024 01:00","Portugal (PT)","5002.30","4989.00"
"13/05/2024 01:00 - 13/05/2024 02:00","Portugal (PT)","4680.10","4699.00"
"13/05/2024 02:00 - 13/05/2024 03:00","Portugal (PT)","4458.30","4476.00"
"13/05/2024 03:00 - 13/05/2024 04:00","Portugal (PT)","4284.60","4337.00"
"13/05/2024 04:00 - 13/05/2024 05:00","Portugal (PT)","4236.40","4266.00"
"13/05/2024 05:00 - 13/05/2024 06:00","Portugal (PT)","4211.50","4234.00"
"13/05/2024 06:00 - 13/05/2024 07:00","Portugal (PT)","4336.80","4324.00"
"13/05/2024 07:00 - 13/05/2024 08:00","Portugal (PT)","4659.20","4585.00"
"13/05/2024 08:00 - 13/05/2024 09:00","Portugal (PT)","5273.40","5168.00"
"13/05/2024 09:00 - 13/05/2024 10:00","Portugal (PT)","6051.60","5960.00"
"13/05/2024 10:00 - 13/05/2024 11:00","Portugal (PT)","6427.40","6246.00"
"13/05/2024 11:00 - 13/05/2024 12:00","Portugal (PT)","6469.40","6306.00"
"13/05/2024 12:00 - 13/05/2024 13:00","Portugal (PT)","6544.60","6448.00"
"13/05/2024 13:00 - 13/05/2024 14:00","Portugal (PT)","6326.00","6317.00"
"13/05/2024 14:00 - 13/05/2024 15:00","Portugal (PT)","6320.40","6280.00"
"13/05/2024 15:00 - 13/05/2024 16:00","Portugal (PT)","6551.80","6434.00"
"13/05/2024 16:00 - 13/05/2024 17:00","Portugal (PT)","6643.60","6435.00"
"13/05/2024 17:00 - 13/05/2024 18:00","Portugal (PT)","6495.10","6403.00"
"13/05/2024 18:00 - 13/05/2024 19:00","Portugal (PT)","6332.40","6337.00"
"13/05/2024 19:00 - 13/05/2024 20:00","Portugal (PT)","6328.50","6331.00"
"13/05/2024 20:00 - 13/05/2024 21:00","Portugal (PT)","6600.10","6592.00"
"13/05/2024 21:00 - 13/05/2024 22:00","Portugal (PT)","6765.80","6717.00"
"13/05/2024 22:00 - 13/05/2024 23:00","Portugal (PT)","6637.10","6576.00"
"13/05/2024 23:00 - 14/05/2024 00:00","Portugal (PT)","6133.30","6120.00"
"14/05/2024 00:00 - 14/05/2024 01:00","Portugal (PT)","5614.90","5451.00"
"14/05/2024 01:00 - 14/05/2024 02:00","Portugal (PT)","5221.60","5072.00"
"14/05/2024 02:00 - 14/05/2024 03:00","Portugal (PT)","4930.90","4805.00"
"14/05/2024 03:00 - 14/05/2024 04:00","Portugal (PT)","4657.90","4642.00"
"14/05/2024 04:00 - 14/05/2024 05:00","Portugal (PT)","4553.10","4545.00"
"14/05/2024 05:00 - 14/05/2024 06:00","Portugal (PT)","4544.60","4506.00"
"14/05/2024 06:00 - 14/05/2024 07:00","Portugal (PT)","4601.60","4567.00"
"14/05/2024 07:00 - 14/05/2024 08:00","Portugal (PT)","4824.00","4819.00"
"14/05/2024 08:00 - 14/05/2024 09:00","Portugal (PT)","5466.40","5423.00"
"14/05/2024 09:00 - 14/05/2024 10:00","Portugal (PT)","6275.80","6069.00"
"14/05/2024 10:00 - 14/05/2024 11:00","Portugal (PT)","6514.30","6239.00"
"14/05/2024 11:00 - 14/05/2024 12:00","Portugal (PT)","6380.50","6193.00"
"14/05/2024 12:00 - 14/05/2024 13:00","Portugal (PT)","6398.90","6140.00"
"14/05/2024 13:00 - 14/05/2024 14:00","Portugal (PT)","6180.70","5948.00"
"14/05/2024 14:00 - 14/05/2024 15:00","Portugal (PT)","5968.40","5841.00"
"14/05/2024 15:00 - 14/05/2024 16:00","Portugal (PT)","6094.90","5909.00"
"14/05/2024 16:00 - 14/05/2024 17:00","Portugal (PT)","6064.00","5891.00"
"14/05/2024 17:00 - 14/05/2024 18:00","Portugal (PT)","6054.50","5887.00"
"14/05/2024 18:00 - 14/05/2024 19:00","Portugal (PT)","6100.80","5938.00"
"14/05/2024 19:00 - 14/05/2024 20:00","Portugal (PT)","6244.10","6114.00"
"14/05/2024 20:00 - 14/05/2024 21:00","Portugal (PT)","6617.50","6509.00"
"14/05/2024 21:00 - 14/05/2024 22:00","Portugal (PT)","6777.00","6700.00"
"14/05/2024 22:00 - 14/05/2024 23:00","Portugal (PT)","6724.90","6623.00"
"14/05/2024 23:00 - 15/05/2024 00:00","Portugal (PT)","6295.50","6182.00"
"15/05/2024 00:00 - 15/05/2024 01:00","Portugal (PT)","5669.30","5505.00"
"15/05/2024 01:00 - 15/05/2024 02:00","Portugal (PT)","5217.30","5145.00"
"15/05/2024 02:00 - 15/05/2024 03:00","Portugal (PT)","4925.70","4881.00"
"15/05/2024 03:00 - 15/05/2024 04:00","Portugal (PT)","4705.90","4695.00"
"15/05/2024 04:00 - 15/05/2024 05:00","Portugal (PT)","4637.90","4611.00"
"15/05/2024 05:00 - 15/05/2024 06:00","Portugal (PT)","4584.60","4581.00"
"15/05/2024 06:00 - 15/05/2024 07:00","Portugal (PT)","4647.20","4627.00"
"15/05/2024 07:00 - 15/05/2024 08:00","Portugal (PT)","4899.50","4898.00"
"15/05/2024 08:00 - 15/05/2024 09:00","Portugal (PT)","5479.30","5493.00"
"15/05/2024 09:00 - 15/05/2024 10:00","Portugal (PT)","6148.90","6111.00"
"15/05/2024 10:00 - 15/05/2024 11:00","Portugal (PT)","6356.80","6304.00"
"15/05/2024 11:00 - 15/05/2024 12:00","Portugal (PT)","6283.40","6287.00"
"15/05/2024 12:00 - 15/05/2024 13:00","Portugal (PT)","6420.10","6230.00"
"15/05/2024 13:00 - 15/05/2024 14:00","Portugal (PT)","6212.00","6025.00"
"15/05/2024 14:00 - 15/05/2024 15:00","Portugal (PT)","6027.80","5897.00"
"15/05/2024 15:00 - 15/05/2024 16:00","Portugal (PT)","6152.60","5957.00"
"15/05/2024 16:00 - 15/05/2024 17:00","Portugal (PT)","6069.20","5946.00"
"15/05/2024 17:00 - 15/05/2024 18:00","Portugal (PT)","6007.40","5930.00"
"15/05/2024 18:00 - 15/05/2024 19:00","Portugal (PT)","6086.70","5949.00"
"15/05/2024 19:00 - 15/05/2024 20:00","Portugal (PT)","6263.20","6176.00"
"15/05/2024 20:00 - 15/05/2024 21:00","Portugal (PT)","6658.50","6560.00"
"15/05/2024 21:00 - 15/05/2024 22:00","Portugal (PT)","6817.50","6743.00"
"15/05/2024 22:00 - 15/05/2024 23:00","Portugal (PT)","6840.30","6698.00"
"15/05/2024 23:00 - 16/05/2024 00:00","Portugal (PT)","6322.10","6245.00"
"16/05/2024 00:00 - 16/05/2024 01:00","Portugal (PT)","5783.70","5616.00"
"16/05/2024 01:00 - 16/05/2024 02:00","Portugal (PT)","5320.40","5187.00"
"16/05/2024 02:00 - 16/05/2024 03:00","Portugal (PT)","5007.30","4922.00"
"16/05/2024 03:00 - 16/05/2024 04:00","Portugal (PT)","4805.20","4733.00"
"16/05/2024 04:00 - 16/05/2024 05:00","Portugal (PT)","4698.50","4648.00"
"16/05/2024 05:00 - 16/05/2024 06:00","Portugal (PT)","4674.90","4618.00"
"16/05/2024 06:00 - 16/05/2024 07:00","Portugal (PT)","4745.50","4665.00"
"16/05/2024 07:00 - 16/05/2024 08:00","Portugal (PT)","5008.30","4920.00"
"16/05/2024 08:00 - 16/05/2024 09:00","Portugal (PT)","5555.50","5526.00"
"16/05/2024 09:00 - 16/05/2024 10:00","Portugal (PT)","6248.00","6142.00"
"16/05/2024 10:00 - 16/05/2024 11:00","Portugal (PT)","6461.20","6290.00"
"16/05/2024 11:00 - 16/05/2024 12:00","Portugal (PT)","6373.10","6245.00"
"16/05/2024 12:00 - 16/05/2024 13:00","Portugal (PT)","6354.90","6272.00"
"16/05/2024 13:00 - 16/05/2024 14:00","Portugal (PT)","6240.60","6184.00"
"16/05/2024 14:00 - 16/05/2024 15:00","Portugal (PT)","6202.70","6155.00"
"16/05/2024 15:00 - 16/05/2024 16:00","Portugal (PT)","6360.80","6327.00"
"16/05/2024 16:00 - 16/05/2024 17:00","Portugal (PT)","6351.50","6389.00"
"16/05/2024 17:00 - 16/05/2024 18:00","Portugal (PT)","6383.90","6415.00"
"16/05/2024 18:00 - 16/05/2024 19:00","Portugal (PT)","6359.70","6420.00"
