Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Mar 5, 2022 4:00 PM;Mar 5, 2022 5:00 PM;53,853.75;44,614.75
Mar 5, 2022 5:00 PM;Mar 5, 2022 6:00 PM;55,629.00;50,737.50
Mar 5, 2022 6:00 PM;Mar 5, 2022 7:00 PM;58,210.50;53,476.25
Mar 5, 2022 7:00 PM;Mar 5, 2022 8:00 PM;57,987.50;51,944.75
Mar 5, 2022 8:00 PM;Mar 5, 2022 9:00 PM;54,647.75;48,260.75
Mar 5, 2022 9:00 PM;Mar 5, 2022 10:00 PM;52,491.50;46,394.00
Mar 5, 2022 10:00 PM;Mar 5, 2022 11:00 PM;51,503.50;46,052.75
Mar 5, 2022 11:00 PM;Mar 6, 2022 12:00 AM;49,533.00;44,747.25
Mar 6, 2022 12:00 AM;Mar 6, 2022 1:00 AM;47,461.00;43,015.75
Mar 6, 2022 1:00 AM;Mar 6, 2022 2:00 AM;45,953.75;42,030.25
Mar 6, 2022 2:00 AM;Mar 6, 2022 3:00 AM;45,466.25;41,791.00
Mar 6, 2022 3:00 AM;Mar 6, 2022 4:00 AM;45,270.50;41,725.50
Mar 6, 2022 4:00 AM;Mar 6, 2022 5:00 AM;44,979.25;41,442.00
Mar 6, 2022 5:00 AM;Mar 6, 2022 6:00 AM;44,861.25;41,293.50
Mar 6, 2022 6:00 AM;Mar 6, 2022 7:00 AM;44,851.75;41,242.50
Mar 6, 2022 7:00 AM;Mar 6, 2022 8:00 AM;45,973.00;40,432.25
Mar 6, 2022 8:00 AM;Mar 6, 2022 9:00 AM;48,607.00;37,443.75
Mar 6, 2022 9:00 AM;Mar 6, 2022 10:00 AM;51,895.75;34,439.75
Mar 6, 2022 10:00 AM;Mar 6, 2022 11:00 AM;53,932.00;31,461.25
Mar 6, 2022 11:00 AM;Mar 6, 2022 12:00 PM;55,870.00;31,284.00
Mar 6, 2022 12:00 PM;Mar 6, 2022 1:00 PM;56,022.25;32,114.50
Mar 6, 2022 1:00 PM;Mar 6, 2022 2:00 PM;54,156.50;32,149.50
Mar 6, 2022 2:00 PM;Mar 6, 2022 3:00 PM;52,129.50;32,976.50
Mar 6, 2022 3:00 PM;Mar 6, 2022 4:00 PM;51,325.25;35,926.50
Mar 6, 2022 4:00 PM;Mar 6, 2022 5:00 PM;51,412.25;40,710.25
Mar 6, 2022 5:00 PM;Mar 6, 2022 6:00 PM;53,188.50;46,747.25
Mar 6, 2022 6:00 PM;Mar 6, 2022 7:00 PM;56,268.75;50,972.75
Mar 6, 2022 7:00 PM;Mar 6, 2022 8:00 PM;57,102.00;51,340.00
Mar 6, 2022 8:00 PM;Mar 6, 2022 9:00 PM;55,109.00;49,226.75
Mar 6, 2022 9:00 PM;Mar 6, 2022 10:00 PM;53,975.75;48,245.75
Mar 6, 2022 10:00 PM;Mar 6, 2022 11:00 PM;53,864.25;48,568.50
Mar 6, 2022 11:00 PM;Mar 7, 2022 12:00 AM;51,518.75;46,702.25
Mar 7, 2022 12:00 AM;Mar 7, 2022 1:00 AM;49,733.50;45,052.75
Mar 7, 2022 1:00 AM;Mar 7, 2022 2:00 AM;48,321.25;44,068.00
Mar 7, 2022 2:00 AM;Mar 7, 2022 3:00 AM;47,884.00;43,747.50
Mar 7, 2022 3:00 AM;Mar 7, 2022 4:00 AM;48,185.00;43,990.25
Mar 7, 2022 4:00 AM;Mar 7, 2022 5:00 AM;49,493.00;45,107.25
Mar 7, 2022 5:00 AM;Mar 7, 2022 6:00 AM;52,621.50;47,925.25
Mar 7, 2022 6:00 AM;Mar 7, 2022 7:00 AM;59,430.75;54,358.75
Mar 7, 2022 7:00 AM;Mar 7, 2022 8:00 AM;64,084.75;56,826.25
Mar 7, 2022 8:00 AM;Mar 7, 2022 9:00 AM;66,123.25;53,197.50
Mar 7, 2022 9:00 AM;Mar 7, 2022 10:00 AM;67,067.75;47,634.00
Mar 7, 2022 10:00 AM;Mar 7, 2022 11:00 AM;67,754.00;42,778.75
Mar 7, 2022 11:00 AM;Mar 7, 2022 12:00 PM;68,673.25;40,049.25
Mar 7, 2022 12:00 PM;Mar 7, 2022 1:00 PM;69,013.00;38,927.00
Mar 7, 2022 1:00 PM;Mar 7, 2022 2:00 PM;68,012.25;38,406.25
Mar 7, 2022 2:00 PM;Mar 7, 2022 3:00 PM;66,613.25;39,874.00
Mar 7, 2022 3:00 PM;Mar 7, 2022 4:00 PM;65,636.50;44,444.00
Mar 7, 2022 4:00 PM;Mar 7, 2022 5:00 PM;64,946.50;51,344.00
Mar 7, 2022 5:00 PM;Mar 7, 2022 6:00 PM;65,578.25;58,608.00
Mar 7, 2022 6:00 PM;Mar 7, 2022 7:00 PM;67,485.00;61,951.50
Mar 7, 2022 7:00 PM;Mar 7, 2022 8:00 PM;68,168.25;61,760.50
Mar 7, 2022 8:00 PM;Mar 7, 2022 9:00 PM;65,269.75;58,371.25
Mar 7, 2022 9:00 PM;Mar 7, 2022 10:00 PM;62,895.75;55,825.00
Mar 7, 2022 10:00 PM;Mar 7, 2022 11:00 PM;60,308.50;53,616.00
Mar 7, 2022 11:00 PM;Mar 8, 2022 12:00 AM;57,112.00;50,663.75
Mar 8, 2022 12:00 AM;Mar 8, 2022 1:00 AM;51,490.25;44,869.50
Mar 8, 2022 1:00 AM;Mar 8, 2022 2:00 AM;49,974.75;43,228.25
Mar 8, 2022 2:00 AM;Mar 8, 2022 3:00 AM;49,355.25;42,731.25
Mar 8, 2022 3:00 AM;Mar 8, 2022 4:00 AM;49,770.50;43,267.00
Mar 8, 2022 4:00 AM;Mar 8, 2022 5:00 AM;50,911.25;44,557.00
Mar 8, 2022 5:00 AM;Mar 8, 2022 6:00 AM;53,339.50;46,885.25
Mar 8, 2022 6:00 AM;Mar 8, 2022 7:00 AM;58,925.50;52,099.00
Mar 8, 2022 7:00 AM;Mar 8, 2022 8:00 AM;64,061.25;54,426.75
Mar 8, 2022 8:00 AM;Mar 8, 2022 9:00 AM;66,417.00;49,094.50
Mar 8, 2022 9:00 AM;Mar 8, 2022 10:00 AM;67,118.75;41,483.50
Mar 8, 2022 10:00 AM;Mar 8, 2022 11:00 AM;67,219.75;35,241.75
Mar 8, 2022 11:00 AM;Mar 8, 2022 12:00 PM;67,900.00;31,732.50
Mar 8, 2022 12:00 PM;Mar 8, 2022 1:00 PM;68,217.50;30,292.75
Mar 8, 2022 1:00 PM;Mar 8, 2022 2:00 PM;67,558.50;30,492.00
Mar 8, 2022 2:00 PM;Mar 8, 2022 3:00 PM;66,442.50;33,008.50
Mar 8, 2022 3:00 PM;Mar 8, 2022 4:00 PM;65,255.25;38,108.50
Mar 8, 2022 4:00 PM;Mar 8, 2022 5:00 PM;64,717.75;45,802.00
Mar 8, 2022 5:00 PM;Mar 8, 2022 6:00 PM;65,162.75;53,018.00
Mar 8, 2022 6:00 PM;Mar 8, 2022 7:00 PM;67,361.00;55,337.25
Mar 8, 2022 7:00 PM;Mar 8, 2022 8:00 PM;67,808.75;53,447.25
Mar 8, 2022 8:00 PM;Mar 8, 2022 9:00 PM;64,635.00;48,842.50
Mar 8, 2022 9:00 PM;Mar 8, 2022 10:00 PM;62,363.75;46,020.25
Mar 8, 2022 10:00 PM;Mar 8, 2022 11:00 PM;59,815.00;43,940.00
Mar 8, 2022 11:00 PM;Mar 9, 2022 12:00 AM;56,709.00;41,976.50
Mar 9, 2022 12:00 AM;Mar 9, 2022 1:00 AM;52,760.75;40,655.50
Mar 9, 2022 1:00 AM;Mar 9, 2022 2:00 AM;51,185.25;40,367.75
Mar 9, 2022 2:00 AM;Mar 9, 2022 3:00 AM;50,528.50;40,945.25
Mar 9, 2022 3:00 AM;Mar 9, 2022 4:00 AM;50,890.25;42,392.75
Mar 9, 2022 4:00 AM;Mar 9, 2022 5:00 AM;52,044.25;44,285.75
Mar 9, 2022 5:00 AM;Mar 9, 2022 6:00 AM;54,606.25;47,112.25
Mar 9, 2022 6:00 AM;Mar 9, 2022 7:00 AM;60,582.50;52,970.25
Mar 9, 2022 7:00 AM;Mar 9, 2022 8:00 AM;64,027.50;52,977.25
Mar 9, 2022 8:00 AM;Mar 9, 2022 9:00 AM;66,192.50;46,765.00
Mar 9, 2022 9:00 AM;Mar 9, 2022 10:00 AM;67,382.50;39,925.25
Mar 9, 2022 10:00 AM;Mar 9, 2022 11:00 AM;68,094.75;35,597.25
Mar 9, 2022 11:00 AM;Mar 9, 2022 12:00 PM;68,872.00;33,700.00
Mar 9, 2022 12:00 PM;Mar 9, 2022 1:00 PM;68,641.75;32,753.00
Mar 9, 2022 1:00 PM;Mar 9, 2022 2:00 PM;67,641.75;33,272.25
Mar 9, 2022 2:00 PM;Mar 9, 2022 3:00 PM;66,293.25;35,798.00
Mar 9, 2022 3:00 PM;Mar 9, 2022 4:00 PM;65,290.50;41,324.25
Mar 9, 2022 4:00 PM;Mar 9, 2022 5:00 PM;64,214.25;48,828.75
Mar 9, 2022 5:00 PM;Mar 9, 2022 6:00 PM;64,949.00;56,446.25
Mar 9, 2022 6:00 PM;Mar 9, 2022 7:00 PM;66,510.75;58,394.50
Mar 9, 2022 7:00 PM;Mar 9, 2022 8:00 PM;66,861.50;56,339.50
Mar 9, 2022 8:00 PM;Mar 9, 2022 9:00 PM;63,509.25;51,391.50
Mar 9, 2022 9:00 PM;Mar 9, 2022 10:00 PM;60,573.75;47,546.00
Mar 9, 2022 10:00 PM;Mar 9, 2022 11:00 PM;58,164.75;45,025.75
Mar 9, 2022 11:00 PM;Mar 10, 2022 12:00 AM;55,008.75;42,364.25
Mar 10, 2022 12:00 AM;Mar 10, 2022 1:00 AM;53,094.25;41,565.25
Mar 10, 2022 1:00 AM;Mar 10, 2022 2:00 AM;51,396.25;40,374.00
Mar 10, 2022 2:00 AM;Mar 10, 2022 3:00 AM;50,722.25;39,874.25
Mar 10, 2022 3:00 AM;Mar 10, 2022 4:00 AM;50,952.25;40,004.25
Mar 10, 2022 4:00 AM;Mar 10, 2022 5:00 AM;51,799.50;40,434.50
Mar 10, 2022 5:00 AM;Mar 10, 2022 6:00 AM;54,511.25;42,324.25
Mar 10, 2022 6:00 AM;Mar 10, 2022 7:00 AM;60,490.50;47,126.50
Mar 10, 2022 7:00 AM;Mar 10, 2022 8:00 AM;64,245.00;46,557.75
Mar 10, 2022 8:00 AM;Mar 10, 2022 9:00 AM;66,353.75;39,925.00
Mar 10, 2022 9:00 AM;Mar 10, 2022 10:00 AM;67,106.75;33,517.00
Mar 10, 2022 10:00 AM;Mar 10, 2022 11:00 AM;67,903.50;29,866.50
Mar 10, 2022 11:00 AM;Mar 10, 2022 12:00 PM;68,875.00;26,496.25
Mar 10, 2022 12:00 PM;Mar 10, 2022 1:00 PM;68,493.25;23,627.50
Mar 10, 2022 1:00 PM;Mar 10, 2022 2:00 PM;67,189.00;22,358.75
Mar 10, 2022 2:00 PM;Mar 10, 2022 3:00 PM;65,730.75;23,508.75
Mar 10, 2022 3:00 PM;Mar 10, 2022 4:00 PM;65,246.75;28,036.50
Mar 10, 2022 4:00 PM;Mar 10, 2022 5:00 PM;64,734.50;34,405.25
Mar 10, 2022 5:00 PM;Mar 10, 2022 6:00 PM;65,264.25;40,068.75
Mar 10, 2022 6:00 PM;Mar 10, 2022 7:00 PM;66,628.25;39,943.50
Mar 10, 2022 7:00 PM;Mar 10, 2022 8:00 PM;67,040.50;36,656.50
Mar 10, 2022 8:00 PM;Mar 10, 2022 9:00 PM;64,033.25;31,933.00
Mar 10, 2022 9:00 PM;Mar 10, 2022 10:00 PM;61,309.25;28,836.25
Mar 10, 2022 10:00 PM;Mar 10, 2022 11:00 PM;58,762.25;27,212.25
Mar 10, 2022 11:00 PM;Mar 11, 2022 12:00 AM;55,436.50;24,225.00
Mar 11, 2022 12:00 AM;Mar 11, 2022 1:00 AM;52,558.25;21,043.25
Mar 11, 2022 1:00 AM;Mar 11, 2022 2:00 AM;50,984.00;20,151.50
Mar 11, 2022 2:00 AM;Mar 11, 2022 3:00 AM;50,349.00;19,801.25
Mar 11, 2022 3:00 AM;Mar 11, 2022 4:00 AM;50,503.50;20,068.50
Mar 11, 2022 4:00 AM;Mar 11, 2022 5:00 AM;51,872.50;21,254.50
Mar 11, 2022 5:00 AM;Mar 11, 2022 6:00 AM;54,621.50;23,606.50
Mar 11, 2022 6:00 AM;Mar 11, 2022 7:00 AM;60,498.25;28,586.50
Mar 11, 2022 7:00 AM;Mar 11, 2022 8:00 AM;64,537.75;28,419.75
Mar 11, 2022 8:00 AM;Mar 11, 2022 9:00 AM;66,461.25;22,214.00
Mar 11, 2022 9:00 AM;Mar 11, 2022 10:00 AM;66,966.00;15,126.50
Mar 11, 2022 10:00 AM;Mar 11, 2022 11:00 AM;67,273.00;8,821.75
Mar 11, 2022 11:00 AM;Mar 11, 2022 12:00 PM;68,238.75;5,318.50
Mar 11, 2022 12:00 PM;Mar 11, 2022 1:00 PM;67,658.75;2,709.00
Mar 11, 2022 1:00 PM;Mar 11, 2022 2:00 PM;66,214.75;1,846.75
Mar 11, 2022 2:00 PM;Mar 11, 2022 3:00 PM;64,489.75;3,388.75
Mar 11, 2022 3:00 PM;Mar 11, 2022 4:00 PM;63,482.75;8,484.50
Mar 11, 2022 4:00 PM;Mar 11, 2022 5:00 PM;62,985.50;16,224.50
Mar 11, 2022 5:00 PM;Mar 11, 2022 6:00 PM;64,193.50;24,708.25
Mar 11, 2022 6:00 PM;Mar 11, 2022 7:00 PM;65,738.25;28,155.25
Mar 11, 2022 7:00 PM;Mar 11, 2022 8:00 PM;66,020.25;27,875.25
Mar 11, 2022 8:00 PM;Mar 11, 2022 9:00 PM;62,520.50;24,440.75
Mar 11, 2022 9:00 PM;Mar 11, 2022 10:00 PM;59,308.75;21,813.50
Mar 11, 2022 10:00 PM;Mar 11, 2022 11:00 PM;57,033.25;21,094.00
Mar 11, 2022 11:00 PM;Mar 12, 2022 12:00 AM;53,872.00;19,122.50
Mar 12, 2022 12:00 AM;Mar 12, 2022 1:00 AM;51,069.00;17,473.75
Mar 12, 2022 1:00 AM;Mar 12, 2022 2:00 AM;49,104.50;16,767.25
Mar 12, 2022 2:00 AM;Mar 12, 2022 3:00 AM;48,007.00;16,683.00
Mar 12, 2022 3:00 AM;Mar 12, 2022 4:00 AM;47,907.75;17,540.50
Mar 12, 2022 4:00 AM;Mar 12, 2022 5:00 AM;48,055.00;18,592.50
Mar 12, 2022 5:00 AM;Mar 12, 2022 6:00 AM;48,135.25;19,581.75
Mar 12, 2022 6:00 AM;Mar 12, 2022 7:00 AM;49,220.50;21,178.50
Mar 12, 2022 7:00 AM;Mar 12, 2022 8:00 AM;50,958.50;20,828.75
Mar 12, 2022 8:00 AM;Mar 12, 2022 9:00 AM;53,870.25;18,483.25
Mar 12, 2022 9:00 AM;Mar 12, 2022 10:00 AM;56,602.50;16,484.00
Mar 12, 2022 10:00 AM;Mar 12, 2022 11:00 AM;57,918.25;14,451.75
Mar 12, 2022 11:00 AM;Mar 12, 2022 12:00 PM;59,138.50;13,880.50
Mar 12, 2022 12:00 PM;Mar 12, 2022 1:00 PM;58,349.00;13,497.00
Mar 12, 2022 1:00 PM;Mar 12, 2022 2:00 PM;56,681.25;14,214.75
Mar 12, 2022 2:00 PM;Mar 12, 2022 3:00 PM;54,995.50;16,807.50
Mar 12, 2022 3:00 PM;Mar 12, 2022 4:00 PM;54,456.25;22,417.00
Mar 12, 2022 4:00 PM;Mar 12, 2022 5:00 PM;54,658.75;30,401.50
Mar 12, 2022 5:00 PM;Mar 12, 2022 6:00 PM;55,973.00;37,732.75
Mar 12, 2022 6:00 PM;Mar 12, 2022 7:00 PM;57,902.00;38,884.50
Mar 12, 2022 7:00 PM;Mar 12, 2022 8:00 PM;57,689.50;35,364.75
Mar 12, 2022 8:00 PM;Mar 12, 2022 9:00 PM;54,534.00;30,677.25
Mar 12, 2022 9:00 PM;Mar 12, 2022 10:00 PM;52,334.00;28,284.25
Mar 12, 2022 10:00 PM;Mar 12, 2022 11:00 PM;51,043.75;27,795.50
Mar 12, 2022 11:00 PM;Mar 13, 2022 12:00 AM;48,597.25;26,408.00
Mar 13, 2022 12:00 AM;Mar 13, 2022 1:00 AM;45,950.00;25,110.75
Mar 13, 2022 1:00 AM;Mar 13, 2022 2:00 AM;44,409.75;24,280.25
Mar 13, 2022 2:00 AM;Mar 13, 2022 3:00 AM;43,613.75;23,892.25
Mar 13, 2022 3:00 AM;Mar 13, 2022 4:00 AM;43,391.75;23,822.50
Mar 13, 2022 4:00 AM;Mar 13, 2022 5:00 AM;43,633.50;23,893.75
Mar 13, 2022 5:00 AM;Mar 13, 2022 6:00 AM;43,635.75;23,362.50
Mar 13, 2022 6:00 AM;Mar 13, 2022 7:00 AM;43,876.50;22,586.00
Mar 13, 2022 7:00 AM;Mar 13, 2022 8:00 AM;44,912.50;19,564.00
Mar 13, 2022 8:00 AM;Mar 13, 2022 9:00 AM;47,321.25;15,271.75
Mar 13, 2022 9:00 AM;Mar 13, 2022 10:00 AM;50,642.25;13,564.75
Mar 13, 2022 10:00 AM;Mar 13, 2022 11:00 AM;52,211.75;11,160.25
Mar 13, 2022 11:00 AM;Mar 13, 2022 12:00 PM;54,355.00;10,371.50
Mar 13, 2022 12:00 PM;Mar 13, 2022 1:00 PM;54,261.75;9,015.00
Mar 13, 2022 1:00 PM;Mar 13, 2022 2:00 PM;52,348.00;7,813.75
Mar 13, 2022 2:00 PM;Mar 13, 2022 3:00 PM;51,093.50;9,236.00
Mar 13, 2022 3:00 PM;Mar 13, 2022 4:00 PM;50,645.25;13,951.25
Mar 13, 2022 4:00 PM;Mar 13, 2022 5:00 PM;50,995.25;21,635.00
Mar 13, 2022 5:00 PM;Mar 13, 2022 6:00 PM;52,985.75;29,446.25
Mar 13, 2022 6:00 PM;Mar 13, 2022 7:00 PM;55,322.50;31,475.25
Mar 13, 2022 7:00 PM;Mar 13, 2022 8:00 PM;55,625.50;29,661.75
Mar 13, 2022 8:00 PM;Mar 13, 2022 9:00 PM;53,334.00;27,125.75
Mar 13, 2022 9:00 PM;Mar 13, 2022 10:00 PM;51,488.75;26,028.25
Mar 13, 2022 10:00 PM;Mar 13, 2022 11:00 PM;50,972.00;27,292.50
Mar 13, 2022 11:00 PM;Mar 14, 2022 12:00 AM;48,410.75;26,714.50
Mar 14, 2022 12:00 AM;Mar 14, 2022 1:00 AM;46,562.75;26,465.25
Mar 14, 2022 1:00 AM;Mar 14, 2022 2:00 AM;45,178.25;27,054.50
Mar 14, 2022 2:00 AM;Mar 14, 2022 3:00 AM;44,846.00;28,302.00
Mar 14, 2022 3:00 AM;Mar 14, 2022 4:00 AM;45,372.25;30,107.75
Mar 14, 2022 4:00 AM;Mar 14, 2022 5:00 AM;46,963.25;32,726.75
Mar 14, 2022 5:00 AM;Mar 14, 2022 6:00 AM;50,355.25;36,817.50
Mar 14, 2022 6:00 AM;Mar 14, 2022 7:00 AM;57,364.50;44,118.00
Mar 14, 2022 7:00 AM;Mar 14, 2022 8:00 AM;61,936.50;46,920.75
Mar 14, 2022 8:00 AM;Mar 14, 2022 9:00 AM;64,509.50;46,078.25
Mar 14, 2022 9:00 AM;Mar 14, 2022 10:00 AM;65,982.00;44,360.50
Mar 14, 2022 10:00 AM;Mar 14, 2022 11:00 AM;66,899.50;42,387.50
Mar 14, 2022 11:00 AM;Mar 14, 2022 12:00 PM;68,108.50;41,817.25
Mar 14, 2022 12:00 PM;Mar 14, 2022 1:00 PM;67,927.75;41,322.25
Mar 14, 2022 1:00 PM;Mar 14, 2022 2:00 PM;66,884.50;41,324.00
Mar 14, 2022 2:00 PM;Mar 14, 2022 3:00 PM;65,390.25;42,055.50
Mar 14, 2022 3:00 PM;Mar 14, 2022 4:00 PM;64,315.00;44,967.50
Mar 14, 2022 4:00 PM;Mar 14, 2022 5:00 PM;63,079.75;49,382.00
Mar 14, 2022 5:00 PM;Mar 14, 2022 6:00 PM;63,766.75;55,517.00
Mar 14, 2022 6:00 PM;Mar 14, 2022 7:00 PM;65,235.75;58,980.00
Mar 14, 2022 7:00 PM;Mar 14, 2022 8:00 PM;65,659.00;59,113.25
Mar 14, 2022 8:00 PM;Mar 14, 2022 9:00 PM;62,583.75;55,482.00
Mar 14, 2022 9:00 PM;Mar 14, 2022 10:00 PM;59,531.00;51,873.75
Mar 14, 2022 10:00 PM;Mar 14, 2022 11:00 PM;56,914.00;49,039.00
Mar 14, 2022 11:00 PM;Mar 15, 2022 12:00 AM;53,423.00;45,634.50
Mar 15, 2022 12:00 AM;Mar 15, 2022 1:00 AM;51,192.50;42,989.75
Mar 15, 2022 1:00 AM;Mar 15, 2022 2:00 AM;49,197.50;42,081.75
Mar 15, 2022 2:00 AM;Mar 15, 2022 3:00 AM;48,505.50;42,366.50
Mar 15, 2022 3:00 AM;Mar 15, 2022 4:00 AM;48,791.25;43,482.50
Mar 15, 2022 4:00 AM;Mar 15, 2022 5:00 AM;49,693.50;45,089.75
Mar 15, 2022 5:00 AM;Mar 15, 2022 6:00 AM;52,670.00;48,526.50
Mar 15, 2022 6:00 AM;Mar 15, 2022 7:00 AM;58,970.50;55,098.25
Mar 15, 2022 7:00 AM;Mar 15, 2022 8:00 AM;63,065.00;58,168.00
Mar 15, 2022 8:00 AM;Mar 15, 2022 9:00 AM;65,570.50;57,902.25
Mar 15, 2022 9:00 AM;Mar 15, 2022 10:00 AM;66,982.00;56,465.50
Mar 15, 2022 10:00 AM;Mar 15, 2022 11:00 AM;67,872.75;55,489.00
Mar 15, 2022 11:00 AM;Mar 15, 2022 12:00 PM;68,791.50;55,771.25
Mar 15, 2022 12:00 PM;Mar 15, 2022 1:00 PM;68,698.00;56,324.00
Mar 15, 2022 1:00 PM;Mar 15, 2022 2:00 PM;67,747.75;56,999.50
Mar 15, 2022 2:00 PM;Mar 15, 2022 3:00 PM;66,230.75;57,819.50
Mar 15, 2022 3:00 PM;Mar 15, 2022 4:00 PM;64,862.75;58,809.75
Mar 15, 2022 4:00 PM;Mar 15, 2022 5:00 PM;63,588.25;59,611.75
Mar 15, 2022 5:00 PM;Mar 15, 2022 6:00 PM;64,129.50;61,540.50
Mar 15, 2022 6:00 PM;Mar 15, 2022 7:00 PM;65,486.75;63,110.75
Mar 15, 2022 7:00 PM;Mar 15, 2022 8:00 PM;65,848.25;62,899.25
Mar 15, 2022 8:00 PM;Mar 15, 2022 9:00 PM;62,786.50;59,388.50
Mar 15, 2022 9:00 PM;Mar 15, 2022 10:00 PM;59,626.50;55,988.25
Mar 15, 2022 10:00 PM;Mar 15, 2022 11:00 PM;56,939.00;53,205.00
Mar 15, 2022 11:00 PM;Mar 16, 2022 12:00 AM;53,342.00;49,586.75
Mar 16, 2022 12:00 AM;Mar 16, 2022 1:00 AM;50,017.75;46,557.50
Mar 16, 2022 1:00 AM;Mar 16, 2022 2:00 AM;48,410.50;45,097.25
Mar 16, 2022 2:00 AM;Mar 16, 2022 3:00 AM;47,861.50;44,521.00
Mar 16, 2022 3:00 AM;Mar 16, 2022 4:00 AM;48,438.00;44,837.50
Mar 16, 2022 4:00 AM;Mar 16, 2022 5:00 AM;49,873.00;45,826.25
Mar 16, 2022 5:00 AM;Mar 16, 2022 6:00 AM;52,798.00;48,090.75
Mar 16, 2022 6:00 AM;Mar 16, 2022 7:00 AM;59,224.75;53,469.25
Mar 16, 2022 7:00 AM;Mar 16, 2022 8:00 AM;63,758.50;54,820.50
Mar 16, 2022 8:00 AM;Mar 16, 2022 9:00 AM;66,527.25;52,057.25
Mar 16, 2022 9:00 AM;Mar 16, 2022 10:00 AM;67,500.25;46,877.75
Mar 16, 2022 10:00 AM;Mar 16, 2022 11:00 AM;68,282.00;41,958.75
Mar 16, 2022 11:00 AM;Mar 16, 2022 12:00 PM;69,444.25;38,238.50
Mar 16, 2022 12:00 PM;Mar 16, 2022 1:00 PM;69,307.50;35,101.25
Mar 16, 2022 1:00 PM;Mar 16, 2022 2:00 PM;68,217.50;33,497.00
Mar 16, 2022 2:00 PM;Mar 16, 2022 3:00 PM;66,643.25;33,863.25
Mar 16, 2022 3:00 PM;Mar 16, 2022 4:00 PM;65,417.00;36,863.25
Mar 16, 2022 4:00 PM;Mar 16, 2022 5:00 PM;64,034.50;41,242.75
Mar 16, 2022 5:00 PM;Mar 16, 2022 6:00 PM;64,391.75;45,946.75
Mar 16, 2022 6:00 PM;Mar 16, 2022 7:00 PM;65,619.50;46,025.50
Mar 16, 2022 7:00 PM;Mar 16, 2022 8:00 PM;65,898.75;42,855.25
Mar 16, 2022 8:00 PM;Mar 16, 2022 9:00 PM;62,495.25;37,205.25
Mar 16, 2022 9:00 PM;Mar 16, 2022 10:00 PM;59,408.00;32,829.50
Mar 16, 2022 10:00 PM;Mar 16, 2022 11:00 PM;56,567.75;29,890.00
Mar 16, 2022 11:00 PM;Mar 17, 2022 12:00 AM;53,193.00;26,435.25
Mar 17, 2022 12:00 AM;Mar 17, 2022 1:00 AM;50,072.00;22,715.75
Mar 17, 2022 1:00 AM;Mar 17, 2022 2:00 AM;48,364.00;21,219.50
Mar 17, 2022 2:00 AM;Mar 17, 2022 3:00 AM;47,839.00;20,674.50
Mar 17, 2022 3:00 AM;Mar 17, 2022 4:00 AM;48,022.50;20,966.25
Mar 17, 2022 4:00 AM;Mar 17, 2022 5:00 AM;49,389.00;22,700.50
Mar 17, 2022 5:00 AM;Mar 17, 2022 6:00 AM;52,628.50;26,518.25
Mar 17, 2022 6:00 AM;Mar 17, 2022 7:00 AM;59,097.75;33,300.50
Mar 17, 2022 7:00 AM;Mar 17, 2022 8:00 AM;63,235.25;36,463.00
Mar 17, 2022 8:00 AM;Mar 17, 2022 9:00 AM;65,686.25;37,277.50
Mar 17, 2022 9:00 AM;Mar 17, 2022 10:00 AM;66,558.75;36,780.75
Mar 17, 2022 10:00 AM;Mar 17, 2022 11:00 AM;67,605.25;35,873.50
Mar 17, 2022 11:00 AM;Mar 17, 2022 12:00 PM;68,821.25;36,034.75
Mar 17, 2022 12:00 PM;Mar 17, 2022 1:00 PM;68,433.00;36,313.75
Mar 17, 2022 1:00 PM;Mar 17, 2022 2:00 PM;67,498.75;37,554.75
Mar 17, 2022 2:00 PM;Mar 17, 2022 3:00 PM;66,201.50;40,032.00
Mar 17, 2022 3:00 PM;Mar 17, 2022 4:00 PM;65,078.75;43,735.50
Mar 17, 2022 4:00 PM;Mar 17, 2022 5:00 PM;64,070.25;47,843.75
Mar 17, 2022 5:00 PM;Mar 17, 2022 6:00 PM;64,296.75;52,504.25
Mar 17, 2022 6:00 PM;Mar 17, 2022 7:00 PM;65,467.00;55,545.25
Mar 17, 2022 7:00 PM;Mar 17, 2022 8:00 PM;65,525.75;55,475.50
Mar 17, 2022 8:00 PM;Mar 17, 2022 9:00 PM;62,164.00;51,752.50
Mar 17, 2022 9:00 PM;Mar 17, 2022 10:00 PM;59,229.00;48,462.25
Mar 17, 2022 10:00 PM;Mar 17, 2022 11:00 PM;56,078.50;45,135.75
Mar 17, 2022 11:00 PM;Mar 18, 2022 12:00 AM;52,207.25;41,110.50
Mar 18, 2022 12:00 AM;Mar 18, 2022 1:00 AM;52,970.75;41,590.00
Mar 18, 2022 1:00 AM;Mar 18, 2022 2:00 AM;51,628.50;40,297.00
Mar 18, 2022 2:00 AM;Mar 18, 2022 3:00 AM;50,725.50;39,797.00
Mar 18, 2022 3:00 AM;Mar 18, 2022 4:00 AM;51,375.75;41,115.00
Mar 18, 2022 4:00 AM;Mar 18, 2022 5:00 AM;52,281.00;42,810.00
Mar 18, 2022 5:00 AM;Mar 18, 2022 6:00 AM;54,835.25;46,099.75
Mar 18, 2022 6:00 AM;Mar 18, 2022 7:00 AM;60,478.00;52,170.00
