Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Mar 29, 2025 6:00 PM;Mar 29, 2025 7:00 PM;55,203.00;41,628.75
Mar 29, 2025 7:00 PM;Mar 29, 2025 8:00 PM;54,848.00;42,252.75
Mar 29, 2025 8:00 PM;Mar 29, 2025 9:00 PM;52,589.75;39,999.50
Mar 29, 2025 9:00 PM;Mar 29, 2025 10:00 PM;50,368.50;37,519.00
Mar 29, 2025 10:00 PM;Mar 29, 2025 11:00 PM;48,641.75;35,166.00
Mar 29, 2025 11:00 PM;Mar 30, 2025 12:00 AM;46,083.50;31,291.25
Mar 30, 2025 12:00 AM;Mar 30, 2025 1:00 AM;43,094.50;26,216.25
Mar 30, 2025 1:00 AM;Mar 29, 2025 2:00 AM;41,511.00;22,226.00
Mar 30, 2025 3:00 AM;Mar 30, 2025 4:00 AM;40,696.50;19,500.50
Mar 30, 2025 4:00 AM;Mar 30, 2025 5:00 AM;41,008.50;17,010.75
Mar 30, 2025 5:00 AM;Mar 30, 2025 6:00 AM;40,946.50;13,713.50
Mar 30, 2025 6:00 AM;Mar 30, 2025 7:00 AM;41,245.00;10,023.75
Mar 30, 2025 7:00 AM;Mar 30, 2025 8:00 AM;43,093.50;7,877.75
Mar 30, 2025 8:00 AM;Mar 30, 2025 9:00 AM;46,438.50;5,536.25
Mar 30, 2025 9:00 AM;Mar 30, 2025 10:00 AM;49,883.00;2,202.50
Mar 30, 2025 10:00 AM;Mar 30, 2025 11:00 AM;52,330.50;-166.50
Mar 30, 2025 11:00 AM;Mar 30, 2025 12:00 PM;53,988.50;1,544.25
Mar 30, 2025 12:00 PM;Mar 30, 2025 1:00 PM;53,600.50;1,744.50
Mar 30, 2025 1:00 PM;Mar 30, 2025 2:00 PM;51,689.75;563.75
Mar 30, 2025 2:00 PM;Mar 30, 2025 3:00 PM;49,639.50;109.00
Mar 30, 2025 3:00 PM;Mar 30, 2025 4:00 PM;49,082.00;1,364.00
Mar 30, 2025 4:00 PM;Mar 30, 2025 5:00 PM;49,490.25;3,025.75
Mar 30, 2025 5:00 PM;Mar 30, 2025 6:00 PM;51,290.75;5,098.50
Mar 30, 2025 6:00 PM;Mar 30, 2025 7:00 PM;53,231.50;9,106.00
Mar 30, 2025 7:00 PM;Mar 30, 2025 8:00 PM;52,938.75;13,827.25
Mar 30, 2025 8:00 PM;Mar 30, 2025 9:00 PM;51,646.00;14,805.00
Mar 30, 2025 9:00 PM;Mar 30, 2025 10:00 PM;50,397.25;14,788.00
Mar 30, 2025 10:00 PM;Mar 30, 2025 11:00 PM;48,921.25;14,925.25
Mar 30, 2025 11:00 PM;Mar 31, 2025 12:00 AM;46,067.50;13,015.50
Mar 31, 2025 12:00 AM;Mar 31, 2025 1:00 AM;44,799.50;14,506.00
Mar 31, 2025 1:00 AM;Mar 31, 2025 2:00 AM;43,667.75;14,301.75
Mar 31, 2025 2:00 AM;Mar 31, 2025 3:00 AM;43,318.75;15,196.00
Mar 31, 2025 3:00 AM;Mar 31, 2025 4:00 AM;43,957.25;17,025.25
Mar 31, 2025 4:00 AM;Mar 31, 2025 5:00 AM;45,171.50;19,153.25
Mar 31, 2025 5:00 AM;Mar 31, 2025 6:00 AM;49,245.25;24,096.25
Mar 31, 2025 6:00 AM;Mar 31, 2025 7:00 AM;57,161.75;32,828.50
Mar 31, 2025 7:00 AM;Mar 31, 2025 8:00 AM;62,253.50;38,941.75
Mar 31, 2025 8:00 AM;Mar 31, 2025 9:00 AM;65,339.25;41,191.75
Mar 31, 2025 9:00 AM;Mar 31, 2025 10:00 AM;66,245.00;39,327.00
Mar 31, 2025 10:00 AM;Mar 31, 2025 11:00 AM;66,950.25;37,197.75
Mar 31, 2025 11:00 AM;Mar 31, 2025 12:00 PM;66,947.00;35,009.75
Mar 31, 2025 12:00 PM;Mar 31, 2025 1:00 PM;65,678.00;32,058.50
Mar 31, 2025 1:00 PM;Mar 31, 2025 2:00 PM;64,603.75;29,934.25
Mar 31, 2025 2:00 PM;Mar 31, 2025 3:00 PM;62,862.00;28,204.00
Mar 31, 2025 3:00 PM;Mar 31, 2025 4:00 PM;61,646.00;28,422.00
Mar 31, 2025 4:00 PM;Mar 31, 2025 5:00 PM;61,163.00;31,290.25
Mar 31, 2025 5:00 PM;Mar 31, 2025 6:00 PM;62,913.75;38,769.50
Mar 31, 2025 6:00 PM;Mar 31, 2025 7:00 PM;64,010.75;47,272.00
Mar 31, 2025 7:00 PM;Mar 31, 2025 8:00 PM;63,778.00;52,289.75
Mar 31, 2025 8:00 PM;Mar 31, 2025 9:00 PM;61,172.00;50,625.75
Mar 31, 2025 9:00 PM;Mar 31, 2025 10:00 PM;57,947.50;47,525.50
Mar 31, 2025 10:00 PM;Mar 31, 2025 11:00 PM;54,380.50;44,566.00
Mar 31, 2025 11:00 PM;Apr 1, 2025 12:00 AM;50,744.00;41,813.50
Apr 1, 2025 12:00 AM;Apr 1, 2025 1:00 AM;47,326.00;39,028.00
Apr 1, 2025 1:00 AM;Apr 1, 2025 2:00 AM;45,895.00;38,340.50
Apr 1, 2025 2:00 AM;Apr 1, 2025 3:00 AM;45,683.75;38,546.50
Apr 1, 2025 3:00 AM;Apr 1, 2025 4:00 AM;46,495.25;39,452.50
Apr 1, 2025 4:00 AM;Apr 1, 2025 5:00 AM;48,574.25;41,397.75
Apr 1, 2025 5:00 AM;Apr 1, 2025 6:00 AM;52,994.25;45,612.50
Apr 1, 2025 6:00 AM;Apr 1, 2025 7:00 AM;58,434.25;50,767.75
Apr 1, 2025 7:00 AM;Apr 1, 2025 8:00 AM;62,881.25;53,333.00
Apr 1, 2025 8:00 AM;Apr 1, 2025 9:00 AM;64,940.00;49,722.00
Apr 1, 2025 9:00 AM;Apr 1, 2025 10:00 AM;65,520.50;42,608.75
Apr 1, 2025 10:00 AM;Apr 1, 2025 11:00 AM;65,695.25;35,063.50
Apr 1, 2025 11:00 AM;Apr 1, 2025 12:00 PM;65,609.50;28,693.50
Apr 1, 2025 12:00 PM;Apr 1, 2025 1:00 PM;64,801.00;23,849.00
Apr 1, 2025 1:00 PM;Apr 1, 2025 2:00 PM;63,222.00;20,553.25
Apr 1, 2025 2:00 PM;Apr 1, 2025 3:00 PM;62,025.25;19,691.00
Apr 1, 2025 3:00 PM;Apr 1, 2025 4:00 PM;61,409.00;21,251.00
Apr 1, 2025 4:00 PM;Apr 1, 2025 5:00 PM;61,265.00;25,459.50
Apr 1, 2025 5:00 PM;Apr 1, 2025 6:00 PM;62,451.00;33,510.25
Apr 1, 2025 6:00 PM;Apr 1, 2025 7:00 PM;62,998.75;42,074.00
Apr 1, 2025 7:00 PM;Apr 1, 2025 8:00 PM;62,047.00;45,222.50
Apr 1, 2025 8:00 PM;Apr 1, 2025 9:00 PM;59,419.00;40,731.00
Apr 1, 2025 9:00 PM;Apr 1, 2025 10:00 PM;56,026.50;34,857.00
Apr 1, 2025 10:00 PM;Apr 1, 2025 11:00 PM;52,895.50;30,872.25
Apr 1, 2025 11:00 PM;Apr 2, 2025 12:00 AM;49,795.00;27,853.50
Apr 2, 2025 12:00 AM;Apr 2, 2025 1:00 AM;48,117.25;26,220.50
Apr 2, 2025 1:00 AM;Apr 2, 2025 2:00 AM;46,590.00;25,854.00
Apr 2, 2025 2:00 AM;Apr 2, 2025 3:00 AM;46,061.25;26,140.00
Apr 2, 2025 3:00 AM;Apr 2, 2025 4:00 AM;46,280.00;26,826.00
Apr 2, 2025 4:00 AM;Apr 2, 2025 5:00 AM;47,478.75;28,178.50
Apr 2, 2025 5:00 AM;Apr 2, 2025 6:00 AM;50,625.75;31,215.75
Apr 2, 2025 6:00 AM;Apr 2, 2025 7:00 AM;56,496.25;36,625.00
Apr 2, 2025 7:00 AM;Apr 2, 2025 8:00 AM;61,498.50;39,650.75
Apr 2, 2025 8:00 AM;Apr 2, 2025 9:00 AM;64,323.25;37,149.25
Apr 2, 2025 9:00 AM;Apr 2, 2025 10:00 AM;65,456.75;31,781.00
Apr 2, 2025 10:00 AM;Apr 2, 2025 11:00 AM;66,174.50;24,141.00
Apr 2, 2025 11:00 AM;Apr 2, 2025 12:00 PM;66,026.50;16,236.25
Apr 2, 2025 12:00 PM;Apr 2, 2025 1:00 PM;65,400.25;10,718.50
Apr 2, 2025 1:00 PM;Apr 2, 2025 2:00 PM;64,084.25;7,147.75
Apr 2, 2025 2:00 PM;Apr 2, 2025 3:00 PM;62,132.25;5,077.25
Apr 2, 2025 3:00 PM;Apr 2, 2025 4:00 PM;60,276.00;5,592.75
Apr 2, 2025 4:00 PM;Apr 2, 2025 5:00 PM;59,951.75;9,574.50
Apr 2, 2025 5:00 PM;Apr 2, 2025 6:00 PM;60,997.25;18,583.75
Apr 2, 2025 6:00 PM;Apr 2, 2025 7:00 PM;61,976.00;29,610.00
Apr 2, 2025 7:00 PM;Apr 2, 2025 8:00 PM;62,031.25;34,476.75
Apr 2, 2025 8:00 PM;Apr 2, 2025 9:00 PM;59,727.25;31,449.75
Apr 2, 2025 9:00 PM;Apr 2, 2025 10:00 PM;56,836.25;27,858.25
Apr 2, 2025 10:00 PM;Apr 2, 2025 11:00 PM;53,523.75;25,281.75
Apr 2, 2025 11:00 PM;Apr 3, 2025 12:00 AM;49,967.00;22,897.25
Apr 3, 2025 12:00 AM;Apr 3, 2025 1:00 AM;46,863.75;20,856.50
Apr 3, 2025 1:00 AM;Apr 3, 2025 2:00 AM;45,221.75;21,061.75
Apr 3, 2025 2:00 AM;Apr 3, 2025 3:00 AM;44,771.00;22,589.75
Apr 3, 2025 3:00 AM;Apr 3, 2025 4:00 AM;44,935.00;24,509.00
Apr 3, 2025 4:00 AM;Apr 3, 2025 5:00 AM;46,033.25;26,920.75
Apr 3, 2025 5:00 AM;Apr 3, 2025 6:00 AM;49,450.00;31,198.25
Apr 3, 2025 6:00 AM;Apr 3, 2025 7:00 AM;55,728.50;37,840.00
Apr 3, 2025 7:00 AM;Apr 3, 2025 8:00 AM;60,595.75;41,065.75
Apr 3, 2025 8:00 AM;Apr 3, 2025 9:00 AM;63,514.00;38,060.00
Apr 3, 2025 9:00 AM;Apr 3, 2025 10:00 AM;64,508.00;31,512.75
Apr 3, 2025 10:00 AM;Apr 3, 2025 11:00 AM;65,090.50;24,579.25
Apr 3, 2025 11:00 AM;Apr 3, 2025 12:00 PM;65,443.50;18,557.00
Apr 3, 2025 12:00 PM;Apr 3, 2025 1:00 PM;64,610.75;14,395.00
Apr 3, 2025 1:00 PM;Apr 3, 2025 2:00 PM;63,390.00;12,475.50
Apr 3, 2025 2:00 PM;Apr 3, 2025 3:00 PM;61,849.00;12,430.50
Apr 3, 2025 3:00 PM;Apr 3, 2025 4:00 PM;60,532.75;15,212.00
Apr 3, 2025 4:00 PM;Apr 3, 2025 5:00 PM;59,914.50;22,118.00
Apr 3, 2025 5:00 PM;Apr 3, 2025 6:00 PM;59,613.25;32,913.00
Apr 3, 2025 6:00 PM;Apr 3, 2025 7:00 PM;60,179.75;44,743.50
Apr 3, 2025 7:00 PM;Apr 3, 2025 8:00 PM;60,065.50;49,544.75
Apr 3, 2025 8:00 PM;Apr 3, 2025 9:00 PM;58,615.75;47,406.25
Apr 3, 2025 9:00 PM;Apr 3, 2025 10:00 PM;55,676.75;43,298.75
Apr 3, 2025 10:00 PM;Apr 3, 2025 11:00 PM;52,463.50;40,409.00
Apr 3, 2025 11:00 PM;Apr 4, 2025 12:00 AM;49,018.25;38,019.25
Apr 4, 2025 12:00 AM;Apr 4, 2025 1:00 AM;46,779.50;38,234.75
Apr 4, 2025 1:00 AM;Apr 4, 2025 2:00 AM;45,165.25;37,925.25
Apr 4, 2025 2:00 AM;Apr 4, 2025 3:00 AM;44,607.75;38,459.00
Apr 4, 2025 3:00 AM;Apr 4, 2025 4:00 AM;44,824.25;39,591.00
Apr 4, 2025 4:00 AM;Apr 4, 2025 5:00 AM;46,068.50;41,546.00
Apr 4, 2025 5:00 AM;Apr 4, 2025 6:00 AM;49,107.75;44,926.00
Apr 4, 2025 6:00 AM;Apr 4, 2025 7:00 AM;55,067.50;50,862.75
Apr 4, 2025 7:00 AM;Apr 4, 2025 8:00 AM;60,027.00;52,839.00
Apr 4, 2025 8:00 AM;Apr 4, 2025 9:00 AM;62,768.50;46,644.50
Apr 4, 2025 9:00 AM;Apr 4, 2025 10:00 AM;63,798.25;36,801.00
Apr 4, 2025 10:00 AM;Apr 4, 2025 11:00 AM;64,091.00;28,328.75
Apr 4, 2025 11:00 AM;Apr 4, 2025 12:00 PM;63,876.00;21,372.50
Apr 4, 2025 12:00 PM;Apr 4, 2025 1:00 PM;63,049.75;16,648.00
Apr 4, 2025 1:00 PM;Apr 4, 2025 2:00 PM;61,163.25;13,709.50
Apr 4, 2025 2:00 PM;Apr 4, 2025 3:00 PM;59,342.00;13,712.50
Apr 4, 2025 3:00 PM;Apr 4, 2025 4:00 PM;58,067.25;16,928.00
Apr 4, 2025 4:00 PM;Apr 4, 2025 5:00 PM;57,879.75;23,856.00
Apr 4, 2025 5:00 PM;Apr 4, 2025 6:00 PM;57,819.25;33,944.75
Apr 4, 2025 6:00 PM;Apr 4, 2025 7:00 PM;58,296.25;44,548.00
Apr 4, 2025 7:00 PM;Apr 4, 2025 8:00 PM;58,188.25;48,492.25
Apr 4, 2025 8:00 PM;Apr 4, 2025 9:00 PM;56,494.75;45,206.75
Apr 4, 2025 9:00 PM;Apr 4, 2025 10:00 PM;53,744.75;40,389.00
Apr 4, 2025 10:00 PM;Apr 4, 2025 11:00 PM;50,930.25;36,770.00
Apr 4, 2025 11:00 PM;Apr 5, 2025 12:00 AM;47,796.00;33,647.25
Apr 5, 2025 12:00 AM;Apr 5, 2025 1:00 AM;44,885.25;32,228.50
Apr 5, 2025 1:00 AM;Apr 5, 2025 2:00 AM;42,990.75;30,449.25
Apr 5, 2025 2:00 AM;Apr 5, 2025 3:00 AM;42,130.75;29,430.75
Apr 5, 2025 3:00 AM;Apr 5, 2025 4:00 AM;41,818.75;28,830.50
Apr 5, 2025 4:00 AM;Apr 5, 2025 5:00 AM;41,835.25;28,499.00
Apr 5, 2025 5:00 AM;Apr 5, 2025 6:00 AM;41,860.50;27,970.75
Apr 5, 2025 6:00 AM;Apr 5, 2025 7:00 AM;42,878.25;28,382.50
Apr 5, 2025 7:00 AM;Apr 5, 2025 8:00 AM;45,648.75;28,502.00
Apr 5, 2025 8:00 AM;Apr 5, 2025 9:00 AM;49,199.50;25,230.50
Apr 5, 2025 9:00 AM;Apr 5, 2025 10:00 AM;52,194.25;19,558.25
Apr 5, 2025 10:00 AM;Apr 5, 2025 11:00 AM;53,840.75;12,446.75
Apr 5, 2025 11:00 AM;Apr 5, 2025 12:00 PM;54,574.25;7,100.25
Apr 5, 2025 12:00 PM;Apr 5, 2025 1:00 PM;54,230.00;4,087.75
Apr 5, 2025 1:00 PM;Apr 5, 2025 2:00 PM;52,370.25;2,249.25
Apr 5, 2025 2:00 PM;Apr 5, 2025 3:00 PM;50,880.50;2,501.25
Apr 5, 2025 3:00 PM;Apr 5, 2025 4:00 PM;50,022.50;4,298.00
Apr 5, 2025 4:00 PM;Apr 5, 2025 5:00 PM;49,965.00;7,801.25
Apr 5, 2025 5:00 PM;Apr 5, 2025 6:00 PM;50,878.50;13,384.25
Apr 5, 2025 6:00 PM;Apr 5, 2025 7:00 PM;52,185.25;21,353.50
Apr 5, 2025 7:00 PM;Apr 5, 2025 8:00 PM;52,311.00;25,404.00
Apr 5, 2025 8:00 PM;Apr 5, 2025 9:00 PM;50,796.50;23,775.50
Apr 5, 2025 9:00 PM;Apr 5, 2025 10:00 PM;48,788.00;21,216.25
Apr 5, 2025 10:00 PM;Apr 5, 2025 11:00 PM;46,936.25;19,977.00
Apr 5, 2025 11:00 PM;Apr 6, 2025 12:00 AM;44,264.00;18,470.75
Apr 6, 2025 12:00 AM;Apr 6, 2025 1:00 AM;41,203.25;18,794.25
Apr 6, 2025 1:00 AM;Apr 6, 2025 2:00 AM;39,469.75;18,969.75
Apr 6, 2025 2:00 AM;Apr 6, 2025 3:00 AM;38,691.50;20,083.25
Apr 6, 2025 3:00 AM;Apr 6, 2025 4:00 AM;38,305.00;21,565.50
Apr 6, 2025 4:00 AM;Apr 6, 2025 5:00 AM;38,383.50;23,296.50
Apr 6, 2025 5:00 AM;Apr 6, 2025 6:00 AM;39,175.50;25,273.00
Apr 6, 2025 6:00 AM;Apr 6, 2025 7:00 AM;40,729.50;27,356.75
Apr 6, 2025 7:00 AM;Apr 6, 2025 8:00 AM;42,582.50;26,529.00
Apr 6, 2025 8:00 AM;Apr 6, 2025 9:00 AM;45,733.25;21,372.50
Apr 6, 2025 9:00 AM;Apr 6, 2025 10:00 AM;48,693.00;13,167.75
Apr 6, 2025 10:00 AM;Apr 6, 2025 11:00 AM;50,819.50;6,524.25
Apr 6, 2025 11:00 AM;Apr 6, 2025 12:00 PM;52,461.75;4,207.00
Apr 6, 2025 12:00 PM;Apr 6, 2025 1:00 PM;52,017.75;3,302.75
Apr 6, 2025 1:00 PM;Apr 6, 2025 2:00 PM;50,483.50;3,109.25
Apr 6, 2025 2:00 PM;Apr 6, 2025 3:00 PM;48,857.50;3,289.25
Apr 6, 2025 3:00 PM;Apr 6, 2025 4:00 PM;47,932.00;5,533.00
Apr 6, 2025 4:00 PM;Apr 6, 2025 5:00 PM;48,264.75;11,562.25
Apr 6, 2025 5:00 PM;Apr 6, 2025 6:00 PM;49,872.50;22,308.50
Apr 6, 2025 6:00 PM;Apr 6, 2025 7:00 PM;51,676.50;34,646.25
Apr 6, 2025 7:00 PM;Apr 6, 2025 8:00 PM;52,077.50;41,522.50
Apr 6, 2025 8:00 PM;Apr 6, 2025 9:00 PM;51,440.75;41,800.00
Apr 6, 2025 9:00 PM;Apr 6, 2025 10:00 PM;50,000.25;39,829.00
Apr 6, 2025 10:00 PM;Apr 6, 2025 11:00 PM;48,580.00;38,641.50
Apr 6, 2025 11:00 PM;Apr 7, 2025 12:00 AM;46,190.75;36,951.25
Apr 7, 2025 12:00 AM;Apr 7, 2025 1:00 AM;43,608.00;34,377.50
Apr 7, 2025 1:00 AM;Apr 7, 2025 2:00 AM;42,503.00;33,970.00
Apr 7, 2025 2:00 AM;Apr 7, 2025 3:00 AM;42,195.25;34,115.00
Apr 7, 2025 3:00 AM;Apr 7, 2025 4:00 AM;42,497.75;34,747.50
Apr 7, 2025 4:00 AM;Apr 7, 2025 5:00 AM;43,707.75;36,141.00
Apr 7, 2025 5:00 AM;Apr 7, 2025 6:00 AM;48,076.00;40,494.75
Apr 7, 2025 6:00 AM;Apr 7, 2025 7:00 AM;56,122.50;48,364.75
Apr 7, 2025 7:00 AM;Apr 7, 2025 8:00 AM;61,607.50;50,933.50
Apr 7, 2025 8:00 AM;Apr 7, 2025 9:00 AM;64,565.50;45,836.50
Apr 7, 2025 9:00 AM;Apr 7, 2025 10:00 AM;65,116.75;36,378.00
Apr 7, 2025 10:00 AM;Apr 7, 2025 11:00 AM;65,644.75;28,008.75
Apr 7, 2025 11:00 AM;Apr 7, 2025 12:00 PM;65,757.75;21,599.25
Apr 7, 2025 12:00 PM;Apr 7, 2025 1:00 PM;64,930.50;17,408.75
Apr 7, 2025 1:00 PM;Apr 7, 2025 2:00 PM;63,525.00;15,700.25
Apr 7, 2025 2:00 PM;Apr 7, 2025 3:00 PM;61,724.50;16,315.50
Apr 7, 2025 3:00 PM;Apr 7, 2025 4:00 PM;60,205.00;19,704.25
Apr 7, 2025 4:00 PM;Apr 7, 2025 5:00 PM;59,747.00;26,455.25
Apr 7, 2025 5:00 PM;Apr 7, 2025 6:00 PM;60,424.50;36,763.75
Apr 7, 2025 6:00 PM;Apr 7, 2025 7:00 PM;61,743.75;48,249.50
Apr 7, 2025 7:00 PM;Apr 7, 2025 8:00 PM;61,885.75;54,189.25
Apr 7, 2025 8:00 PM;Apr 7, 2025 9:00 PM;60,136.00;53,342.25
Apr 7, 2025 9:00 PM;Apr 7, 2025 10:00 PM;57,007.50;50,090.25
Apr 7, 2025 10:00 PM;Apr 7, 2025 11:00 PM;53,578.25;47,024.50
Apr 7, 2025 11:00 PM;Apr 8, 2025 12:00 AM;49,827.75;43,979.00
Apr 8, 2025 12:00 AM;Apr 8, 2025 1:00 AM;48,005.75;42,427.75
Apr 8, 2025 1:00 AM;Apr 8, 2025 2:00 AM;46,544.50;41,690.75
Apr 8, 2025 2:00 AM;Apr 8, 2025 3:00 AM;46,132.50;41,918.25
Apr 8, 2025 3:00 AM;Apr 8, 2025 4:00 AM;46,469.00;42,784.75
Apr 8, 2025 4:00 AM;Apr 8, 2025 5:00 AM;47,726.00;44,454.50
Apr 8, 2025 5:00 AM;Apr 8, 2025 6:00 AM;50,925.50;47,908.25
Apr 8, 2025 6:00 AM;Apr 8, 2025 7:00 AM;57,116.00;54,151.25
Apr 8, 2025 7:00 AM;Apr 8, 2025 8:00 AM;62,396.75;56,535.50
Apr 8, 2025 8:00 AM;Apr 8, 2025 9:00 AM;65,040.25;50,992.00
Apr 8, 2025 9:00 AM;Apr 8, 2025 10:00 AM;65,565.75;41,198.50
Apr 8, 2025 10:00 AM;Apr 8, 2025 11:00 AM;65,755.25;32,727.75
Apr 8, 2025 11:00 AM;Apr 8, 2025 12:00 PM;66,175.50;27,673.00
Apr 8, 2025 12:00 PM;Apr 8, 2025 1:00 PM;65,442.50;25,114.00
Apr 8, 2025 1:00 PM;Apr 8, 2025 2:00 PM;64,103.25;24,610.75
Apr 8, 2025 2:00 PM;Apr 8, 2025 3:00 PM;62,723.00;26,059.75
Apr 8, 2025 3:00 PM;Apr 8, 2025 4:00 PM;61,604.25;29,481.50
Apr 8, 2025 4:00 PM;Apr 8, 2025 5:00 PM;60,806.00;34,924.75
Apr 8, 2025 5:00 PM;Apr 8, 2025 6:00 PM;60,651.25;43,098.50
Apr 8, 2025 6:00 PM;Apr 8, 2025 7:00 PM;61,180.00;52,229.50
Apr 8, 2025 7:00 PM;Apr 8, 2025 8:00 PM;61,635.75;57,417.50
Apr 8, 2025 8:00 PM;Apr 8, 2025 9:00 PM;60,355.25;56,534.75
Apr 8, 2025 9:00 PM;Apr 8, 2025 10:00 PM;57,669.50;53,298.25
Apr 8, 2025 10:00 PM;Apr 8, 2025 11:00 PM;54,399.00;49,777.50
Apr 8, 2025 11:00 PM;Apr 9, 2025 12:00 AM;50,725.25;46,143.00
Apr 9, 2025 12:00 AM;Apr 9, 2025 1:00 AM;46,565.00;42,406.25
Apr 9, 2025 1:00 AM;Apr 9, 2025 2:00 AM;45,718.50;41,852.25
Apr 9, 2025 2:00 AM;Apr 9, 2025 3:00 AM;45,312.00;41,525.50
Apr 9, 2025 3:00 AM;Apr 9, 2025 4:00 AM;45,465.75;41,716.75
Apr 9, 2025 4:00 AM;Apr 9, 2025 5:00 AM;46,812.25;42,979.00
Apr 9, 2025 5:00 AM;Apr 9, 2025 6:00 AM;50,414.75;46,262.00
Apr 9, 2025 6:00 AM;Apr 9, 2025 7:00 AM;56,751.50;52,105.75
Apr 9, 2025 7:00 AM;Apr 9, 2025 8:00 AM;62,100.75;54,552.25
Apr 9, 2025 8:00 AM;Apr 9, 2025 9:00 AM;64,859.50;50,681.00
Apr 9, 2025 9:00 AM;Apr 9, 2025 10:00 AM;65,227.50;42,142.75
Apr 9, 2025 10:00 AM;Apr 9, 2025 11:00 AM;65,318.50;33,183.00
Apr 9, 2025 11:00 AM;Apr 9, 2025 12:00 PM;64,993.50;26,535.00
Apr 9, 2025 12:00 PM;Apr 9, 2025 1:00 PM;64,282.00;23,324.75
Apr 9, 2025 1:00 PM;Apr 9, 2025 2:00 PM;62,961.25;22,130.00
Apr 9, 2025 2:00 PM;Apr 9, 2025 3:00 PM;60,817.00;21,402.50
Apr 9, 2025 3:00 PM;Apr 9, 2025 4:00 PM;58,804.00;21,687.25
Apr 9, 2025 4:00 PM;Apr 9, 2025 5:00 PM;57,978.75;24,376.50
Apr 9, 2025 5:00 PM;Apr 9, 2025 6:00 PM;58,600.25;30,744.00
Apr 9, 2025 6:00 PM;Apr 9, 2025 7:00 PM;60,326.75;39,532.50
Apr 9, 2025 7:00 PM;Apr 9, 2025 8:00 PM;61,039.00;44,982.75
Apr 9, 2025 8:00 PM;Apr 9, 2025 9:00 PM;59,030.50;43,406.50
Apr 9, 2025 9:00 PM;Apr 9, 2025 10:00 PM;56,313.00;39,668.25
Apr 9, 2025 10:00 PM;Apr 9, 2025 11:00 PM;52,836.75;36,219.00
Apr 9, 2025 11:00 PM;Apr 10, 2025 12:00 AM;49,242.25;33,508.00
Apr 10, 2025 12:00 AM;Apr 10, 2025 1:00 AM;46,962.00;30,861.25
Apr 10, 2025 1:00 AM;Apr 10, 2025 2:00 AM;45,789.00;30,942.75
Apr 10, 2025 2:00 AM;Apr 10, 2025 3:00 AM;45,196.50;31,580.00
Apr 10, 2025 3:00 AM;Apr 10, 2025 4:00 AM;45,353.75;33,085.50
Apr 10, 2025 4:00 AM;Apr 10, 2025 5:00 AM;46,041.00;35,105.75
Apr 10, 2025 5:00 AM;Apr 10, 2025 6:00 AM;48,875.25;39,063.00
Apr 10, 2025 6:00 AM;Apr 10, 2025 7:00 AM;54,598.00;45,757.25
Apr 10, 2025 7:00 AM;Apr 10, 2025 8:00 AM;60,009.00;49,661.00
Apr 10, 2025 8:00 AM;Apr 10, 2025 9:00 AM;62,499.75;47,062.75
Apr 10, 2025 9:00 AM;Apr 10, 2025 10:00 AM;63,102.50;40,787.25
Apr 10, 2025 10:00 AM;Apr 10, 2025 11:00 AM;63,374.50;33,891.50
Apr 10, 2025 11:00 AM;Apr 10, 2025 12:00 PM;63,884.50;28,082.75
Apr 10, 2025 12:00 PM;Apr 10, 2025 1:00 PM;62,739.00;22,107.75
Apr 10, 2025 1:00 PM;Apr 10, 2025 2:00 PM;61,674.00;18,594.75
Apr 10, 2025 2:00 PM;Apr 10, 2025 3:00 PM;60,289.00;17,154.75
Apr 10, 2025 3:00 PM;Apr 10, 2025 4:00 PM;58,986.50;17,916.25
Apr 10, 2025 4:00 PM;Apr 10, 2025 5:00 PM;57,970.25;20,665.00
Apr 10, 2025 5:00 PM;Apr 10, 2025 6:00 PM;58,625.75;28,398.25
Apr 10, 2025 6:00 PM;Apr 10, 2025 7:00 PM;59,613.25;37,822.00
Apr 10, 2025 7:00 PM;Apr 10, 2025 8:00 PM;59,673.50;42,265.25
Apr 10, 2025 8:00 PM;Apr 10, 2025 9:00 PM;58,502.25;39,618.50
Apr 10, 2025 9:00 PM;Apr 10, 2025 10:00 PM;56,208.75;33,886.50
Apr 10, 2025 10:00 PM;Apr 10, 2025 11:00 PM;52,887.75;28,625.50
Apr 10, 2025 11:00 PM;Apr 11, 2025 12:00 AM;49,478.50;23,892.25
Apr 11, 2025 12:00 AM;Apr 11, 2025 1:00 AM;47,331.75;20,473.00
Apr 11, 2025 1:00 AM;Apr 11, 2025 2:00 AM;45,987.00;18,700.00
Apr 11, 2025 2:00 AM;Apr 11, 2025 3:00 AM;45,583.25;17,951.00
Apr 11, 2025 3:00 AM;Apr 11, 2025 4:00 AM;45,868.50;17,970.50
Apr 11, 2025 4:00 AM;Apr 11, 2025 5:00 AM;47,226.00;19,109.75
Apr 11, 2025 5:00 AM;Apr 11, 2025 6:00 AM;50,369.25;22,206.50
Apr 11, 2025 6:00 AM;Apr 11, 2025 7:00 AM;56,283.75;27,729.25
Apr 11, 2025 7:00 AM;Apr 11, 2025 8:00 AM;61,324.75;29,892.50
Apr 11, 2025 8:00 AM;Apr 11, 2025 9:00 AM;64,203.75;25,550.25
Apr 11, 2025 9:00 AM;Apr 11, 2025 10:00 AM;64,224.75;17,344.75
