Datetime,Conventional,Biomass,Hydro,Other renewable generation,Wind offshore,Wind onshore,Solar,Nuclear,Lignite,Hard Coal,Natural Gas,Pumped storage generation,Other conventional generation,Total electricity demand,Total grid emissions,Grid emission factor
2023-06-27T15:00:00,19.663,4.292,1.812,0.366,2.803,16.202,26.257,,7.115,2.423,7.455,0.072,2.231,65.931,14836.646,209.081
2023-06-27T16:00:00,20.302,4.355,1.976,0.366,2.66,16.077,22.123,,7.283,2.882,7.271,0.218,2.281,63.624,15376.696,228.131
2023-06-27T17:00:00,22.262,4.46,1.912,0.366,2.753,15.159,16.204,,8.324,3.281,7.362,0.65,2.278,60.724,16821.514,268.484
2023-06-27T18:00:00,24.946,4.62,1.929,0.366,2.81,14.733,10.526,,9.222,3.817,8.523,0.734,2.283,60.328,18614.288,313.091
2023-06-27T19:00:00,26.751,4.689,1.943,0.367,2.411,12.988,5.281,,9.864,4.252,9.007,0.977,2.284,58.997,19806.633,367.287
2023-06-27T20:00:00,28.28,4.753,2.04,0.367,2.511,11.01,1.711,,10.248,4.27,9.204,1.907,2.284,56.327,20304.428,404.715
2023-06-27T21:00:00,27.561,4.743,1.927,0.367,2.482,10.11,0.125,,10.355,4.103,9.221,1.234,2.28,54.268,20298.413,433.528
2023-06-27T22:00:00,26.742,4.65,2.001,0.367,1.958,9.988,0,,10.41,3.688,9.171,0.826,2.281,52.396,20027.344,442.78
2023-06-27T23:00:00,24.669,4.501,1.819,0.367,1.917,9.712,0,,10.324,2.89,8.577,0.23,2.28,50.761,19115.645,449.247
2023-06-28T00:00:00,23.73,4.417,1.83,0.368,2.018,9.379,0,,9.605,2.94,8.447,0.096,2.274,47.611,18329.061,443.871
2023-06-28T01:00:00,22.099,4.34,1.7,0.368,2.055,9.165,0,,8.837,2.55,8.074,0.01,2.259,46.841,17053.445,434.074
2023-06-28T02:00:00,21.706,4.297,1.72,0.368,2.003,9.018,0,,8.597,2.385,8.057,0.044,2.254,46.653,16655,430.613
2023-06-28T03:00:00,21.795,4.28,1.723,0.369,2.051,9.035,0,,8.828,2.415,7.875,0.056,2.252,46.742,16855.485,434.19
2023-06-28T04:00:00,22.03,4.296,1.771,0.369,1.928,8.634,0.005,,8.986,2.459,7.954,0.022,2.241,47.073,17067.982,442.215
2023-06-28T05:00:00,23.653,4.357,1.767,0.372,1.83,7.805,0.434,,10.035,2.806,8.179,0.023,2.238,49.042,18530.333,465.967
2023-06-28T06:00:00,26.446,4.57,1.831,0.373,1.569,6.646,2.562,,10.532,3.836,8.956,0.516,2.233,53.948,20109.961,462.508
2023-06-28T07:00:00,28.378,4.691,1.869,0.373,1.567,5.136,6.93,,10.446,4.516,9.348,1.477,2.218,58.153,20646.191,426.791
2023-06-28T08:00:00,27.864,4.692,1.765,0.373,1.252,5.033,13.007,,9.729,4.976,9.728,0.822,2.236,61.507,20387.219,382.024
2023-06-28T09:00:00,27.669,4.58,1.815,0.372,0.909,5.327,19.177,,9.653,4.931,9.942,0.53,2.24,63.888,20354.548,343.699
2023-06-28T10:00:00,26.948,4.472,1.839,0.372,1.022,5.192,24.7,,9.547,4.633,9.876,0.268,2.251,65.92,20013.544,313.056
2023-06-28T11:00:00,25.606,4.415,1.81,0.372,1.009,4.996,29.081,,9.49,4.08,9.381,0.026,2.257,68.272,19368.138,290.374
2023-06-28T12:00:00,24.407,4.347,1.832,0.372,0.91,5.133,30.986,,9.089,3.88,8.738,0.036,2.292,67.872,18610.406,276.106
2023-06-28T13:00:00,24.137,4.333,1.76,0.372,0.981,5.031,31.673,,9.058,3.88,8.513,0.011,2.303,67.619,18511.821,273.44
2023-06-28T14:00:00,24.369,4.315,1.783,0.372,1.09,4.798,30.8,,9.016,4.097,8.514,0.066,2.305,65.492,18631.613,278.382
2023-06-28T15:00:00,24.718,4.334,1.752,0.372,1.126,4.495,28.722,,9.168,4.113,8.72,0.042,2.304,64.21,18878.557,290.79
2023-06-28T16:00:00,25.81,4.381,1.758,0.372,1.319,4.194,24.801,,9.946,4.048,9.025,0.116,2.304,62.423,19775.244,318.659
2023-06-28T17:00:00,29.543,4.468,1.767,0.371,1.48,3.732,19.184,,11.628,4.75,10.177,0.314,2.302,61.284,22519.946,375.597
2023-06-28T18:00:00,33.572,4.652,1.849,0.371,1.386,2.968,12.232,,12.749,5.792,11.458,0.9,2.302,60.219,24967.78,442.687
2023-06-28T19:00:00,34.928,4.773,1.839,0.37,1.233,2.081,5.869,,13.077,4.979,12.172,2.026,2.304,58.059,24974.045,494.357
2023-06-28T20:00:00,35.215,4.779,1.744,0.367,1.092,1.423,1.896,,13.135,4.516,12.757,2.114,2.325,55.48,24935.066,542.43
2023-06-28T21:00:00,34.743,4.741,1.76,0.368,1.038,1.261,0.123,,13.136,4.39,12.793,1.728,2.328,53.569,24858.449,571.545
2023-06-28T22:00:00,33.911,4.652,1.852,0.368,0.866,1.279,0,,13.122,4.357,12.553,1.181,2.329,52.145,24734.872,583.512
2023-06-28T23:00:00,32.018,4.549,1.873,0.369,0.782,1.277,0,,12.962,4.096,11.769,0.526,2.297,49.622,24029.806,595.662
2023-06-29T00:00:00,30.672,4.411,1.9,0.369,0.852,1.264,0,,12.985,3.749,11.017,0.251,2.3,47.505,23527.092,603.835
2023-06-29T01:00:00,29.331,4.358,1.858,0.369,0.96,1.212,0,,12.821,3.228,10.495,0.114,2.303,46.516,22776.452,605.549
2023-06-29T02:00:00,28.828,4.352,1.838,0.369,0.936,1.066,0,,12.562,3.08,10.43,0.082,2.306,46.388,22368.483,605.895
2023-06-29T03:00:00,28.446,4.321,1.74,0.369,0.707,0.907,0,,12.486,2.829,10.406,0.049,2.308,46.616,22093.215,613.24
2023-06-29T04:00:00,28.71,4.333,1.72,0.369,0.822,0.956,0.004,,12.598,2.973,10.417,0.054,2.3,47.387,22311.703,612.19
2023-06-29T05:00:00,30.149,4.4,1.761,0.372,1.023,1.292,0.454,,12.935,3.891,10.519,0.128,2.305,49.338,23403.631,601.102
2023-06-29T06:00:00,31.402,4.609,1.83,0.369,1.155,1.469,3.104,,13.014,3.838,11.248,0.641,2.292,54.446,23694.615,545.589
2023-06-29T07:00:00,31.664,4.702,1.9,0.368,1.429,1.253,8.163,,12.35,3.872,11.67,1.101,2.302,58.951,23176.281,473.383
2023-06-29T08:00:00,31.199,4.705,1.87,0.367,1.431,0.767,14.783,,11.67,3.866,11.635,1.34,2.321,61.448,22458.952,411.45
2023-06-29T09:00:00,29.255,4.562,1.833,0.367,1.434,0.626,21.631,,11.184,3.962,10.946,0.472,2.325,64.206,21764.815,367.962
2023-06-29T10:00:00,27.849,4.44,1.797,0.366,1.355,0.827,26.933,,10.614,3.825,10.487,0.238,2.318,66.488,20874.895,331.337
2023-06-29T11:00:00,26.233,4.398,1.816,0.366,1.279,1.24,30.023,,10.291,3.622,9.472,0.189,2.292,67.947,19973.174,308.243
2023-06-29T12:00:00,25.399,4.337,1.88,0.366,1.214,1.736,31.138,,10.23,3.244,9.199,0.067,2.292,68.442,19526.762,297.963
2023-06-29T13:00:00,25.87,4.327,1.9,0.366,1.21,1.981,29.781,,10.414,3.334,9.247,0.217,2.292,68.485,19809.971,305.237
2023-06-29T14:00:00,26.275,4.322,1.833,0.366,1.189,2.079,27.173,,10.769,3.385,9.322,0.144,2.289,66.941,20251.514,322.965
2023-06-29T15:00:00,26.24,4.326,1.92,0.366,1.28,2.144,23.546,,11.189,3.12,9.141,0.136,2.289,65.609,20436.673,344.525
2023-06-29T16:00:00,28.46,4.375,1.892,0.365,1.786,2.225,18.671,,12.055,3.835,9.627,0.273,2.305,62.977,22104.098,386.064
2023-06-29T17:00:00,30.922,4.452,1.813,0.365,1.802,2.593,13.456,,12.63,4.356,10.819,0.448,2.303,61.885,23539.55,429.039
2023-06-29T18:00:00,32.699,4.59,1.821,0.366,2.305,2.827,8.38,,13.183,4.698,11.724,0.424,2.306,61.685,24719.487,471.273
2023-06-29T19:00:00,34.729,4.703,1.802,0.367,2.074,2.688,4.09,,13.311,5.288,12.199,1.264,2.302,59.843,25464.44,510.487
2023-06-29T20:00:00,35.389,4.726,1.799,0.367,2.18,2.626,1.277,,13.319,5.468,12.394,1.54,2.3,57.591,25679.42,537.377
2023-06-29T21:00:00,35.226,4.714,1.791,0.368,1.994,2.509,0.082,,13.3,5.553,12.394,1.313,2.298,55.293,25718.67,557.91
2023-06-29T22:00:00,34.713,4.633,1.845,0.371,1.673,2.46,0,,13.287,5.302,12.475,0.979,2.298,53.381,25546.771,566.241
2023-06-29T23:00:00,32.311,4.519,1.794,0.369,1.309,2.816,0,,13.121,4.332,11.723,0.475,2.29,50.541,24356.795,571.856
2023-06-30T00:00:00,29.049,4.383,1.761,0.37,0.965,2.8,0,,13.143,3.886,9.137,0.19,2.324,48.212,23155.363,596.429
2023-06-30T01:00:00,27.183,4.347,1.72,0.369,0.974,2.58,0,,13.046,3.381,7.969,0.091,2.327,46.587,22261.944,606.64
2023-06-30T02:00:00,26.034,4.328,1.735,0.369,0.961,2.634,0,,12.495,2.862,7.926,0.083,2.3,46.224,21231.76,596.245
2023-06-30T03:00:00,25.865,4.317,1.742,0.369,0.999,2.786,0,,12.206,3.037,7.886,0.088,2.279,46.761,21010.236,589.976
2023-06-30T04:00:00,25.942,4.329,1.734,0.369,0.873,2.909,0.002,,12.241,3.178,7.866,0.013,2.274,47.426,21138.442,592.407
2023-06-30T05:00:00,27.421,4.39,1.757,0.369,0.668,3.028,0.22,,12.851,3.886,7.995,0.059,2.26,49.116,22346.589,598.423
2023-06-30T06:00:00,29.875,4.6,1.761,0.37,0.611,2.858,1.657,,12.984,4.86,8.934,0.452,2.275,54.138,23582.927,572.977
2023-06-30T07:00:00,31.85,4.647,1.834,0.37,0.583,2.577,4.414,,13.013,4.988,9.521,1.706,2.251,58.2,23883.664,522.702
2023-06-30T08:00:00,31.056,4.648,1.809,0.369,0.487,2.262,7.87,,12.853,4.943,9.31,1.327,2.254,61.393,23604.936,492.649
2023-06-30T09:00:00,29.322,4.622,1.858,0.369,0.46,2.529,11.479,,12.174,4.604,9.408,0.514,2.253,63.04,22653.545,452.529
2023-06-30T10:00:00,27.895,4.513,1.875,0.369,0.526,2.502,14.659,,11.511,4.247,9.181,0.296,2.291,64.316,21645.944,418.128
2023-06-30T11:00:00,26.047,4.454,1.817,0.369,0.612,2.774,16.895,,11.318,3.568,8.328,0.159,2.304,64.825,20637.745,393.584
2023-06-30T12:00:00,24.045,4.382,1.921,0.369,0.937,3.198,18.862,,10.917,2.713,7.584,0.161,2.301,64.354,19294.814,362.454
2023-06-30T13:00:00,22.437,4.348,1.864,0.369,1.026,3.799,20.192,,9.768,2.678,7.293,0.054,2.275,63.922,17900.561,334.327
2023-06-30T14:00:00,21.945,4.325,1.78,0.369,1.035,4.124,20.974,,9.482,2.59,7.185,0.051,2.267,63.266,17482.729,323.389
2023-06-30T15:00:00,21.477,4.35,1.777,0.369,1.166,4.205,20.551,,9.254,2.609,6.941,0.034,2.271,62.465,17168.998,321.502
2023-06-30T16:00:00,21.413,4.39,1.769,0.369,1.229,3.794,18.249,,9.09,2.756,6.893,0.033,2.272,60.503,17089.493,337.006
2023-06-30T17:00:00,24.169,4.471,1.9,0.369,0.919,3.431,14.21,,10.472,3.264,7.551,0.242,2.271,58.861,19187.159,391.941
2023-06-30T18:00:00,26.782,4.632,1.918,0.369,0.811,2.992,8.992,,11.275,3.576,8.62,0.674,2.268,57.767,20665.373,449.474
2023-06-30T19:00:00,27.944,4.75,1.877,0.369,0.853,2.319,4.57,,11.402,3.635,9.037,1.228,2.274,56.015,21005.327,498.202
2023-06-30T20:00:00,28.335,4.788,1.858,0.37,1.49,1.549,1.56,,11.391,3.359,9.149,1.766,2.3,53.531,20871.849,528.999
2023-06-30T21:00:00,27.431,4.745,1.832,0.369,2.774,1.581,0.132,,11.206,3.343,9.049,1.153,2.311,51.719,20639.988,537.666
2023-06-30T22:00:00,26.247,4.673,1.861,0.37,3.021,2.172,0,,11.1,3.142,8.758,0.552,2.324,50.269,20287.441,535.506
2023-06-30T23:00:00,24.225,4.573,1.824,0.37,3.577,3.474,0,,10.445,2.757,7.936,0.405,2.312,47.877,18978.526,504.6
2023-07-01T00:00:00,20.977,4.537,1.822,0.379,3.604,4.819,0,,9.365,1.73,6.895,0.445,2.164,45.161,16463.4,461.105
2023-07-01T01:00:00,17.619,4.487,1.878,0.379,4.053,6.262,0,,7.876,1.393,5.458,0.338,2.175,43.406,14122.989,412.255
2023-07-01T02:00:00,15.849,4.474,1.799,0.379,4.683,7.909,0,,6.699,1.31,5.069,0.19,2.203,42.588,12711.743,366.541
2023-07-01T03:00:00,14.472,4.448,1.804,0.379,4.725,9.359,0,,5.449,1.275,4.965,0.199,2.205,42.298,11329.886,325.828
2023-07-01T04:00:00,13.773,4.441,1.801,0.379,5.064,10.823,0.003,,4.682,1.353,4.972,0.188,2.198,42.533,10570.988,294.708
2023-07-01T05:00:00,12.648,4.451,1.795,0.379,4.898,12.629,0.337,,3.529,1.596,4.748,0.205,2.192,42.574,9449.295,257.391
2023-07-01T06:00:00,12.26,4.523,1.79,0.379,4.559,13.869,2.52,,3.509,1.623,4.455,0.109,2.184,44.803,9331.958,236.474
2023-07-01T07:00:00,12.131,4.578,1.811,0.379,3.652,13.874,6.74,,3.448,1.518,4.349,0.258,2.179,47.077,9137.942,213.939
2023-07-01T08:00:00,12.069,4.575,1.836,0.379,3.018,14.007,12.759,,3.171,1.505,4.366,0.479,2.168,49.862,8823.876,183.142
2023-07-01T09:00:00,11.23,4.531,1.844,0.379,3.123,14.53,19.136,,3.146,1.03,4.373,0.135,2.168,54.028,8427.111,155.147
2023-07-01T10:00:00,10.982,4.47,1.864,0.378,3.42,14.807,24.002,,3.125,0.759,4.464,0.088,2.168,56.756,8226.353,138.306
2023-07-01T11:00:00,10.861,4.453,1.914,0.378,3.424,16.111,25.47,,3.062,0.768,4.42,0.064,2.168,57.158,8148.477,131.079
2023-07-01T12:00:00,10.803,4.4,1.873,0.378,3.37,17.634,25.084,,3.042,0.768,4.35,0.096,2.168,56.8,8100.694,128.402
2023-07-01T13:00:00,10.77,4.375,1.883,0.378,3.542,17.968,23.462,,3.037,0.76,4.307,0.121,2.168,55.88,8070.104,130.316
2023-07-01T14:00:00,10.698,4.365,1.872,0.378,4.136,17.444,20.88,,3.024,0.754,4.302,0.072,2.168,54.909,8052.134,135.703
2023-07-01T15:00:00,10.944,4.373,1.883,0.377,4.04,18.082,17.763,,3.019,0.771,4.525,0.078,2.174,53.059,8149.962,142.928
2023-07-01T16:00:00,11.025,4.422,1.886,0.377,4.412,19.325,14.169,,3.035,0.758,4.637,0.038,2.179,52.77,8206.056,148.719
2023-07-01T17:00:00,11.403,4.484,1.863,0.377,5.229,18.34,10.044,,3.023,0.785,4.935,0.105,2.177,53.074,8328.799,162.291
2023-07-01T18:00:00,12.053,4.632,1.859,0.377,5.186,18.23,6.27,,2.87,0.937,5.4,0.294,2.176,51.527,8450.049,175.373
2023-07-01T19:00:00,13.672,4.736,1.858,0.377,5.075,17.571,3.263,,2.974,1.079,6.189,0.87,2.183,49.666,8967.011,194.4
2023-07-01T20:00:00,15.138,4.784,1.888,0.377,5.227,17.282,1.131,,2.805,1.304,6.506,1.958,2.187,47.101,9085.109,200.111
2023-07-01T21:00:00,15.036,4.757,1.875,0.377,4.953,17.225,0.083,,2.814,1.323,6.391,1.942,2.188,45.52,9069.76,206.714
2023-07-01T22:00:00,15.385,4.714,1.865,0.377,5.016,17.127,0,,3.126,1.274,6.404,2.011,2.193,44.106,9369.934,212.689
2023-07-01T23:00:00,14.037,4.65,1.82,0.378,5.042,17.732,0,,3.209,1.218,6.022,1.013,2.196,42.779,9281.103,214.708
2023-07-02T00:00:00,13.275,4.537,1.835,0.378,5.013,18.265,0,,3.18,1.145,5.47,0.934,2.168,40.456,8949.253,208.741
2023-07-02T01:00:00,12.66,4.482,1.778,0.379,5.105,18.826,0,,3.158,1.127,5.356,0.471,2.169,39.747,8872.024,207.304
2023-07-02T02:00:00,12.26,4.434,1.774,0.379,5.146,18.609,0,,3.111,1.123,5.33,0.143,2.175,39.68,8813.38,208.99
2023-07-02T03:00:00,12.519,4.421,1.788,0.379,5.581,18.267,0,,3.197,1.112,5.405,0.251,2.175,39.27,8923.852,209.813
2023-07-02T04:00:00,12.601,4.408,1.782,0.379,4.115,18.23,0.003,,3.373,0.885,5.548,0.244,2.171,38.8,8978.581,218.603
2023-07-02T05:00:00,12.234,4.411,1.775,0.379,4.477,18.013,0.299,,3.463,0.78,5.335,0.115,2.162,39.663,8903.93,216.358
2023-07-02T06:00:00,12.332,4.475,1.767,0.379,4.51,18.042,2.232,,3.654,0.796,5.199,0.148,2.155,40.775,9062.114,209.279
2023-07-02T07:00:00,11.966,4.483,1.749,0.38,4.353,18.05,6.427,,3.666,0.813,4.803,0.163,2.142,43.436,8925.298,190.038
2023-07-02T08:00:00,11.421,4.48,1.742,0.38,3.823,17.039,12.446,,3.616,0.811,4.258,0.22,2.138,46.752,8666.293,170.317
2023-07-02T09:00:00,11.379,4.451,1.745,0.379,3.711,18.267,18.082,,3.606,0.796,4.197,0.27,2.132,49.13,8613.348,149.639
2023-07-02T10:00:00,11.149,4.413,1.459,0.379,3.588,17.91,22.773,,3.49,0.794,4.22,0.154,2.112,51.841,8464.991,138.3
2023-07-02T11:00:00,10.866,4.366,1.367,0.379,3.501,19.087,26.174,,3.385,0.8,4.187,0.031,2.084,53.793,8299.726,127.162
2023-07-02T12:00:00,10.903,4.312,1.293,0.379,3.084,17.944,28.416,,3.401,0.802,4.243,0.012,2.066,54.357,8308.8,126.169
2023-07-02T13:00:00,10.863,4.243,1.255,0.378,2.594,14.435,30.016,,3.374,0.789,4.248,0.001,2.073,54.137,8279.652,130.78
2023-07-02T14:00:00,10.788,4.284,1.264,0.377,1.861,13.459,30.375,,3.39,0.68,4.256,0.009,2.077,51.29,8219.654,132.732
2023-07-02T15:00:00,10.901,4.277,1.267,0.375,2.176,15.371,28.422,,3.384,0.756,4.263,0.044,2.08,50.274,8280,132.888
2023-07-02T16:00:00,11.321,4.315,1.262,0.375,2.188,17.701,25.251,,3.406,0.903,4.438,0.092,2.107,50.761,8527.29,137.707
2023-07-02T17:00:00,11.946,4.364,1.417,0.375,2.906,21.121,19.921,,3.524,1.084,4.671,0.178,2.115,49.985,8889.392,144.393
2023-07-02T18:00:00,13.014,4.472,1.554,0.375,2.333,24.412,13.213,,3.836,1.5,5.085,0.097,2.121,50.564,9707.521,164.913
2023-07-02T19:00:00,15.514,4.571,1.701,0.376,3.131,23.945,6.568,,4.353,2.27,5.981,0.403,2.132,49.152,11197.616,202.489
2023-07-02T20:00:00,18.435,4.732,1.687,0.377,2.974,18.783,2.178,,5.413,2.69,6.857,0.935,2.164,46.842,13010.296,267.354
2023-07-02T21:00:00,18.918,4.758,1.716,0.377,3.802,16.035,0.17,,5.682,2.608,6.963,1.118,2.17,45.938,13277.022,293.115
2023-07-02T22:00:00,19.529,4.72,1.7,0.378,3.788,14.639,0,,5.576,2.6,7.07,1.731,2.172,45.2,13199.764,298.119
2023-07-02T23:00:00,18.749,4.647,1.605,0.378,3.819,15.354,0,,5.33,2.597,6.97,1.296,2.179,43.62,12910.375,292.93
2023-07-03T00:00:00,16.489,4.48,1.519,0.378,3.598,15.792,0,,4.425,2.554,6.646,0.298,2.188,42.917,11819.083,282.951
2023-07-03T01:00:00,15.745,4.416,1.53,0.378,3.598,16.036,0,,4.263,2.284,6.468,0.159,2.193,42.757,11379.944,276.047
2023-07-03T02:00:00,15.444,4.392,1.567,0.378,3.734,16.955,0,,4.261,2.076,6.414,0.133,2.181,42.581,11176.812,266.14
2023-07-03T03:00:00,15.648,4.386,1.536,0.379,3.732,18.106,0,,4.278,2.208,6.483,0.116,2.184,43.539,11326.939,261.566
2023-07-03T04:00:00,15.869,4.406,1.553,0.379,3.752,18.686,0.002,,4.317,2.333,6.542,0.126,2.172,44.233,11469.13,259.704
2023-07-03T05:00:00,16.223,4.487,1.605,0.379,3.925,18.874,0.37,,4.316,2.45,6.645,0.272,2.16,46.322,11577.066,255.122
2023-07-03T06:00:00,17.534,4.69,1.615,0.379,3.973,19.249,2.512,,4.35,2.678,6.826,1.122,2.179,51.619,11887.315,240.333
2023-07-03T07:00:00,18.933,4.795,1.673,0.379,3.722,18.545,6.916,,4.821,2.89,6.707,1.966,2.171,56.891,12496.168,229.434
2023-07-03T08:00:00,18.723,4.789,1.726,0.378,4.007,19.338,13.289,,4.822,2.844,6.893,1.612,2.174,60.131,12533.538,202.945
2023-07-03T09:00:00,17.817,4.633,1.747,0.378,3.423,21.744,20.277,,4.797,2.729,6.677,1.059,2.177,62.602,12345.478,177.602
2023-07-03T10:00:00,16.396,4.471,1.744,0.378,3.564,24.477,24.446,,4.475,2.709,6.131,0.525,2.178,65.382,11793.248,157.32
2023-07-03T11:00:00,14.931,4.429,1.752,0.377,3.259,25.319,25.877,,4.002,2.648,5.506,0.161,2.237,66.616,11099.084,147.149
2023-07-03T12:00:00,14.358,4.407,1.687,0.377,3.963,24.819,27.453,,3.753,2.626,5.365,0.037,2.2,66.405,10716.21,139.972
2023-07-03T13:00:00,13.851,4.359,1.709,0.377,3.892,24.538,28.412,,3.563,2.651,5.061,0.033,2.165,67.811,10377.955,135.422
2023-07-03T14:00:00,13.57,4.358,1.72,0.377,3.938,25.121,26.749,,3.42,2.651,4.919,0.036,2.167,65.995,10174.34,135.064
2023-07-03T15:00:00,13.678,4.364,1.731,0.377,4.199,25.415,24.119,,3.465,2.651,4.912,0.102,2.171,64.239,10223.432,139.316
2023-07-03T16:00:00,13.644,4.414,1.736,0.377,4.08,24.188,20.434,,3.434,2.7,4.813,0.162,2.157,61.99,10178.657,148.865
2023-07-03T17:00:00,14.523,4.513,1.74,0.377,4.764,22.796,15.59,,3.757,2.907,5.05,0.29,2.142,60.109,10744.791,168.374
2023-07-03T18:00:00,17.132,4.656,1.778,0.377,4.66,20.038,10.075,,5.461,2.866,5.788,0.5,2.141,58.895,12781.931,219.484
2023-07-03T19:00:00,19.284,4.767,1.809,0.377,4.834,15.854,5.158,,6.179,2.981,6.642,0.953,2.151,57.12,13942.787,270.139
2023-07-03T20:00:00,21.511,4.853,1.904,0.377,5.299,11.993,1.693,,6.382,3.237,7.027,2.157,2.331,53.538,14620.769,310.021
2023-07-03T21:00:00,20.558,4.816,1.698,0.378,5.453,11.287,0.122,,6.726,2.923,6.775,1.522,2.234,52.444,14581.197,332.474
2023-07-03T22:00:00,19.055,4.737,1.724,0.378,5.111,13.078,0,,6.224,2.395,6.74,1.175,2.144,50.519,13570.264,310.967
2023-07-03T23:00:00,17.634,4.619,1.694,0.378,5.485,16.207,0,,6.095,2.012,6.353,0.663,2.132,48.439,12975.837,284.71
2023-07-04T00:00:00,15.789,4.468,1.733,0.379,5.053,19.569,0,,4.961,2.05,5.981,0.244,2.174,46.813,11732.668,252.122
2023-07-04T01:00:00,14.463,4.418,1.865,0.379,4.936,22.946,0,,4.331,1.877,5.625,0.092,2.159,46.987,10780.969,222.076
2023-07-04T02:00:00,14.652,4.393,1.765,0.379,3.931,23.313,0,,4.317,2.169,5.541,0.107,2.139,46.099,10935.811,228.087
2023-07-04T03:00:00,14.985,4.398,1.816,0.379,3.936,22.471,0,,4.368,2.386,5.599,0.108,2.145,45.578,11189.845,235.592
2023-07-04T04:00:00,15.405,4.429,1.751,0.379,3.912,20.979,0.003,,4.448,2.577,5.659,0.199,2.143,45.69,11442.328,246.77
2023-07-04T05:00:00,15.749,4.485,1.767,0.379,4.544,19.86,0.353,,4.482,2.631,5.908,0.223,2.125,47.989,11583.141,248.238
2023-07-04T06:00:00,16.961,4.669,1.768,0.379,4.812,18.199,2.85,,4.965,2.732,6.007,0.733,2.145,53.152,12240.96,248.968
2023-07-04T07:00:00,17.654,4.773,1.782,0.379,4.52,16.303,8.345,,5.072,3.001,6.094,0.998,2.11,57.653,12544.871,235.451
2023-07-04T08:00:00,17.733,4.732,1.704,0.378,4.139,17.184,15.998,,4.978,3.025,6.2,0.838,2.314,61.847,12646.738,206.11
2023-07-04T09:00:00,16.475,4.607,1.753,0.377,3.331,19.05,23.691,,4.606,2.805,6.154,0.218,2.316,64.444,12060.77,175.398
2023-07-04T10:00:00,16.475,4.468,1.734,0.377,2.902,19.144,28.876,,4.766,2.746,6.162,0.258,2.166,65.594,12088.774,164.556
2023-07-04T11:00:00,16.694,4.407,1.751,0.378,3.432,19.634,32.238,,5.132,2.709,6.216,0.13,2.129,66.683,12448.397,159.529
2023-07-04T12:00:00,16.69,4.369,1.822,0.377,3.434,18.749,34.407,,5.179,2.712,6.214,0.08,2.127,67.337,12497.187,157.491
2023-07-04T13:00:00,16.899,4.373,1.753,0.377,3.196,18.269,34.417,,5.285,2.691,6.337,0.085,2.125,66.79,12633.317,160.354
2023-07-04T14:00:00,16.957,4.366,1.719,0.377,3.229,17.516,32.216,,5.336,2.692,6.307,0.121,2.124,64.201,12671.187,166.985
2023-07-04T15:00:00,17.042,4.374,1.704,0.377,2.449,18.244,29.608,,5.336,2.695,6.394,0.115,2.124,63.523,12705.336,173.374
2023-07-04T16:00:00,18.068,4.418,1.66,0.377,2.357,17.136,25.293,,5.926,2.783,6.654,0.168,2.16,61.75,13543.071,196.869
2023-07-04T17:00:00,19.589,4.528,1.763,0.377,3.623,14.537,19.303,,7.057,2.843,6.86,0.302,2.15,60.476,14847.536,234.796
2023-07-04T18:00:00,22.624,4.726,1.691,0.377,4.318,11.378,11.988,,7.979,3.229,8.26,0.631,2.148,58.841,16625.231,293.589
2023-07-04T19:00:00,26.74,4.827,1.722,0.377,3.45,6.82,5.674,,9.161,3.75,10.135,1.167,2.148,57.798,18961.75,385.999
2023-07-04T20:00:00,28.66,4.875,1.715,0.376,2.642,3.931,1.86,,9.87,3.832,10.929,1.504,2.15,55.301,20064.32,460.535
2023-07-04T21:00:00,28.888,4.868,1.77,0.378,1.881,2.781,0.118,,9.974,3.771,10.894,1.694,2.176,52.409,20151.512,501.494
2023-07-04T22:00:00,28.06,4.797,1.77,0.379,1.707,2.543,0,,9.913,3.634,10.467,1.532,2.136,50.531,19764.081,509.952
2023-07-04T23:00:00,25.624,4.695,1.65,0.379,1.283,4.263,0,,9.827,3.205,9.287,0.843,2.083,47.857,18823.926,503.508
2023-07-05T00:00:00,21.877,4.567,1.695,0.38,1.057,7.54,0,,9.261,2.424,7.279,0.447,2.086,45.98,16889.402,461.329
2023-07-05T01:00:00,18.157,4.466,1.711,0.38,1.162,11.629,0,,7.944,1.893,5.693,0.18,2.067,45.164,14483.32,391.425
2023-07-05T02:00:00,15.505,4.414,1.644,0.38,1.916,15.922,0,,6.105,1.816,4.925,0.229,2.051,44.768,12178.556,310.039
2023-07-05T03:00:00,14.592,4.385,1.713,0.38,3.319,19.028,0,,5.322,1.823,4.828,0.201,2.039,45.568,11303.38,263.273
2023-07-05T04:00:00,14.468,4.418,1.728,0.38,4.593,21.856,0.002,,5.349,1.838,4.722,0.147,2.032,46.89,11293.945,240.428
2023-07-05T05:00:00,14.589,4.448,1.738,0.38,4.243,24.455,0.263,,5.405,1.91,4.713,0.165,2.017,48.828,11381.17,229.317
2023-07-05T06:00:00,15.076,4.601,1.761,0.38,5.485,26.705,1.984,,5.323,2.401,4.805,0.134,2.034,55.367,11737.606,211.445
2023-07-05T07:00:00,16.424,4.71,1.79,0.379,5.29,27.776,5.287,,5.395,2.711,5.159,0.751,2.029,58.97,12177.94,199.101
2023-07-05T08:00:00,16.857,4.704,1.831,0.378,4.657,28.513,9.459,,5.452,2.743,5.052,1.195,2.035,61.446,12235.442,185.683
