wind_mw,price,p_grid_mw,soc_h2_pct,m_h2_tank_kg,action
392.8571428571429,4.16,0.0,0.37878787878787873,6796.116504854369,H2
400.7936507936508,5.53,0.0,0.37878787878787873,6796.116504854369,H2
234.12698412698415,64.37,0.0,0.24071497285783,4318.847280012329,H2+Grid
186.5079365079365,99.99,0.0,0.19175599532742388,3440.4376637386345,H2+Grid
91.26984126984127,139.02,0.0,0.09383804026661169,1683.6184311912466,H2+Grid
55.55555555555556,138.67,0.0,0.05711880711880713,1024.8112189859764,H2+Grid
11.904761904761905,130.0,0.0,0.012239744382601527,219.6024040684235,H2+Grid
19.841269841269842,107.35,0.0,0.02039957397100254,366.00400678070577,H2+Grid
99.20634920634922,95.96,0.0,0.10199786985501272,1830.020033903529,H2+Grid
43.65079365079365,84.77,0.0,0.0448790627362056,805.2088149175529,H2+Grid
43.65079365079365,66.02,0.0,0.0448790627362056,805.2088149175529,H2+Grid
51.58730158730159,62.87,0.0,0.05303889232460661,951.6104176298351,H2+Grid
47.61904761904762,85.15,0.0,0.04895897753040611,878.409616273694,H2+Grid
59.523809523809526,130.0,0.0,0.06119872191300763,1098.0120203421175,H2+Grid
83.33333333333334,134.95,0.0,0.08567821067821069,1537.2168284789645,H2+Grid
111.11111111111111,131.96,0.0,0.11423761423761426,2049.622437971953,H2+Grid
35.714285714285715,136.65,0.0,0.03671923314780457,658.8072122052704,H2+Grid
23.80952380952381,135.07,0.0,0.024479488765203054,439.204808136847,H2+Grid
3.9682539682539684,115.16,0.0,0.004079914794200508,73.20080135614116,H2+Grid
0.0,93.08,0.0,0.0,0.0,H2+Grid
0.0,69.5,0.0,0.0,0.0,H2+Grid
0.0,56.6,0.0,0.0,0.0,H2+Grid
0.0,56.0,0.0,0.0,0.0,H2+Grid
3.9682539682539684,56.0,0.0,0.004079914794200508,73.20080135614116,H2+Grid
7.936507936507937,55.7,0.0,0.008159829588401016,146.4016027122823,H2+Grid
15.873015873015873,56.6,0.0,0.01631965917680203,292.8032054245646,H2+Grid
43.65079365079365,91.12,0.0,0.0448790627362056,805.2088149175529,H2+Grid
51.58730158730159,118.91,0.0,0.05303889232460661,951.6104176298351,H2+Grid
31.746031746031747,122.1,0.0,0.03263931835360406,585.6064108491292,H2+Grid
75.39682539682539,120.0,0.0,0.07751838108980964,1390.8152257666818,H2+Grid
63.492063492063494,102.84,0.0,0.06527863670720813,1171.2128216982585,H2+Grid
83.33333333333334,98.6,0.0,0.08567821067821069,1537.2168284789645,H2+Grid
71.42857142857143,85.67,0.0,0.07343846629560914,1317.6144244105408,H2+Grid
126.98412698412699,81.59,0.0,0.13055727341441625,2342.425643396517,H2+Grid
178.57142857142858,70.34,0.0,0.18359616573902285,3294.036061026352,H2+Grid
222.22222222222223,70.76,0.0,0.22847522847522853,4099.244875943906,H2+Grid
146.82539682539684,94.18,0.0,0.1509568473854188,2708.429650177223,H2+Grid
95.23809523809524,120.63,0.0,0.09791795506081222,1756.819232547388,H2+Grid
134.9206349206349,132.89,0.0,0.13871710300281728,2488.8272461087995,H2+Grid
79.36507936507937,141.43,0.0,0.08159829588401016,1464.016027122823,H2+Grid
123.01587301587303,142.22,0.0,0.12647735862021575,2269.224842040376,H2+Grid
87.3015873015873,114.74,0.0,0.0897581254724112,1610.4176298351058,H2+Grid
107.14285714285715,104.79,0.0,0.11015769944341372,1976.4216366158114,H2+Grid
146.82539682539684,61.32,0.0,0.1509568473854188,2708.429650177223,H2+Grid
170.63492063492063,59.83,0.0,0.17543633615062182,3147.6344583140694,H2+Grid
123.01587301587303,44.2,0.0,0.12647735862021575,2269.224842040376,H2+Grid
95.23809523809524,39.05,0.0,0.09791795506081222,1756.819232547388,H2+Grid
83.33333333333334,39.0,0.0,0.08567821067821069,1537.2168284789645,H2+Grid
198.41269841269843,38.7,0.0,0.20399573971002544,3660.040067807058,H2+Grid
214.2857142857143,39.0,0.0,0.22031539888682744,3952.843273231623,H2+Grid
